Duration (s),Frequency
0.1625000000000001,1
0.2828124999999999,1
0.05572916666666661,2
0.16822916666666643,1
0.1171875,2
0.3015625000000002,1
0.16770833333333313,1
0.2348958333333333,1
0.050520833333333126,1
0.03229166666666661,1
0.2848958333333331,1
0.1494791666666666,1
0.045312499999999645,1
0.11197916666666696,1
0.029687499999999645,1
0.32760416666666625,2
0.3760416666666666,1
0.05364583333333339,1
0.3973958333333334,2
0.3145833333333332,4
0.09322916666666625,2
0.4744791666666668,1
0.41354166666666625,2
0.2880208333333334,1
0.05833333333333357,1
0.3817708333333334,2
0.04270833333333357,2
0.05312500000000053,2
0.3093749999999993,2
0.3895833333333325,2
0.31197916666666714,1
0.036979166666666785,1
0.38437500000000036,1
0.02395833333333286,7
0.125,2
2.2880208333333325,1
0.13333333333333286,3
0.11510416666666679,2
0.056250000000000355,1
0.11979166666666607,2
0.30416666666666714,1
0.021354166666666785,4
0.21041666666666714,1
0.053645833333332504,1
0.09062499999999929,2
0.047916666666667496,1
0.10677083333333393,2
0.2156249999999993,1
0.2822916666666675,1
0.27500000000000036,1
0.05052083333333357,2
0.3838541666666675,2
0.2375000000000007,2
0.07187500000000036,1
0.029166666666666785,3
0.36562499999999964,2
0.21614583333333393,2
0.15989583333333357,2
0.3682291666666675,2
0.02916666666666501,2
0.2265625,2
0.38697916666666643,2
0.3625000000000007,2
0.34375,2
0.06927083333333428,2
0.42708333333333215,1
0.03958333333333286,3
0.08541666666666714,3
1.9630208333333314,1
0.15468750000000142,3
0.06666666666666643,3
0.07187499999999858,3
0.02656250000000071,3
0.05624999999999858,5
0.10677083333333215,2
0.01875000000000071,2
0.205208333333335,1
0.07760416666666714,6
0.04791666666666572,4
0.2640625000000014,1
0.314583333333335,1
0.04010416666666572,7
0.19479166666666714,5
0.09895833333333215,1
0.14114583333333286,2
0.146354166666665,1
0.130729166666665,1
0.27708333333333357,2
0.07499999999999929,2
0.03697916666666501,1
0.3812500000000014,1
0.05104166666666643,1
0.255729166666665,1
0.08229166666666643,1
0.03750000000000142,6
0.2453125000000007,1
0.03229166666666572,1
0.19687499999999858,1
0.06145833333333428,4
0.06093750000000142,1
0.16041666666666643,1
0.05312500000000142,1
0.02968750000000142,6
0.3062499999999986,1
0.04531250000000142,5
0.341666666666665,1
0.37864583333333357,2
0.03437500000000071,2
0.328125,1
0.03177083333333286,8
0.16562499999999858,3
3.372916666666665,1
0.05885416666666643,2
0.18906249999999858,2
0.02135416666666501,1
0.03489583333333357,2
0.09583333333333499,1
0.10416666666666785,1
0.04270833333333002,6
0.1067708333333357,2
0.19166666666666998,3
0.026562499999997158,6
0.109375,2
0.10364583333333144,3
0.14427083333333002,3
0.13854166666666856,4
0.018749999999997158,1
0.09322916666666714,1
0.05364583333333428,4
0.1197916666666643,2
0.16822916666666998,3
0.15729166666666572,2
0.04843749999999858,1
0.07447916666666998,2
0.4453125,1
0.05052083333333002,1
0.26354166666666856,1
0.35729166666666856,1
0.07239583333333144,2
0.3385416666666643,1
0.24531249999999716,3
0.15208333333333002,2
0.24791666666666856,1
0.07968749999999858,2
0.3229166666666643,1
0.1223958333333357,1
0.08281250000000284,1
0.11770833333333286,2
0.16510416666666572,2
0.06666666666666998,2
0.34427083333333286,1
1.38645833333333,1
0.02916666666666856,1
0.5598958333333357,1
1.2213541666666643,1
0.06406249999999858,4
0.03489583333333002,3
0.03697916666666856,3
0.02447916666666572,1
0.020833333333335702,1
0.05885416666666998,1
0.09583333333333144,3
0.7999999999999972,1
0.25052083333333286,1
1.21875,1
0.0963541666666643,2
0.20781250000000284,1
0.30156250000000284,1
1.3307291666666643,1
0.29322916666667,2
0.4557291666666643,1
0.02135416666666856,2
1.3093750000000028,1
0.3656250000000014,2
0.35989583333333286,1
0.1276041666666643,1
0.21302083333333144,1
0.20520833333333144,2
0.16302083333333428,2
0.12812499999999716,2
0.03437499999999716,4
0.17604166666666998,2
0.2317708333333357,2
0.5015624999999986,1
0.6479166666666671,1
0.5864583333333329,1
0.13645833333333002,1
0.48229166666666856,1
0.002604166666664298,1
0.7760416666666643,1
0.18385416666666998,2
0.17083333333333428,1
0.12552083333333286,2
0.16250000000000142,1
0.2828124999999986,1
0.3895833333333343,1
0.6161458333333343,1
0.3973958333333343,1
0.5307291666666671,1
0.19427083333333428,2
0.35208333333333286,1
0.2291666666666643,1
0.09843750000000284,1
0.7520833333333314,1
0.2802083333333343,1
0.14895833333333286,1
0.6484375,1
