Duration (s),Frequency
0.0854166666666667,2
0.09062500000000018,2
0.1333333333333333,1
0.058854166666666874,3
0.047395833333333304,2
0.14427083333333313,2
0.042708333333333126,3
0.031770833333333304,1
0.05312500000000009,2
0.08020833333333321,4
0.2776041666666669,1
6.565104166666667,1
0.2078124999999993,1
0.04270833333333357,4
0.08541666666666714,13
0.05833333333333357,4
0.09635416666666607,1
0.03177083333333286,10
0.053124999999999645,2
0.3145833333333332,1
5.023958333333333,1
0.14947916666666572,3
0.03229166666666572,10
0.07447916666666643,4
0.10677083333333215,2
0.04791666666666572,18
0.02656250000000071,1
0.1015625,5
0.05885416666666643,3
0.3999999999999986,1
2.874479166666667,1
0.02708333333333357,2
0.22916666666666785,1
0.06354166666666572,4
0.13333333333333286,5
0.11250000000000071,2
0.09062499999999929,4
0.07968749999999858,7
0.06927083333333428,17
0.03697916666666501,3
0.06458333333333499,2
0.08489583333333428,1
0.5812500000000007,1
3.002604166666668,1
0.213020833333335,2
0.11770833333333286,3
0.05312500000000142,7
0.06406249999999858,17
0.03750000000000142,8
0.09583333333333499,2
0.5114583333333336,1
2.522916666666667,1
0.16562499999999858,1
0.05364583333333428,3
0.09635416666666785,2
0.6937500000000014,1
3.7062500000000007,1
0.45885416666666856,2
0.09062500000000284,6
0.08020833333333144,10
0.04270833333333002,20
0.04218749999999716,3
0.05885416666666998,4
0.05833333333333002,7
0.36249999999999716,1
2.3359375,1
0.13385416666666572,2
0.16510416666666572,2
0.18124999999999858,2
0.07447916666666998,6
0.13906250000000142,1
0.4906250000000014,1
0.1067708333333357,3
1.62083333333333,1
0.3578125000000014,1
0.2447916666666643,2
0.0963541666666643,3
0.06979166666666714,4
0.61354166666667,2
0.8369791666666657,1
0.18697916666666714,2
0.24010416666666856,1
0.14374999999999716,3
0.25052083333333286,2
0.027083333333330017,2
0.15989583333333002,2
0.35208333333333286,2
0.1276041666666643,4
0.12291666666666856,4
0.1171875,5
0.1119791666666643,4
0.0911458333333357,2
0.03697916666666856,3
0.026562499999997158,2
1.5359375000000028,1
0.06458333333333144,2
0.8796875000000028,1
0.29322916666667,1
0.3838541666666657,2
0.5656249999999972,2
0.19739583333333144,2
0.1223958333333357,4
0.04843749999999858,2
0.6078125000000014,2
0.7197916666666657,2
0.6614583333333357,1
0.2723958333333343,2
0.41614583333333144,1
0.5546875,1
0.18645833333333428,1
0.14427083333333002,2
0.5604166666666686,1
0.02187500000000142,1
0.18177083333333144,1
0.47968749999999716,1
0.5281250000000028,1
