time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
4.800121,102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.453263,42,0.000000,1.754496,0.000000,1.629175,0.000000,0.062661,1.629175,0.062661,0.250642,0.000000,0.313303,0.000000
6.099590,39,0.062661,0.494816,1.629175,0.533394,0.000000,0.000000,0.486789,0.000000,1.629175,0.250642,0.070688,0.000000
6.748643,35,0.000000,0.190006,1.645230,0.198033,0.501285,0.000000,0.315327,0.000000,0.424128,2.631744,0.000000,1.629175
7.248998,31,0.000000,0.000000,0.829627,0.000000,1.610910,0.000000,0.096966,1.610910,0.150689,0.969657,0.000000,0.697653
7.798702,39,0.062861,0.000000,1.743937,1.634393,0.521002,0.000000,0.062861,0.583863,1.634393,0.525305,0.251445,0.196378
8.499462,46,0.000000,0.062393,0.694224,0.382259,0.321085,0.249572,0.000000,1.693730,0.382259,1.622217,1.622217,0.062393
8.998719,53,0.247832,1.610910,0.176753,1.690881,1.610910,1.610910,0.000000,0.642646,0.389762,0.642646,0.828521,0.247832
9.648991,26,0.070335,0.422012,1.629175,0.422012,0.422012,0.422012,0.062661,0.088562,0.070335,0.250642,0.158897,0.070335
10.449673,35,0.000000,0.124905,1.624996,0.062452,0.499619,0.000000,0.249810,0.000000,0.000000,2.623002,0.000000,1.623763
11.100534,43,0.000000,1.629175,0.674286,0.000000,0.141167,0.062661,0.070583,1.629175,0.250642,0.705835,0.000000,0.486162
11.648828,29,1.760116,0.523615,0.229897,0.062861,1.634393,1.634393,0.251445,0.523615,0.087269,0.222340,1.634393,1.760116
12.251952,44,0.612839,0.337767,1.618738,0.249037,1.933355,0.471925,1.618738,0.088731,1.618738,0.249037,0.534184,0.799616
12.800308,43,0.088857,0.087020,0.773567,0.087020,1.713809,0.088857,0.522122,1.634393,0.584620,0.087020,0.088857,0.401711
16.349411,49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.901926,35,0.000000,0.062861,0.000000,0.062861,0.251445,0.000000,0.251445,0.000000,0.000000,1.634393,0.000000,1.634393
17.398724,40,0.000000,0.000000,1.610910,0.000000,1.610910,0.000000,0.159062,0.000000,0.061958,0.830456,0.000000,0.830456
17.949884,44,0.062861,0.000000,0.521002,0.251445,0.521002,0.000000,0.000000,0.000000,1.634393,0.251384,0.000000,0.251384
