time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
6.948812,68,0.267636,0.201545,0.208972,0.426824,0.613277,0.587881,0.534868,0.437742,0.290156,0.336068,0.325541,0.322332,
8.349937,58,0.003713,0.002541,0.002461,0.005017,0.007296,0.059683,0.007908,0.005147,0.003639,0.046385,0.992108,0.112546,
10.898129,57,0.002036,0.004912,0.000680,0.003232,0.022120,0.002491,0.001855,0.007578,0.107003,0.999706,0.157615,0.007998,
11.698191,58,0.006287,0.007488,0.024351,0.025692,0.013488,0.222704,0.011635,0.147866,0.291296,0.147144,0.700514,0.044841,
13.548202,56,0.215421,0.350873,0.177503,0.172638,0.426677,0.438229,0.296582,0.211044,0.244811,0.205404,0.399092,0.384641,
14.797973,57,0.018225,0.016439,0.006088,0.004773,0.169882,0.020653,0.012030,0.007103,0.038363,0.984309,0.150483,0.035036,
15.699308,56,0.041066,0.019342,0.018363,0.094877,0.089338,0.122082,0.029696,0.061528,0.551592,0.234440,0.467680,0.127241,
16.198542,55,0.015505,0.016491,0.206984,0.034672,0.053648,0.045708,0.085727,0.707993,0.227687,0.176034,0.205644,0.065562,
16.748241,54,0.021974,0.274872,0.049227,0.011078,0.023890,0.072954,0.746275,0.217587,0.081029,0.164585,0.180027,0.051490,
17.597897,53,0.205583,0.162415,0.173823,0.244438,0.394542,0.576365,0.351125,0.377550,0.251786,0.395933,0.323227,0.273263,
18.148495,52,0.070577,0.056787,0.057186,0.154032,0.703555,0.431855,0.223631,0.163095,0.097257,0.116070,0.200884,0.161303,
18.698679,53,0.203073,0.035189,0.030076,0.059948,0.236396,0.856733,0.235840,0.096021,0.111693,0.110549,0.075065,0.091348,
19.448189,57,0.039522,0.094882,0.026940,0.030816,0.093152,0.127444,0.245079,0.081204,0.138629,0.706959,0.178774,0.068205,
19.999332,51,0.033126,0.105748,0.451337,0.602210,0.106683,0.036150,0.062569,0.063594,0.040072,0.226653,0.309225,0.050693,
20.598570,53,0.318319,0.051090,0.102856,0.139427,0.293911,0.709684,0.164025,0.056482,0.035854,0.068156,0.066010,0.088181,
21.099377,57,0.084477,0.161452,0.034141,0.045425,0.230941,0.198257,0.289883,0.057113,0.103486,0.589941,0.116132,0.042563,
22.399019,51,0.332343,0.361789,0.667122,0.687398,0.426583,0.369995,0.461962,0.362077,0.221751,0.261237,0.323347,0.251626,
26.799244,52,0.223926,0.140959,0.198649,0.438517,0.603905,0.478775,0.289472,0.316007,0.352084,0.504609,0.433447,0.255562,
30.798754,52,0.313448,0.258837,0.185144,0.357538,0.712867,0.510848,0.359183,0.255051,0.233014,0.470602,0.253931,0.229626,
33.048573,52,0.065039,0.033780,0.018092,0.077030,0.764989,0.438290,0.156912,0.087726,0.059063,0.045527,0.044410,0.148581,
34.149185,52,0.222863,0.361901,0.348149,0.488161,0.612016,0.511438,0.398339,0.265439,0.155116,0.181186,0.185166,0.220031,
36.548100,52,0.001962,0.002810,0.002297,0.159887,0.999706,0.060540,0.000255,0.007567,0.017420,0.000120,0.012161,0.209841,
42.198971,51,0.131387,0.086911,0.171932,0.607677,0.658630,0.552994,0.474402,0.412766,0.294328,0.230312,0.226829,0.187559,
44.849564,49,0.395990,0.218844,0.113083,0.279723,0.288192,0.166225,0.214623,0.283403,0.289285,0.375616,0.310100,0.310638,
46.298244,49,0.128183,0.261264,0.302315,0.299011,0.549785,0.585201,0.416908,0.294996,0.416506,0.522866,0.303826,0.103928,
52.048004,57,0.005252,0.091209,0.003788,0.007417,0.364945,0.026848,0.006012,0.021473,0.039421,1.000000,0.099944,0.022403,
54.698364,58,0.270065,0.215034,0.139020,0.308544,0.451838,0.394454,0.482005,0.369645,0.289204,0.461954,0.372724,0.357105,
61.148972,57,0.290537,0.183792,0.257776,0.169713,0.212437,0.193002,0.245912,0.234314,0.256437,0.520367,0.254384,0.167665,
