time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
15.348644,83,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.398576,42,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.598408,48,1.547068,0.273833,0.000000,0.064583,1.578417,1.360125,1.513833,0.258333,0.052312,1.547068,0.052312,1.547068
15.798267,90,1.134062,2.701029,1.547068,0.000000,0.916185,0.932307,2.463253,0.174825,0.516667,1.392396,0.064583,1.134062
15.999298,72,2.165104,1.991436,1.134062,0.000000,0.863915,0.437766,1.674773,0.361566,0.349650,2.133464,0.000000,0.669653
16.048677,89,2.389584,1.613063,0.918591,2.166667,0.737977,2.521257,1.356566,0.406766,0.283216,2.113956,0.333333,0.500609
16.149437,76,1.744928,1.132840,0.669653,1.679167,1.847232,1.937663,0.937490,0.300366,1.602778,1.544907,0.258333,0.664944
16.401836,73,1.746382,1.555641,0.355559,0.741360,0.986203,0.823786,0.378030,0.241820,1.077071,0.616849,1.555641,0.327095
16.654364,74,1.042252,0.987626,1.555641,0.262659,0.444952,0.393989,0.164570,0.150843,1.590335,0.567634,0.987626,0.142842
16.699694,101,1.271360,1.222197,1.672554,0.256845,0.400457,2.403060,2.166667,0.135758,1.677820,0.552353,0.972197,0.128558
16.899639,85,0.690234,1.950145,0.987626,0.151665,0.236466,1.499713,1.360125,0.080164,1.249069,0.246097,0.536803,0.000000
17.048302,50,2.069893,3.234372,2.320359,0.358796,0.358796,0.964137,1.251174,0.287037,2.513515,2.108949,0.211916,1.865741
17.198385,52,1.674365,2.361072,1.593298,0.245123,1.547068,0.547687,0.741937,0.245123,1.895145,1.774725,0.125134,1.423833
17.349407,55,1.419244,1.553257,1.366056,0.184620,1.593298,1.866199,0.233825,1.547068,1.428880,1.356926,0.082101,1.074391
17.549171,74,0.985610,0.984195,2.273844,0.379463,1.200032,1.472007,0.148202,1.262625,2.273844,1.106239,0.053866,0.686330
17.698605,88,0.891323,0.605994,1.736908,0.273723,2.653082,2.630425,0.054862,0.828408,1.808667,0.822320,0.000000,0.737338
17.800428,87,0.612305,2.178594,1.139585,1.917883,1.879755,1.976385,0.000000,0.573469,1.480580,0.546401,0.287037,0.511276
17.998888,86,0.312184,1.199768,2.216768,1.015031,1.109976,1.124663,0.066615,0.296254,0.804778,0.526454,0.169492,0.212466
18.099247,89,0.469728,0.829740,1.901806,0.739958,0.762718,2.453347,0.061281,0.215970,0.541792,0.461526,0.123560,0.154888
18.398907,72,1.809843,0.270503,0.979440,0.324370,0.387096,1.068793,0.000000,1.870077,0.216195,1.807142,0.000000,0.064329
18.450489,89,1.926631,0.246837,0.881496,2.166667,0.365309,2.388623,0.000000,1.861171,0.147343,1.797760,0.333333,0.061281
18.598103,96,2.830691,0.193503,0.825650,1.511250,0.519621,1.616211,0.000000,2.974209,0.061775,2.830691,0.232500,0.071759
18.899128,73,1.570229,2.511746,0.385413,0.667224,0.398102,2.102958,0.000000,1.562930,0.479630,2.467282,0.111204,0.000000
19.199633,77,2.216462,1.744662,1.731996,0.319131,1.731996,2.396629,0.066615,0.865166,0.398932,1.446467,0.053189,0.266461
19.449102,76,1.270078,0.972888,2.407296,0.266461,1.097363,1.450576,1.798611,0.487001,1.731996,0.795207,0.066615,0.168825
19.798689,76,1.963248,0.505171,1.179558,0.136748,1.089409,0.588089,0.888864,0.329990,0.888864,1.680644,0.000000,0.167601
20.000866,79,1.417898,0.234281,0.856990,0.266461,0.534422,1.812800,0.436042,1.731996,1.731996,1.146644,0.000000,0.155685
21.249310,41,0.303008,0.000000,0.000000,0.000000,0.000000,1.709691,0.000000,0.084739,0.084739,0.062498,0.000000,0.000000
21.448977,26,0.182252,0.064583,1.547068,0.000000,0.258333,1.184635,0.064583,0.000000,0.000000,1.676235,0.000000,0.000000
26.006010,89,0.250000,0.000000,0.000000,0.000000,0.000000,1.625000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000
26.199089,85,0.182250,1.547068,0.000000,0.000000,0.000000,1.184625,0.000000,0.000000,0.258333,0.000000,0.000000,0.000000
