time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
6.248566,45,0.304049,0.490438,0.531703,0.516217,0.363615,0.386244,0.481766,0.438762,0.447273,0.458168,0.478599,0.490284,
8.599160,37,0.460142,0.911223,0.202842,0.101429,0.213931,0.325748,0.100882,0.228806,0.632656,0.078092,0.136507,0.236522,
9.548323,36,0.896551,0.291060,0.203027,0.107771,0.909399,0.135160,0.141734,0.861763,0.230562,0.092567,0.354104,0.203311,
9.948350,40,0.327500,0.197830,0.223184,0.198033,0.907180,0.337171,0.169526,0.336539,0.257494,0.114342,0.284738,0.417501,
10.249147,34,0.311953,0.410862,0.452141,0.491845,0.675315,0.596023,0.254373,0.358108,0.296514,0.270018,0.487551,0.375169,
13.398830,37,0.506684,0.562470,0.602360,0.541562,0.572904,0.469224,0.341521,0.454787,0.565260,0.464454,0.356480,0.447907,
13.748234,39,0.463402,0.338653,0.507332,0.820801,0.271435,0.299762,0.406707,0.425918,0.287405,0.328609,0.628609,0.323358,
14.149190,35,0.433447,0.445888,0.222874,0.770584,0.264918,0.244473,0.525545,0.328779,0.281542,0.277844,0.288666,0.661119,
16.398827,36,0.907029,0.259411,0.246133,0.206487,0.792899,0.148882,0.219629,0.932352,0.232692,0.155514,0.316717,0.324258,
18.698679,48,0.393493,0.614766,0.258341,0.239234,0.326047,0.455818,0.291613,0.252267,0.436422,0.337820,0.458890,0.412940,
19.248245,48,0.715409,0.542632,0.303625,0.462461,0.553836,0.282033,0.294947,0.546315,0.340779,0.333851,0.402591,0.375497,
21.248714,49,0.294829,0.454114,0.364788,0.493903,0.701836,0.421699,0.328016,0.429221,0.550546,0.513474,0.317544,0.415779,
21.999197,42,0.441864,0.467700,0.323976,0.414786,0.613853,0.474925,0.462589,0.473711,0.492524,0.438827,0.415748,0.372598,
22.499163,36,0.843784,0.282895,0.227846,0.198388,0.825084,0.223505,0.240535,0.680956,0.269954,0.166306,0.391905,0.232328,
23.198658,49,0.394632,0.810605,0.380213,0.168944,0.251385,0.117178,0.124492,0.262414,0.210556,0.096103,0.138615,0.163610,
23.548420,36,0.559235,0.472539,0.308120,0.404844,0.664181,0.124068,0.124326,0.439060,0.227587,0.140211,0.290988,0.201701,
23.948780,52,0.231429,0.202214,0.137950,0.290310,0.855978,0.209743,0.124949,0.211488,0.105776,0.065298,0.160800,0.215910,
24.299242,36,0.602140,0.456900,0.239599,0.205690,0.708039,0.142922,0.115166,0.486581,0.303748,0.133168,0.265593,0.161874,
24.798716,49,0.463523,0.700772,0.406665,0.272490,0.404256,0.175588,0.178966,0.347319,0.204005,0.131390,0.213317,0.218634,
25.048908,36,0.647537,0.549931,0.331961,0.304393,0.689030,0.219687,0.192253,0.536211,0.274232,0.183098,0.348251,0.220634,
25.849575,52,0.571659,0.608532,0.238943,0.256224,0.657025,0.262831,0.289824,0.518420,0.519038,0.190734,0.326131,0.233280,
26.199165,49,0.583810,0.519239,0.253272,0.199573,0.696012,0.185408,0.175670,0.530104,0.353115,0.132155,0.307980,0.184427,
26.599056,52,0.408753,0.514228,0.234848,0.222713,0.713911,0.329319,0.400537,0.447959,0.422065,0.168267,0.190210,0.222614,
26.999277,53,0.381754,0.282186,0.187970,0.271193,0.637618,0.454260,0.349358,0.387711,0.214368,0.169747,0.169658,0.206725,
28.249014,52,0.494048,0.443022,0.350736,0.566503,0.488705,0.269235,0.330462,0.401145,0.339696,0.260849,0.364548,0.596730,
30.099100,51,0.060330,0.117931,0.421529,0.750393,0.318815,0.211399,0.157169,0.134278,0.068673,0.039587,0.059967,0.052722,
31.249634,50,0.342139,0.358954,0.603267,0.527708,0.361858,0.318707,0.431758,0.272626,0.307123,0.352729,0.447490,0.575871,
32.149681,51,0.118003,0.097240,0.272908,0.654152,0.429532,0.255778,0.114959,0.078623,0.089611,0.102716,0.192411,0.345456,
32.748688,50,0.492559,0.326983,0.368555,0.531015,0.468999,0.230685,0.283049,0.441454,0.228971,0.227221,0.304715,0.467322,
33.598446,51,0.399924,0.451603,0.598148,0.700396,0.414579,0.271031,0.345585,0.348595,0.303682,0.320279,0.465700,0.394358,
34.049286,51,0.219362,0.162890,0.392775,0.785776,0.302898,0.282799,0.195279,0.147576,0.108927,0.183051,0.386315,0.186357,
34.498569,50,0.239948,0.337631,0.600103,0.645943,0.304343,0.206287,0.298186,0.294405,0.299655,0.328451,0.402417,0.366727,
35.448120,51,0.198442,0.199941,0.408473,0.722838,0.381093,0.203360,0.227707,0.271765,0.354532,0.323593,0.405009,0.277919,
36.048145,50,0.181801,0.256431,0.528070,0.695787,0.362587,0.308488,0.353353,0.356091,0.345863,0.316909,0.460200,0.215042,
36.649315,50,0.186343,0.250082,0.527802,0.642440,0.442108,0.216348,0.288363,0.286063,0.340304,0.530127,0.565593,0.202113,
37.348312,50,0.262436,0.315944,0.617036,0.663200,0.324211,0.384496,0.486585,0.260067,0.202677,0.475451,0.466088,0.203778,
39.399521,50,0.002849,0.172725,0.999429,0.185675,0.001205,0.004172,0.018899,0.000449,0.002063,0.159350,0.005419,0.000927,
39.699059,49,0.111268,0.426264,0.696913,0.169061,0.339255,0.209896,0.060822,0.061826,0.193063,0.175595,0.043922,0.047759,
39.948334,50,0.057417,0.294023,0.568077,0.083841,0.188970,0.435276,0.411039,0.049188,0.129321,0.150520,0.021170,0.033123,
42.599289,50,0.206437,0.306426,0.308195,0.373886,0.652163,0.469509,0.347075,0.289477,0.551216,0.637511,0.263597,0.296254,
45.298714,57,0.109594,0.075655,0.053546,0.195937,0.430632,0.494870,0.320149,0.259783,0.222189,0.393630,0.284834,0.168365,
45.448376,60,0.234211,0.070418,0.034932,0.126199,0.378112,0.305802,0.200468,0.234336,0.196534,0.504825,0.222075,0.150360,
48.348370,58,0.140015,0.118513,0.126829,0.374709,0.454513,0.412938,0.413419,0.453354,0.558129,0.267954,0.223668,0.166640,
49.898403,56,0.010651,0.001323,0.003450,0.167481,0.008773,0.003404,0.004619,0.044388,0.996739,0.108466,0.004236,0.002152,
50.848103,57,0.219153,0.313121,0.282264,0.403150,0.420329,0.236431,0.212024,0.391821,0.602530,0.300744,0.250946,0.239872,
52.448544,56,0.004785,0.005382,0.003479,0.078727,0.024377,0.005403,0.004216,0.047511,0.969825,0.231573,0.017878,0.008318,
52.598766,58,0.069575,0.128452,0.024029,0.059620,0.140164,0.075070,0.015846,0.056952,0.627405,0.412186,0.221496,0.046210,
53.098633,57,0.227757,0.168421,0.149068,0.171281,0.383791,0.177924,0.136335,0.206339,0.545797,0.689250,0.453804,0.282148,
53.398190,57,0.096743,0.103286,0.073184,0.122926,0.395246,0.073879,0.064506,0.123179,0.441466,0.773803,0.194452,0.116993,
53.598263,56,0.062081,0.058362,0.055060,0.109956,0.219215,0.049922,0.066380,0.224804,0.668982,0.520517,0.127306,0.106092,
53.848953,55,0.074218,0.046106,0.181977,0.064591,0.105465,0.036669,0.079589,0.590325,0.428023,0.264150,0.118803,0.153538,
54.148308,58,0.090401,0.036857,0.103271,0.079718,0.182648,0.241619,0.058620,0.244720,0.172270,0.170878,0.575312,0.157600,
54.348244,53,0.321627,0.030850,0.058607,0.051519,0.187310,0.536186,0.074487,0.140316,0.121216,0.226800,0.356980,0.105432,
54.698273,57,0.121624,0.034272,0.056352,0.321934,0.419615,0.199345,0.041758,0.097515,0.286660,0.433665,0.246343,0.108318,
55.199162,55,0.155337,0.055357,0.086316,0.143758,0.163734,0.113269,0.124218,0.219647,0.285242,0.344406,0.413354,0.584277,
55.599140,56,0.172000,0.054027,0.036341,0.110910,0.159772,0.053728,0.063959,0.109082,0.507859,0.402893,0.183091,0.339459,
58.249508,59,0.554151,0.294527,0.530751,0.532003,0.583144,0.472926,0.585754,0.324118,0.366660,0.534608,0.465752,0.384096,
61.399261,37,0.289257,0.266730,0.295855,0.428265,0.616821,0.582682,0.415935,0.354649,0.380761,0.492519,0.569844,0.401371,
