time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
6.399067,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.999161,93,0.062259,0.062259,0.000000,0.249037,0.249037,0.000000,0.000000,0.000000,1.618738,1.618738,0.000000,0.000000
7.498584,89,0.251445,0.000000,0.000000,1.634393,1.634393,1.634393,0.000000,0.062861,0.587223,0.587223,0.251445,0.251445
8.498428,89,0.250000,0.000000,0.000000,1.624998,0.181662,1.624998,0.000000,0.062500,0.000000,0.062500,0.250000,0.000000
8.699158,89,0.250000,0.000000,0.000000,1.625000,1.421550,1.625000,0.000000,0.062500,0.054675,0.062500,0.250000,0.218700
8.998386,89,0.250000,0.000000,0.000000,1.625000,0.935673,1.625000,0.000000,0.062500,0.000000,0.062500,0.250000,0.143950
9.249284,89,0.250000,0.000000,0.000000,1.625000,1.230907,1.625000,0.000000,0.062500,0.000000,0.062500,0.250000,0.189370
11.248659,89,0.250000,0.000000,0.000000,1.625000,0.000000,1.625000,0.000000,0.062500,0.000000,0.062500,0.250000,0.000000
13.049576,89,0.250000,0.000000,0.000000,1.625000,0.000000,1.625000,0.000000,0.062500,0.000000,0.062500,0.250000,0.000000
13.298698,89,0.250000,0.000000,0.000000,1.625000,1.579500,1.625000,0.000000,0.062500,0.060750,0.062500,0.250000,0.243000
14.899445,89,0.250000,0.000000,0.000000,1.625000,0.000000,1.625000,0.000000,0.062500,0.000000,0.062500,0.250000,0.000000
15.499442,89,0.250000,0.000000,0.000000,1.625000,0.564859,1.625000,0.000000,0.062500,0.000000,0.062500,0.250000,0.094143
15.699549,89,0.250000,0.000000,0.000000,1.625000,1.579500,1.625000,0.000000,0.062500,0.060750,0.062500,0.250000,0.243000
15.898407,89,0.250000,0.000000,0.000000,1.625000,1.155152,1.625000,0.000000,0.062500,0.000000,0.062500,0.250000,0.177716
17.549751,89,0.250000,0.000000,0.000000,1.625000,0.000000,1.625000,0.000000,0.062500,0.000000,0.062500,0.250000,0.000000
