time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
5.999658,46,0.361381,0.148718,0.097426,0.295039,0.382181,0.343100,0.333131,0.434727,0.441175,0.407789,0.374433,0.415622,
8.749292,59,0.227941,0.535476,0.377109,0.325346,0.491388,0.313084,0.173701,0.146695,0.196608,0.296996,0.116025,0.209168,
9.699841,60,0.723252,0.161172,0.108785,0.052536,0.075680,0.045499,0.049541,0.125922,0.123490,0.289992,0.153969,0.112382,
14.049447,59,0.262068,0.197482,0.173759,0.348402,0.572280,0.566128,0.476572,0.447616,0.378432,0.340842,0.238118,0.292283,
14.900259,52,0.048622,0.090687,0.250015,0.177350,0.792368,0.172735,0.105293,0.089700,0.119797,0.071811,0.039137,0.435592,
16.549652,61,0.391290,0.678442,0.363795,0.333195,0.376626,0.321193,0.393991,0.343797,0.336001,0.348063,0.301552,0.379367,
17.300232,50,0.226145,0.254465,0.758019,0.298651,0.069599,0.038156,0.146630,0.054837,0.078291,0.341820,0.067557,0.132952,
20.700304,56,0.000510,0.000023,0.000089,0.048140,0.000947,0.000242,0.000519,0.053666,0.999974,0.128634,0.002156,0.000976,
21.249470,56,0.001064,0.000188,0.000784,0.029880,0.003009,0.002251,0.002544,0.056474,0.999996,0.173172,0.008950,0.003608,
22.049025,56,0.003375,0.000385,0.005024,0.087840,0.007955,0.005031,0.005488,0.062143,1.000000,0.149368,0.014025,0.006945,
22.699657,56,0.007742,0.003218,0.008763,0.122049,0.022493,0.011143,0.008818,0.064073,0.998000,0.246198,0.039915,0.028431,
23.448763,56,0.011810,0.004817,0.027513,0.120683,0.027091,0.018904,0.025454,0.120444,0.999059,0.164956,0.041275,0.030074,
24.398903,56,0.224518,0.181463,0.249200,0.276993,0.346127,0.296288,0.144752,0.260913,0.826267,0.604868,0.385414,0.368876,
29.949039,55,0.296727,0.369043,0.323942,0.547463,0.567732,0.352470,0.343926,0.364344,0.625538,0.592989,0.439414,0.237261,
32.000031,51,0.107275,0.224768,0.805476,0.555303,0.219627,0.125608,0.159154,0.143209,0.112351,0.246534,0.142679,0.149206,
32.749393,54,0.270981,0.371657,0.193024,0.108906,0.104345,0.241510,0.661890,0.227843,0.168125,0.189106,0.179388,0.194301,
34.798843,52,0.420451,0.410431,0.602206,0.543672,0.435667,0.338768,0.401189,0.428713,0.470785,0.444871,0.449770,0.527627,
35.699104,51,0.146091,0.161046,0.390361,0.712808,0.347751,0.243280,0.161223,0.277636,0.334046,0.356287,0.599100,0.379992,
36.349102,59,0.139476,0.106265,0.254982,0.105686,0.076839,0.080682,0.149377,0.078632,0.078313,0.149099,0.184265,0.610253,
37.699944,62,0.521802,0.530572,0.434283,0.399767,0.359175,0.386109,0.245246,0.306589,0.569860,0.368655,0.458029,0.323703,
41.950127,51,0.007629,0.006046,0.340354,0.999999,0.037121,0.001075,0.068777,0.105011,0.000002,0.035339,0.234600,0.000548,
43.098850,50,0.026902,0.112236,0.981579,0.275470,0.010151,0.003282,0.059633,0.022540,0.011596,0.459070,0.045068,0.013922,
44.099133,50,0.013214,0.047274,0.999259,0.601712,0.008329,0.000291,0.051005,0.004626,0.000947,0.414632,0.175185,0.000899,
49.049320,51,0.197554,0.240986,0.365713,0.541061,0.752680,0.559968,0.293450,0.222749,0.242809,0.162099,0.199743,0.250459,
50.949314,51,0.004480,0.004085,0.220472,0.998893,0.117132,0.001692,0.015596,0.045377,0.000621,0.024269,0.138892,0.001050,
53.500465,50,0.148040,0.172434,0.986062,0.484854,0.111236,0.084622,0.208439,0.112096,0.282236,0.825509,0.241690,0.174455,
56.650482,51,0.019589,0.008447,0.386388,0.999959,0.024864,0.002864,0.040657,0.053801,0.000223,0.101666,0.514934,0.001354,
58.100742,52,0.208913,0.304323,0.399363,0.387760,0.537239,0.510248,0.309649,0.282031,0.233004,0.175991,0.138699,0.260788,
60.298668,51,0.000419,0.003185,0.261981,0.999413,0.050378,0.000541,0.000837,0.004299,0.000222,0.014417,0.182580,0.000806,
62.699600,50,0.010700,0.301483,0.999632,0.093807,0.002115,0.024975,0.085924,0.001190,0.012826,0.219671,0.002587,0.005150,
