Feature,Values
Pitch,54,54,54,54,53,67,65,64,64,64,64,66,65,77,65,54,74,55
Intensity,49,53,54,54,44,25,41,51,50,50,50,23,32,55,39,49,67,57
Duration,14.670833333333333,0.7145833333333333,0.013020833333333334,0.010416666666666666,0.4161458333333333,3.927604166666667,0.3302083333333333,0.075,0.03958333333333333,0.05364583333333333,0.050520833333333334,0.9921875,0.0296875,0.0265625,0.0984375,9.9203125,0.04010416666666666,0.146875
Pitch Entropy,2.816340113853408
Intensity Entropy,3.6835423624332306
Duration Entropy,4.169925001442312
