Time (s),Frequency
3.2510416666666666,1
3.581770833333333,1
5.325520833333333,1
5.3578125,1
5.522916666666666,1
5.565625,1
5.597916666666666,1
5.634895833333333,1
6.685416666666667,1
6.717708333333333,1
6.8140625,1
6.851041666666667,1
7.4859375,1
7.538541666666667,1
9.0109375,1
11.7578125,2
11.794791666666667,2
11.821875,2
11.864583333333334,2
11.891145833333335,2
11.928125000000001,2
11.960416666666669,2
11.997916666666669,2
12.029687500000001,2
12.072395833333335,2
12.098958333333336,2
14.536458333333336,2
14.57916666666667,2
14.611458333333337,2
14.64322916666667,2
14.984375000000004,2
15.219270833333336,2
15.245833333333337,1
15.336458333333336,1
15.400520833333337,2
15.44322916666667,2
15.565625000000004,2
15.592187500000005,2
17.688541666666673,1
20.221875000000004,1
20.253645833333337,1
20.29635416666667,1
20.328645833333336,1
20.419270833333336,1
20.829687500000002,1
20.94166666666667,1
22.136458333333337,2
22.232291666666672,2
22.557812500000004,1
22.781770833333336,1
23.31510416666667,2
23.363020833333337,2
24.819270833333338,1
25.09114583333334,1
25.614062500000006,2
25.67239583333334,2
25.731250000000006,1
25.76302083333334,1
26.819270833333338,1
27.214062500000004,1
27.26197916666667,2
27.976562500000004,1
28.02447916666667,1
28.0609375,1
28.1046875,1
28.168229166666666,2
28.861979166666668,2
32.5203125,1
32.76041666666667,1
32.86718750000001,2
33.49635416666668,2
33.60833333333334,2
34.38697916666668,1
36.32291666666668,1
36.40312500000001,2
36.44062500000001,1
36.728645833333346,1
36.76041666666668,1
37.09114583333334,1
37.20833333333334,1
37.298958333333346,1
37.347395833333344,1
37.57135416666668,1
37.66718750000001,1
37.70989583333334,1
38.13125000000001,1
38.22187500000001,1
38.26979166666668,1
38.355208333333344,1
38.472395833333344,2
38.86197916666668,2
39.48072916666668,1
39.736458333333346,1
40.27500000000001,1
40.36041666666668,1
40.39791666666668,2
40.84062500000002,2
41.50208333333335,2
42.49375000000002,1
42.71250000000002,1
43.918229166666684,1
43.95520833333335,1
43.992708333333354,1
44.02447916666669,1
44.094270833333354,2
44.717708333333356,2
45.16614583333335,2
45.45416666666669,2
46.205729166666686,1
46.232812500000016,1
46.52083333333335,1
46.584375000000016,1
47.12864583333335,2
47.18177083333335,2
47.56041666666668,1
47.93906250000001,1
48.014062500000016,2
48.21666666666668,2
48.248437500000016,2
48.414062500000014,2
48.808854166666684,2
48.84062500000002,2
48.87239583333335,1
48.904687500000016,1
49.080729166666686,2
49.117708333333354,1
50.526041666666686,1
51.315104166666686,1
51.39010416666669,1
51.64062500000002,1
52.33906250000002,1
52.50989583333335,1
52.53645833333335,1
53.28333333333335,1
53.373958333333356,1
53.45937500000002,1
53.53906250000002,1
54.424479166666686,2
54.50989583333335,1
54.56875000000002,1
54.79270833333336,1
54.840625000000024,1
55.592708333333356,2
55.667187500000026,2
55.70468750000003,1
55.784375000000026,1
56.600520833333356,2
56.664583333333354,1
56.744791666666686,1
57.651041666666686,2
57.715104166666684,1
57.80572916666669,1
57.933854166666684,2
57.97083333333335,1
58.088541666666686,1
58.643229166666686,1
58.707291666666684,1
59.10729166666668,2
59.160416666666684,1
59.187500000000014,1
59.933854166666684,2
61.859375000000014,1
61.93906250000001,1
61.976562500000014,2
62.00885416666668,2
62.04062500000001,2
62.59531250000001,2
62.66458333333335,2
62.72343750000002,1
