Duration (s),Frequency
0.018750000000000044,2
0.15208333333333335,2
0.1947916666666667,2
0.27968749999999987,1
0.9203125000000001,1
0.1494791666666666,2
0.15989583333333313,2
0.026562499999999822,2
0.22135416666666652,1
0.016145833333333304,1
0.35156250000000044,1
0.05885416666666643,1
0.31197916666666625,1
1.3520833333333337,1
0.14687499999999964,2
0.11197916666666696,2
0.16249999999999964,1
0.03437499999999982,1
0.203125,1
0.06354166666666661,1
0.38697916666666643,1
0.016145833333333748,1
0.3703124999999998,1
1.247916666666666,1
0.2937499999999993,1
0.053124999999999645,1
0.045312499999999645,2
0.037499999999999645,2
0.7463541666666664,1
0.01614583333333286,3
0.18125000000000036,1
0.1015625,1
0.48802083333333357,1
0.02395833333333286,1
0.4854166666666675,1
1.5942708333333329,1
0.4187499999999993,1
0.08281249999999929,3
0.02656250000000071,3
0.27187499999999964,2
1.1973958333333332,1
0.16822916666666643,2
0.14114583333333286,1
0.0692708333333325,1
0.9281250000000014,1
1.8984375,1
0.03750000000000142,2
0.05624999999999858,2
1.4880208333333336,2
0.2718750000000014,2
6.111979166666668,1
1.1171875,1
0.07499999999999929,2
1.0343750000000007,2
0.3760416666666657,1
0.03489583333333357,1
0.5171874999999986,2
1.7281249999999986,1
0.8479166666666664,1
0.06666666666666643,2
0.15208333333333357,2
0.18124999999999858,3
0.03437499999999716,3
0.19479166666666714,2
0.17604166666666998,2
0.013541666666668561,2
0.21562500000000284,1
0.06927083333333428,3
0.2213541666666643,2
0.23749999999999716,2
0.09322916666666714,1
0.02968750000000142,1
0.17031250000000142,2
0.12812499999999716,1
0.02135416666666856,1
0.16822916666666998,1
0.02916666666666856,1
0.13593749999999716,1
0.17343749999999858,2
0.14374999999999716,1
0.026562499999997158,2
0.18177083333333144,2
0.17864583333333428,1
0.03177083333333286,1
0.21875,1
0.35989583333333286,1
1.3546874999999972,1
0.10104166666666714,2
0.16562499999999858,1
0.15468750000000142,1
0.05312500000000142,1
0.39479166666667,2
0.03229166666666572,2
0.13333333333333286,1
0.96510416666667,1
0.14947916666666572,2
0.2265625,2
0.2958333333333343,2
0.04010416666666572,2
0.28541666666667,2
0.05052083333333002,2
0.6348958333333314,2
9.3203125,1
