Second,Note Count
3,1
4,1
5,1
7,2
8,1
9,1
10,1
11,1
12,1
14,1
16,1
17,1
18,1
19,1
20,1
22,1
25,1
27,1
28,1
29,2
30,2
31,2
32,2
34,2
35,2
36,1
37,1
38,1
39,2
40,1
42,1
43,1
46,1
47,1
48,1
50,1
52,1
54,1
61,1
