Time (s),Frequency
3.8072916666666665,1
4.0765625,1
4.356770833333333,1
4.716666666666667,1
6.844791666666667,1
7.06875,2
7.0874999999999995,1
7.340624999999999,1
7.594270833333333,2
7.63125,1
7.8421875,1
8.0609375,2
8.125,1
9.738020833333334,1
9.890104166666667,2
9.9140625,1
10.202083333333333,1
10.402083333333332,1
10.45,1
10.466145833333332,1
11.434375,1
11.482291666666667,1
11.540625,1
11.613020833333334,1
11.863541666666666,1
12.018229166666666,1
12.039583333333333,1
12.047395833333333,1
14.234375,1
14.266145833333333,2
14.3328125,1
14.375520833333333,1
14.463541666666666,1
14.484895833333333,1
14.516666666666666,1
14.722395833333332,1
14.748958333333333,2
14.8421875,1
16.092708333333334,1
16.111458333333335,2
16.220833333333335,1
17.06354166666667,1
17.106250000000003,2
17.1703125,2
17.1859375,2
17.215625000000003,1
18.111458333333335,1
18.167708333333334,2
18.194270833333334,2
18.273958333333333,1
19.172916666666666,1
19.20208333333333,2
19.223437499999996,2
19.335416666666664,1
20.525,1
20.708854166666665,1
20.799479166666664,1
20.901041666666664,1
20.924999999999997,1
21.052604166666665,1
21.082291666666666,1
21.282291666666666,1
21.375520833333333,1
21.415625,1
22.703645833333333,1
22.727604166666666,2
22.75677083333333,1
22.802083333333332,1
22.89270833333333,1
22.935416666666665,1
23.028645833333332,1
23.071354166666666,1
23.279687499999998,1
23.39427083333333,1
23.546354166666664,2
23.589062499999997,1
23.70364583333333,1
23.978124999999995,2
24.023437499999996,2
24.063541666666662,1
24.27395833333333,1
24.37552083333333,1
24.396874999999994,1
24.508854166666662,1
24.554166666666664,1
24.631249999999998,2
24.67395833333333,2
24.719270833333333,1
25.082291666666666,1
25.252604166666668,2
26.164583333333333,1
26.2234375,1
26.279687499999998,2
26.297916666666666,1
26.473958333333332,1
26.575520833333332,2
26.620833333333334,2
27.1703125,1
27.207291666666666,1
27.33802083333333,1
29.996875,1
30.015625,1
30.282291666666666,1
30.335416666666667,1
30.3859375,1
30.46875,1
30.484895833333333,1
30.543229166666666,2
30.567708333333332,2
30.594270833333333,2
30.644791666666666,2
30.697916666666668,1
30.73541666666667,1
30.770312500000003,2
30.8421875,1
30.860937500000002,1
30.930208333333336,1
30.983333333333338,1
31.036979166666672,2
31.060937500000005,2
31.12760416666667,1
31.140625000000004,1
31.260937500000004,2
31.273958333333336,1
31.29791666666667,1
31.423437500000002,2
31.458333333333336,2
31.50625,2
31.59947916666667,1
31.663541666666667,1
31.690104166666668,2
33.10104166666667,2
33.125,1
33.14635416666667,1
33.16770833333334,2
33.189062500000006,1
33.20729166666667,1
33.23125,1
33.25,1
33.26875,2
33.28489583333333,2
33.30364583333333,2
33.32760416666666,2
33.35677083333333,1
33.3703125,1
33.41822916666666,2
33.47656249999999,1
35.076562499999994,1
35.159375,2
35.26614583333333,2
35.297916666666666,2
35.332812499999996,1
35.35937499999999,1
35.40208333333332,1
35.67656249999999,1
35.75677083333332,2
35.818229166666654,1
36.02864583333332,1
36.14895833333332,1
36.18072916666665,1
36.22343749999998,1
36.25260416666665,1
36.27395833333332,1
36.306249999999984,1
36.36197916666665,1
36.38072916666665,1
36.43124999999998,2
36.46614583333331,2
36.492708333333304,1
36.50885416666664,1
36.5489583333333,1
36.5833333333333,1
36.63437499999997,2
36.72499999999997,2
36.770312499999974,1
36.80468749999997,1
37.17291666666664,1
37.23958333333331,1
37.34322916666664,2
37.375520833333304,2
37.719270833333304,2
37.82604166666664,2
37.887499999999974,1
37.92760416666664,1
38.319270833333306,2
38.36458333333331,2
38.50364583333331,2
38.53281249999998,2
38.671354166666646,2
38.71927083333331,2
38.86874999999998,2
38.92760416666665,2
39.04999999999998,2
39.09270833333331,2
39.31927083333331,1
39.38593749999998,1
39.460937499999986,1
39.49531249999998,1
39.60729166666665,2
39.847395833333316,1
39.868749999999984,1
39.88229166666665,2
40.124999999999986,2
40.40729166666665,1
40.43958333333332,1
40.789062499999986,1
40.80729166666665,1
41.17031249999998,1
41.239583333333314,1
41.415624999999984,1
41.44999999999998,1
41.83124999999998,1
41.860937499999984,1
42.066145833333316,2
42.09010416666665,1
42.11406249999998,1
42.48489583333331,1
42.51145833333331,1
42.55677083333331,2
42.73281249999998,1
42.75416666666665,1
43.30885416666665,1
43.364583333333314,1
43.978124999999984,1
44.052604166666654,1
45.32499999999999,2
45.338020833333324,1
