Feature,Values
Pitch,58,69,69,57,55,71,59,61,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
Intensity,45,44,43,27,5,22,50,54,70,71,71,71,72,72,72,72,72,72,72,73,73,73,73,73,73,74,74,74,73,73,72,3,67
Duration,8.857291666666667,3.4322916666666665,0.029166666666666667,0.10416666666666667,1.0,8.311979166666667,0.8770833333333333,1.0723958333333332,10.253645833333334,0.0109375,0.010416666666666666,0.013541666666666667,0.0109375,0.013541666666666667,0.013541666666666667,0.01614583333333333,0.0109375,0.013541666666666667,0.010416666666666666,0.0109375,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.0109375,0.010416666666666666,0.0109375,0.010416666666666666,0.010416666666666666,0.0109375,0.010416666666666666,0.010416666666666666,2.01875,0.010416666666666666
Pitch Entropy,1.2804113111260778
Intensity Entropy,3.30167366468188
Duration Entropy,3.053326475133802
