Feature,Values
Pitch,64,64,64,64,66,66,66,66,66,66,64,66,47,47,56,80,66,64,64,66,65,77,77,67,67,67,79,79,67,67,67,67,79,67,79,79,79,67,71,59,59,71,59,61,71,59,66,65,64,64,64,64,66
Intensity,34,44,45,44,4,16,16,17,1,16,38,14,35,30,54,64,6,41,36,27,31,53,53,39,37,40,45,48,42,35,41,42,42,45,45,48,40,37,7,49,50,49,51,61,47,49,9,38,49,50,50,50,24
Duration,4.2359375,0.165625,0.9494791666666667,0.04791666666666666,1.4989583333333334,0.018229166666666668,1.0989583333333333,0.5494791666666666,1.1625,0.5333333333333333,0.9333333333333333,0.27760416666666665,0.6239583333333333,0.325,0.31979166666666664,0.042708333333333334,0.4421875,0.22395833333333334,0.042708333333333334,1.0776041666666667,0.0109375,0.090625,0.0109375,6.3359375,0.042708333333333334,0.021354166666666667,0.03229166666666666,0.0421875,0.015625,0.021354166666666667,0.053125,0.08020833333333333,0.0375,0.0265625,0.03697916666666667,0.03229166666666666,0.06927083333333334,0.027083333333333334,1.9682291666666667,0.075,0.6348958333333333,0.2453125,0.09635416666666667,0.3625,1.4239583333333332,0.10677083333333333,1.1255208333333333,0.384375,0.010416666666666666,0.21875,0.021354166666666667,0.128125,0.8104166666666667
Pitch Entropy,3.10713775400675
Intensity Entropy,4.793773756368352
Duration Entropy,5.473019039387217
