Duration (s),Frequency
0.06406249999999991,3
0.10677083333333348,1
2.2182291666666667,1
1.6640625,1
0.08020833333333321,2
0.1651041666666666,2
0.02708333333333357,3
0.04791666666666661,4
0.30416666666666625,1
0.09062500000000018,1
0.06927083333333339,1
0.19739583333333321,1
1.1625000000000005,2
0.053645833333332504,1
0.8317708333333336,1
2.1708333333333343,2
0.07447916666666643,5
2.4104166666666664,1
1.7921875000000007,2
1.2213541666666679,1
1.6588541666666679,1
0.08541666666666714,2
0.04270833333333357,3
0.07499999999999929,2
0.03177083333333286,3
0.05885416666666643,4
0.04791666666666572,6
0.06406249999999858,1
0.05312500000000142,1
0.6135416666666664,2
0.576041666666665,1
1.109375,1
0.02656250000000071,2
0.05833333333333357,4
0.03750000000000142,2
0.04843749999999858,1
1.0343750000000007,1
1.0453125000000014,2
0.6239583333333343,1
0.1015625,3
0.06354166666666572,1
0.06927083333333428,2
0.1171875,2
0.09114583333333215,2
0.10104166666666714,2
0.08020833333333499,2
0.2937499999999993,2
0.154166666666665,1
0.21875,2
0.06875000000000142,1
0.03229166666666572,1
1.7760416666666679,2
1.9250000000000007,1
0.07968749999999858,1
0.11197916666666785,1
1.568229166666665,2
0.07447916666666998,1
0.1119791666666643,1
2.3572916666666686,2
0.06979166666666714,1
0.83177083333333,1
0.09583333333333144,1
0.05364583333333428,1
0.6078125000000014,2
0.5921875000000014,1
0.5062500000000014,1
4.357291666666669,1
