Duration (s),Frequency
0.016145833333333748,1
0.026562499999999822,1
0.19166666666666643,1
0.08541666666666625,2
0.04270833333333357,4
0.03177083333333375,1
2.7255208333333334,2
0.5281249999999993,2
0.03177083333333286,9
0.07499999999999929,1
2.3088541666666664,2
0.048437500000000355,2
0.8427083333333325,2
0.05833333333333357,3
0.13333333333333286,1
1.8666666666666671,1
0.1171875,1
0.5333333333333332,1
0.3416666666666668,1
0.02656250000000071,4
0.08541666666666714,2
4.581250000000001,1
0.17604166666666643,1
0.20260416666666714,6
0.02135416666666501,1
0.01614583333333286,7
0.8588541666666671,1
0.09062499999999929,1
0.12760416666666785,1
1.4135416666666671,1
0.11197916666666785,1
2.0,1
0.03229166666666572,3
0.05312500000000142,4
0.03750000000000142,5
0.04791666666666572,4
0.17083333333333428,1
0.30416666666666714,1
0.927604166666665,1
0.27760416666666643,1
0.517708333333335,1
0.27708333333333357,1
0.2453125000000007,1
0.23489583333333286,1
0.7307291666666664,1
0.015625,1
0.11770833333333286,2
0.06354166666666572,1
0.02708333333333357,1
0.5598958333333321,1
0.34635416666666785,1
0.6880208333333329,1
0.357291666666665,1
0.7416666666666671,1
1.9093749999999972,1
0.05833333333333002,5
0.05885416666666998,5
0.07500000000000284,1
0.12812499999999716,1
2.1651041666666657,1
0.08020833333333144,1
0.04270833333333002,4
0.7843749999999972,2
0.027083333333330017,2
0.026562499999997158,6
0.03697916666666856,2
2.426562500000003,2
0.5921875000000014,2
0.6666666666666643,2
0.02135416666666856,5
0.24010416666666856,2
0.14895833333333286,2
0.16562499999999858,1
0.12291666666666856,1
0.09062500000000284,3
0.06927083333333428,2
0.1067708333333357,1
0.1015625,1
0.7197916666666657,4
0.59739583333333,1
0.07447916666666998,1
1.5255208333333314,2
0.17604166666666998,2
2.304166666666667,2
1.4666666666666686,2
0.14374999999999716,2
1.1734374999999986,1
0.20781250000000284,1
1.94166666666667,1
