Duration (s),Frequency
0.018749999999999822,3
0.05052083333333357,5
0.013541666666666785,2
0.24531249999999982,1
1.0265624999999998,1
2.991666666666667,1
0.06406250000000036,1
0.02395833333333286,20
0.056250000000000355,2
0.10416666666666607,1
0.02656250000000071,6
0.01875000000000071,10
0.013020833333333925,2
0.040104166666667496,2
2.125520833333333,1
0.03177083333333286,7
1.4213541666666671,1
0.01614583333333286,22
0.018229166666666075,1
0.07239583333333321,1
0.328125,1
0.04270833333333357,9
0.22395833333333393,1
0.047916666666667496,2
0.03489583333333357,2
0.036979166666666785,2
0.021354166666666785,3
0.061458333333332504,1
0.037499999999999645,2
0.015625,13
1.0348958333333336,1
0.5041666666666664,1
0.010416666666666075,2
0.045312499999999645,1
0.24791666666666679,1
0.07499999999999929,3
0.07708333333333428,6
0.013541666666665009,3
0.04791666666666572,9
0.7223958333333336,1
0.22708333333333286,2
0.01822916666666785,2
0.06666666666666643,3
0.5786458333333329,1
0.04010416666666572,14
0.11458333333333215,2
0.03750000000000142,8
0.013020833333332149,3
0.04531250000000142,13
0.07187499999999858,1
0.05312500000000142,8
1.5947916666666657,1
0.2375000000000007,1
0.14114583333333286,2
0.6479166666666671,1
0.09322916666666714,4
0.21354166666666785,1
1.080208333333335,1
0.09843749999999929,2
0.14427083333333357,2
0.02916666666666501,4
0.07760416666666714,4
0.02968750000000142,6
0.02135416666666501,7
0.138541666666665,3
0.416145833333335,2
0.06406249999999858,6
0.09583333333333499,2
0.010416666666667851,4
0.32291666666666785,1
0.6000000000000014,2
0.01093750000000071,4
0.6052083333333336,2
0.306770833333335,2
0.02708333333333357,4
0.07968749999999858,9
1.1359375000000007,1
0.22395833333333215,2
0.09062499999999929,1
0.10364583333333499,1
0.3203125,1
0.1359375000000007,1
0.14687500000000142,1
0.12552083333333286,2
0.17343749999999858,2
0.4609375,2
0.16770833333333357,2
0.08020833333333499,2
0.12239583333333215,2
0.22916666666666785,2
0.05885416666666643,2
0.109375,4
0.07447916666666643,2
0.09635416666666785,2
0.03697916666666501,2
0.05624999999999858,4
0.03437500000000071,2
0.05364583333333428,5
0.06666666666666998,7
0.12812499999999716,2
0.02916666666666856,10
0.04270833333333002,6
0.07239583333333144,2
0.010416666666664298,6
0.04843749999999858,2
0.026562499999997158,6
0.1145833333333357,2
0.1041666666666643,4
0.05052083333333002,9
0.16250000000000142,2
0.013541666666668561,19
0.08281250000000284,5
0.027083333333330017,3
0.125,2
0.03229166666666572,3
0.25052083333333286,1
0.018749999999997158,14
0.06145833333333428,8
0.08489583333333428,1
0.08020833333333144,5
0.05572916666666572,2
0.013020833333335702,8
0.09583333333333144,2
0.05885416666666998,2
0.07500000000000284,2
0.03697916666666856,4
0.09062500000000284,1
0.02135416666666856,11
0.018229166666664298,1
0.010937499999997158,2
0.08802083333333144,4
0.02447916666666572,2
0.13854166666666856,2
0.05104166666666998,2
0.10364583333333144,1
0.03489583333333002,4
0.15781249999999858,2
0.04218749999999716,2
0.16510416666666572,2
0.17083333333333428,2
0.05833333333333002,4
0.08541666666666714,1
0.1119791666666643,1
0.08229166666666998,1
0.06927083333333428,2
0.1067708333333357,1
0.09843750000000284,1
0.17864583333333428,2
0.13645833333333002,2
