time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.698312,57,0.108614,0.193858,0.120279,0.246727,0.805678,0.305602,0.256082,0.211653,0.202454,0.238826,0.173874,0.144668,
3.898547,63,0.059002,0.105309,0.081501,0.551433,0.559159,0.166429,0.139114,0.115051,0.109979,0.129769,0.100103,0.079055,
4.598495,62,0.008324,0.086556,0.869977,0.307476,0.108331,0.020341,0.017727,0.012372,0.012580,0.033516,0.018063,0.009859,
5.298002,61,0.092269,0.883775,0.165971,0.033370,0.011566,0.002675,0.001893,0.001320,0.001417,0.003627,0.001928,0.001057,
5.748603,63,0.029967,0.273018,0.175371,0.723588,0.134383,0.001022,0.000456,0.000318,0.000341,0.001752,0.010406,0.000446,
5.948080,62,0.015765,0.164376,0.560482,0.603698,0.072505,0.000659,0.000239,0.000167,0.000200,0.005772,0.009333,0.000234,
6.198564,61,0.014739,0.571661,0.437654,0.279029,0.033290,0.000302,0.000110,0.000077,0.000459,0.003096,0.004280,0.000108,
6.649397,63,0.009504,0.207009,0.157461,0.704081,0.256982,0.002364,0.000026,0.000600,0.000133,0.001136,0.011247,0.001187,
7.198391,61,0.077377,0.699144,0.277665,0.175290,0.045854,0.000422,0.000005,0.000106,0.000173,0.001760,0.003053,0.000216,
7.549119,60,0.671222,0.329108,0.091895,0.057287,0.014980,0.000138,0.000002,0.000035,0.000065,0.000668,0.001380,0.067980,
7.798750,58,0.437427,0.167250,0.042958,0.026794,0.007284,0.000521,0.000602,0.002108,0.004429,0.018987,0.251902,0.405067,
8.099203,64,0.165435,0.064178,0.017927,0.093464,0.386623,0.007903,0.000300,0.001236,0.013434,0.199115,0.257747,0.171235,
8.498104,63,0.047191,0.018307,0.009325,0.695502,0.429555,0.004696,0.000087,0.000353,0.003832,0.056801,0.076254,0.049337,
9.047976,64,0.008500,0.004082,0.002867,0.212466,0.881140,0.144955,0.000389,0.000132,0.001327,0.009771,0.013644,0.013644,
9.298515,64,0.003884,0.001869,0.009048,0.390865,0.790246,0.072542,0.000184,0.000086,0.000773,0.004486,0.011216,0.006600,
9.749232,64,0.001058,0.000450,0.002225,0.214851,0.949297,0.146037,0.000184,0.000021,0.000186,0.001080,0.003049,0.004371,
9.948321,65,0.005195,0.004031,0.001683,0.142087,0.594971,0.493773,0.171436,0.000504,0.000117,0.003160,0.002161,0.002736,
10.148308,64,0.004465,0.002266,0.001935,0.109839,0.675807,0.449920,0.092488,0.000424,0.002405,0.002717,0.001372,0.006389,
10.649016,64,0.000904,0.000481,0.010786,0.167901,0.853360,0.339866,0.018768,0.000100,0.000617,0.000587,0.001980,0.001560,
10.948931,63,0.001074,0.017790,0.238126,0.487653,0.478449,0.146459,0.007887,0.000076,0.000238,0.000608,0.003778,0.000722,
11.249520,63,0.092106,0.072824,0.367774,0.725270,0.265026,0.071464,0.020932,0.019997,0.029928,0.037618,0.031014,0.058658,
11.498971,62,0.221349,0.377933,0.369344,0.337942,0.121840,0.034142,0.011533,0.010341,0.015422,0.019609,0.015865,0.042787,
11.749214,61,0.256840,0.614395,0.288362,0.160940,0.054626,0.015220,0.005219,0.004584,0.006839,0.009636,0.007523,0.027172,
11.948767,60,0.513739,0.498022,0.160270,0.084716,0.028686,0.007992,0.002741,0.002407,0.003591,0.005060,0.003973,0.026800,
12.099164,63,0.443743,0.347754,0.117849,0.352142,0.039691,0.004980,0.001705,0.001497,0.002265,0.003462,0.004310,0.029840,
12.398005,64,0.171741,0.134657,0.152134,0.544479,0.329304,0.003510,0.000660,0.000580,0.000876,0.003723,0.006273,0.011572,
12.848960,63,0.153844,0.139213,0.380654,0.740927,0.218032,0.004659,0.000519,0.000261,0.000746,0.004152,0.005795,0.018618,
13.048751,63,0.286106,0.183326,0.336377,0.739180,0.127763,0.003053,0.000373,0.000140,0.000510,0.003289,0.006890,0.024821,
13.248225,63,0.321286,0.199330,0.328680,0.779961,0.080477,0.002063,0.000196,0.000073,0.000278,0.002752,0.006049,0.025575,
13.598356,63,0.162694,0.148802,0.671255,0.539358,0.121255,0.002489,0.000185,0.000040,0.000175,0.001757,0.003919,0.013670,
13.798356,55,0.444879,0.162303,0.510415,0.313301,0.066357,0.001763,0.000829,0.004190,0.003884,0.004928,0.012912,0.047176,
13.998902,58,0.284616,0.099942,0.269747,0.167050,0.035468,0.001940,0.010555,0.184123,0.100252,0.052392,0.327858,0.072328,
14.248592,61,0.380677,0.376596,0.200703,0.073839,0.015667,0.000857,0.004663,0.081365,0.044944,0.033563,0.236641,0.085144,
14.498915,64,0.183650,0.297044,0.143162,0.284584,0.300918,0.004990,0.002157,0.037180,0.020813,0.015446,0.108994,0.039967,
14.949660,64,0.044239,0.071523,0.034483,0.128281,0.808079,0.151628,0.001301,0.009003,0.005357,0.003719,0.026321,0.012715,
15.198693,65,0.022078,0.032166,0.015394,0.065705,0.447932,0.527165,0.212563,0.005902,0.002606,0.004084,0.011687,0.006035,
15.648985,63,0.005689,0.007753,0.013032,0.623283,0.427361,0.165675,0.051522,0.001671,0.001662,0.001139,0.013144,0.004078,
15.899177,63,0.160173,0.102308,0.231574,0.745704,0.215884,0.076568,0.023679,0.000785,0.000793,0.003355,0.016257,0.016435,
16.147926,63,0.098025,0.411802,0.303882,0.559755,0.252365,0.036203,0.010933,0.002244,0.002680,0.006217,0.009763,0.009881,
16.498615,60,0.653234,0.270877,0.101489,0.182917,0.082444,0.011827,0.003572,0.000733,0.000875,0.002031,0.003191,0.026426,
16.998392,57,0.199676,0.062827,0.021573,0.038476,0.025209,0.004003,0.000863,0.000159,0.006423,0.718620,0.324405,0.028663,
17.449303,60,0.745377,0.050685,0.005027,0.008956,0.006492,0.001303,0.000211,0.000179,0.004048,0.246182,0.142849,0.059212,
17.948257,57,0.218508,0.022498,0.001208,0.001842,0.013703,0.001328,0.000080,0.000059,0.018279,0.794571,0.222218,0.028388,
18.248941,60,0.651773,0.020160,0.000487,0.000714,0.006112,0.000918,0.000048,0.000276,0.011524,0.372655,0.149775,0.120428,
18.499596,57,0.410639,0.027930,0.000481,0.000363,0.011044,0.000664,0.000022,0.000196,0.025309,0.628372,0.167359,0.086862,
18.748877,60,0.631811,0.023917,0.000235,0.000259,0.008042,0.000929,0.000010,0.000136,0.015331,0.403194,0.174842,0.113850,
18.998325,56,0.414255,0.020156,0.003707,0.025209,0.004140,0.001118,0.002441,0.175664,0.455067,0.202727,0.095102,0.095084,
19.248600,60,0.640648,0.022149,0.001998,0.018163,0.004213,0.000509,0.001396,0.097013,0.329728,0.133738,0.056956,0.114232,
19.449305,57,0.404567,0.021207,0.001223,0.009554,0.011333,0.000865,0.000733,0.050944,0.182675,0.495671,0.178097,0.110048,
19.697577,60,0.599418,0.016193,0.000606,0.004572,0.007832,0.000952,0.000352,0.023609,0.090784,0.377829,0.190156,0.155314,
20.299149,57,0.130720,0.004421,0.000162,0.000808,0.003567,0.000188,0.000153,0.004085,0.152555,0.876275,0.078356,0.044299,
20.598234,57,0.235773,0.012100,0.000427,0.001891,0.005368,0.000842,0.000092,0.002048,0.069166,0.778821,0.291629,0.218053,
20.949635,56,0.266116,0.013167,0.000470,0.008506,0.005742,0.001175,0.000390,0.059468,0.398801,0.425048,0.246404,0.224655,
21.198254,57,0.117961,0.005939,0.000237,0.005646,0.004618,0.000535,0.000476,0.043250,0.393330,0.645683,0.126865,0.099903,
21.498077,60,0.561312,0.015737,0.000091,0.002243,0.002843,0.000208,0.000213,0.017023,0.163328,0.373148,0.087035,0.113520,
21.798357,57,0.310267,0.016723,0.000207,0.001378,0.001959,0.000081,0.000112,0.007666,0.335317,0.693002,0.064497,0.075344,
22.098413,57,0.305460,0.023108,0.000677,0.000622,0.001543,0.000342,0.000060,0.003517,0.152063,0.729214,0.301116,0.129886,
22.299185,57,0.393001,0.034657,0.000799,0.000457,0.001122,0.000182,0.000050,0.002961,0.120241,0.709577,0.272960,0.161646,
22.448980,56,0.506653,0.060139,0.001242,0.000952,0.000887,0.000232,0.000608,0.027140,0.163193,0.596302,0.245952,0.174118,
22.899292,60,0.690699,0.061375,0.000658,0.000317,0.000947,0.000082,0.000552,0.020046,0.119672,0.331845,0.094295,0.168760,
23.048012,60,0.675079,0.080442,0.000880,0.000358,0.000792,0.000403,0.000627,0.014303,0.130472,0.421231,0.124252,0.210969,
23.249350,60,0.708591,0.065475,0.000917,0.000324,0.000889,0.000230,0.000711,0.009628,0.112481,0.425287,0.150441,0.244267,
23.648802,60,0.737359,0.037015,0.000427,0.000222,0.001241,0.000166,0.000275,0.003090,0.047903,0.342955,0.165849,0.228288,
23.847980,63,0.515471,0.051918,0.159149,0.236187,0.002019,0.000407,0.000575,0.003295,0.056501,0.374581,0.161429,0.161356,
24.049122,58,0.278629,0.038713,0.380857,0.502237,0.020447,0.002951,0.001459,0.002411,0.031932,0.217601,0.240599,0.115743,
24.498644,63,0.068729,0.011106,0.124754,0.756573,0.121463,0.001938,0.019629,0.106240,0.054633,0.080720,0.120293,0.035859,
24.798544,63,0.026600,0.004313,0.076349,0.903039,0.185217,0.001621,0.007597,0.041119,0.021145,0.031372,0.052076,0.014088,
25.099188,64,0.010571,0.001672,0.033662,0.516610,0.610203,0.078533,0.003151,0.015920,0.008611,0.012191,0.021598,0.006747,
25.398428,63,0.004077,0.000647,0.020075,0.764218,0.477230,0.031374,0.001216,0.006502,0.003427,0.004809,0.014511,0.003903,
25.548151,63,0.174679,0.081633,0.173655,0.771703,0.330559,0.020086,0.000793,0.004421,0.002300,0.004405,0.015330,0.033206,
25.749056,63,0.133432,0.373001,0.257416,0.649651,0.191771,0.012791,0.000438,0.002322,0.005417,0.013737,0.012582,0.019976,
26.048777,60,0.459397,0.402386,0.169408,0.303227,0.085474,0.008600,0.003645,0.002437,0.004664,0.007914,0.007856,0.043705,
26.248981,55,0.350185,0.221221,0.096117,0.158993,0.045034,0.005874,0.015732,0.176477,0.047893,0.084961,0.282778,0.096855,
26.398727,59,0.224906,0.137158,0.066714,0.098342,0.027905,0.004259,0.023215,0.235097,0.072895,0.105350,0.400497,0.231596,
26.649246,63,0.111169,0.066342,0.057343,0.262901,0.025825,0.003951,0.042306,0.357312,0.152137,0.114926,0.325185,0.204502,
26.848885,63,0.058436,0.075295,0.325685,0.488209,0.042941,0.002125,0.022635,0.187906,0.082463,0.090353,0.189579,0.107673,
26.998625,57,0.040127,0.051054,0.212225,0.425378,0.056889,0.002613,0.014555,0.117110,0.057697,0.191697,0.398802,0.097000,
27.198412,58,0.118807,0.351017,0.128668,0.223864,0.030687,0.002086,0.007839,0.062914,0.051021,0.282142,0.339732,0.105171,
27.598948,61,0.241381,0.615766,0.056744,0.063733,0.009005,0.001336,0.010385,0.105868,0.058538,0.107619,0.154209,0.075698,
27.798365,58,0.453336,0.615227,0.043986,0.034790,0.004987,0.001299,0.005448,0.055402,0.030910,0.071651,0.224989,0.090695,
