time,playingmode,timeout,timeoutenable,continuity,outputprobability,cut,timestretch,regionmaskenable,regionmasklow,regionmaskhigh
0.000004,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.045748,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.095903,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.146240,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.195092,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.245397,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.296102,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.346459,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.395640,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.446081,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.495442,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.545810,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.595842,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.645664,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.695832,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.745447,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.795313,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.845582,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.896279,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.945732,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
0.995335,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.045912,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.094393,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.145703,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.195596,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.245594,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.296394,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.345561,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.395469,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.445485,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.496340,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.545316,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.596462,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.645654,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.698069,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.745451,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.795816,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.845808,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.896554,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.946016,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
1.996090,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.045552,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.095739,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.146112,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.195912,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.248337,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.296262,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.345466,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.395718,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.447459,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.495409,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.547046,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.596344,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.645361,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.696299,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.745599,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.795847,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.845674,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.895064,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.945261,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
2.997263,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.045261,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.095631,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.145567,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.196907,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.246030,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.296002,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.345973,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.400666,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.445946,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.496046,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.545371,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.597006,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.646079,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.695913,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.745934,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.796479,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.845664,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.895326,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.946930,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
3.995638,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.046215,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.096222,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.147436,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.195276,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.246458,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.296504,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.346686,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.395829,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.445488,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.495869,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.546833,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.597835,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.645819,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.694877,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.747586,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.795954,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.846112,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.896071,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.945952,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
4.995579,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
5.045345,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
5.095985,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
5.145526,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.000000,0.277917
