time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
7.099133,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.650244,38,1.634393,1.634393,1.634393,0.000000,0.062861,0.062861,0.062861,0.251445,0.251445,0.251445,0.000000,0.000000
8.150100,49,0.582624,1.999326,0.892414,0.000000,0.000000,0.309790,1.610910,1.610910,0.344936,0.097104,1.610910,0.061958
8.699926,54,0.164550,1.861037,0.477029,0.000000,0.000000,0.312479,2.634272,1.624891,0.249983,0.000000,1.687751,0.062496
9.248865,37,0.000000,1.770397,0.087167,0.000000,0.000000,0.087167,0.873022,0.523002,0.338612,0.000000,0.523002,0.000000
9.899725,30,0.000000,1.754496,0.000000,0.000000,1.629175,0.062661,1.629175,0.079764,0.321431,0.000000,0.142425,0.250642
10.498894,51,0.000000,2.089991,0.062259,1.618738,0.471253,0.311296,0.471253,0.062259,0.327579,0.000000,1.743256,0.078542
10.999979,30,0.000000,2.033032,0.000000,0.524361,1.634393,0.150255,1.634393,0.000000,0.401700,0.000000,0.611755,0.251445
11.598956,28,0.000000,1.624952,0.000000,1.618738,0.471925,0.062498,0.471925,0.062259,0.249993,0.000000,0.249037,0.078654
12.149197,37,0.000000,1.983067,0.000000,0.522122,0.088857,0.062861,0.088857,0.000000,0.338614,0.000000,0.087020,0.000000
12.700861,46,0.000000,1.723548,0.314306,1.732702,1.634393,0.251445,0.000000,1.634393,0.312872,0.000000,1.634393,0.314306
13.299600,43,0.000000,0.719762,0.249993,0.471925,1.624952,0.078654,1.618738,1.624952,0.140952,0.000000,0.534184,0.312491
13.898806,54,1.618738,1.823027,0.250000,0.079971,0.532969,0.062259,1.932027,1.749037,0.249037,0.000000,0.142231,0.140952
14.398672,37,0.524361,1.770851,0.087170,0.000000,0.098476,0.062861,0.622666,0.610411,0.338839,0.000000,0.000000,0.000000
14.899160,66,0.164550,3.114571,0.123916,1.610910,1.610910,0.557623,1.720609,0.226087,0.592769,0.000000,2.664197,0.247832
15.448921,49,0.000000,1.064871,0.313941,0.521002,0.521002,0.336817,2.029673,1.634393,0.173667,0.000000,1.673567,0.086834
15.999421,46,0.000000,1.634393,0.312511,1.634393,1.634393,0.250000,0.622459,1.625072,0.314306,0.000000,1.624999,0.313948
16.499311,54,0.000000,2.123242,0.096857,0.582624,0.582624,0.158813,1.720610,0.581142,0.344936,0.000000,0.643089,0.097104
17.050182,46,0.000000,0.795314,0.314306,1.634393,0.164550,0.251445,1.682338,1.634393,0.086834,0.000000,1.634393,0.062861
17.599022,67,0.000000,1.858213,0.590284,0.524361,0.000000,0.401700,2.158755,2.989748,0.251445,0.000000,2.046829,0.125723
18.152060,42,1.634393,0.611755,0.174787,0.098730,0.062861,0.087394,2.033032,0.972666,0.087394,0.000000,0.623091,0.000000
18.698709,34,0.524361,0.098730,0.062861,0.000000,0.000000,0.251445,0.623091,0.197460,0.000000,0.000000,1.634393,0.000000
19.199732,43,0.164550,0.247832,0.247832,0.000000,1.610910,0.097104,1.610910,1.610910,0.061958,0.000000,0.644582,0.309790
19.749945,46,0.000000,0.249983,0.149695,1.634393,1.624891,0.251445,1.624891,0.583863,0.062496,0.000000,1.744093,0.249983
20.299616,22,0.000000,0.087167,0.062861,0.524361,0.523002,0.338839,0.523002,0.098098,0.000000,0.000000,2.033032,0.087167
20.848661,46,0.062861,0.000000,0.062861,0.350175,0.098474,0.338839,0.098474,0.000000,1.634393,0.000000,2.158755,0.000000
21.398809,43,0.000000,0.251445,0.251445,0.087394,1.634393,0.087394,1.634393,1.634393,0.587223,0.000000,0.685953,0.314306
21.949057,64,0.251445,0.150255,0.250011,0.062861,2.158755,1.634393,0.775806,1.625072,0.161591,1.634393,0.098730,1.760116
22.503647,28,0.078654,0.062259,0.078454,1.618738,2.090663,0.471925,0.167511,0.470725,0.062259,2.090663,0.249037,0.799616
23.048925,43,0.000000,0.000000,1.760116,0.524361,0.524361,0.098730,0.062861,1.634393,0.000000,0.775806,0.087394,0.150255
23.648697,55,0.000000,0.000000,2.057873,0.088857,1.707595,0.000000,0.062259,1.933355,0.062259,0.416548,0.000000,0.311296
24.149654,46,0.000000,1.610910,0.830009,1.610910,1.680372,0.247832,0.000000,1.680372,0.309790,0.096689,1.610910,0.344522
24.698868,54,0.062861,2.107401,0.196065,0.772447,0.575618,0.149693,2.640174,0.575618,1.760108,0.000000,0.646725,0.086834
25.199619,37,0.000000,1.778303,0.000000,0.260600,0.163496,0.061958,0.971040,0.163496,0.733351,0.000000,0.163496,0.000000
25.799229,43,0.000000,0.717938,0.249037,0.000000,1.618738,0.000000,1.618738,1.618738,0.239140,0.000000,0.062259,0.311296
26.402607,42,0.000000,0.321510,0.070486,1.629175,0.532588,0.000000,1.624979,0.422919,0.000000,1.629175,0.313141,0.070486
26.999195,55,0.062259,0.250000,0.249037,0.718946,1.698368,0.000000,1.625000,1.698368,1.680997,0.469910,0.140818,0.311296
27.548738,45,0.000000,0.150031,0.087020,0.175498,0.599526,0.000000,0.523018,0.522122,0.522122,1.722871,0.000000,0.087020
28.098845,37,0.062259,1.618738,0.000000,0.249037,1.696888,0.062259,0.098477,0.098308,1.743256,0.468902,0.000000,0.249037
28.598917,27,0.000000,0.580135,0.000000,1.610910,0.634589,0.000000,0.000000,0.061958,0.676825,1.610910,0.247832,0.096689
29.098694,33,0.000000,0.244014,0.000000,1.625163,0.465695,0.000000,0.000000,0.062506,0.182053,1.996919,0.250025,0.000000
