time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.899188,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.498924,82,0.062259,0.000000,0.062259,0.249037,1.618738,0.249037,0.000000,0.000000,1.680997,0.000000,1.618738,0.249037
10.598093,60,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.098207,75,0.000000,1.672868,0.247832,1.610910,0.247832,0.061958,0.000000,1.672868,0.247832,1.610910,0.247832,0.061958
16.648296,46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.152977,55,0.000000,0.061958,1.858742,0.000000,0.247832,0.000000,0.061958,1.610910,0.000000,1.610910,0.000000,0.061958
20.698439,49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.299566,53,0.249037,0.000000,0.000000,0.000000,0.000000,1.618738,0.000000,0.000000,0.000000,0.062259,0.000000,0.000000
21.803558,32,0.158647,0.000000,0.000000,0.247832,0.000000,0.580135,0.000000,0.000000,1.610910,0.000000,0.000000,0.000000
25.498018,105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.048828,56,0.062861,0.000000,0.000000,0.251445,0.000000,0.000000,0.000000,0.000000,1.634393,0.000000,0.000000,0.000000
29.497665,103,0.000000,0.000000,0.000000,0.052335,0.000000,0.000000,0.000000,0.052335,0.000000,0.000000,0.000000,0.000000
29.998919,51,1.610910,0.061958,0.000000,1.610910,0.309790,0.000000,0.000000,0.309790,0.000000,1.610910,0.247832,0.000000
34.803139,76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.349911,106,0.000000,0.251445,0.000000,0.000000,0.000000,0.251445,1.634393,0.000000,0.000000,0.000000,1.508671,0.000000
35.898430,34,0.000000,1.721787,0.314306,0.000000,0.000000,0.338839,0.524361,1.634393,0.251445,0.000000,2.158755,0.062861
38.598213,43,0.000000,0.381280,0.063547,0.000000,0.000000,0.000000,0.000000,0.381280,0.063547,0.000000,0.000000,0.000000
39.248402,31,0.000000,1.629175,0.250642,0.000000,1.629175,0.062661,0.000000,1.629175,0.313303,0.000000,0.000000,0.313303
40.198612,28,0.000000,0.225399,1.625367,0.000000,0.225399,0.000000,0.062514,0.225399,0.000000,0.250056,0.000000,0.000000
41.950188,97,0.000000,1.625001,0.062500,1.625001,0.000000,0.312500,0.000000,0.062500,0.250000,0.000000,1.875001,0.000000
42.597939,36,1.629175,0.423644,1.629175,0.423644,0.062661,0.070607,0.062661,0.250642,0.070607,0.250642,0.494252,0.000000
43.198582,46,0.471253,1.690528,0.533513,0.071790,0.000000,0.249037,0.000000,0.078542,0.249037,0.078542,1.690528,0.000000
