time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
6.699496,57,0.058395,0.078849,0.053050,0.036919,0.020907,0.654185,0.239647,0.038246,0.955355,0.094282,0.025336,0.029706,
10.948466,68,0.000000,0.000000,0.000000,0.000000,0.000345,0.361893,0.070949,0.004309,0.963168,0.027337,0.000000,0.000000,
12.098619,67,0.000000,0.000000,0.000000,0.000000,0.001381,0.903630,0.130601,0.003115,0.528461,0.011874,0.000000,0.000000,
12.598757,66,0.000000,0.000000,0.000000,0.000000,0.000915,0.980414,0.197809,0.001047,0.188335,0.004394,0.000000,0.000000,
12.798820,65,0.000000,0.000000,0.000000,0.000000,0.000759,0.989360,0.223219,0.000764,0.147811,0.003657,0.000000,0.000000,
13.248590,66,0.000000,0.000000,0.000000,0.000000,0.000382,0.883744,0.276771,0.001420,0.513441,0.021998,0.000000,0.000000,
16.148796,68,0.263895,0.427009,0.361904,0.287612,0.408119,0.404894,0.500987,0.825725,0.611021,0.664127,0.426106,0.348218,
16.548800,82,0.067179,0.112702,0.090900,0.078203,0.108084,0.119434,0.132894,0.219338,0.162583,0.176384,0.851221,0.116674,
17.298626,60,0.875697,0.250688,0.084814,0.146025,0.153277,0.165925,0.132240,0.063273,0.037350,0.044710,0.094792,0.098078,
17.599579,75,0.350014,0.101527,0.045957,0.669483,0.071417,0.074095,0.062083,0.031903,0.020047,0.020523,0.267871,0.043596,
25.649729,56,0.346155,0.323111,0.301984,0.421453,0.810853,0.202234,0.198126,0.712044,0.235721,0.137688,0.181673,0.241008,
26.098797,67,0.083348,0.077799,0.072713,0.146665,0.262687,0.048710,0.050223,0.930665,0.096114,0.033153,0.043743,0.058030,
34.449207,67,0.736617,0.141652,0.167695,0.335312,0.129328,0.146034,0.131768,0.149520,0.195671,0.192876,0.222787,0.198437,
34.649464,80,0.405473,0.093093,0.113207,0.187422,0.086035,0.099329,0.083462,0.101913,0.589810,0.126615,0.151247,0.133865,
34.898983,79,0.176289,0.040504,0.052374,0.082302,0.037411,0.043185,0.042358,0.484129,0.423331,0.056641,0.065758,0.058201,
35.098743,74,0.090954,0.021615,0.037078,0.343528,0.023422,0.031795,0.073505,0.461382,0.219735,0.032387,0.216868,0.030834,
35.399609,71,0.047715,0.012766,0.174808,0.331801,0.009229,0.011806,0.044179,0.171462,0.081515,0.027868,0.142753,0.435330,
35.598579,68,0.024868,0.006577,0.087203,0.172236,0.004709,0.006278,0.032535,0.097855,0.419403,0.027846,0.108846,0.385082,
35.848499,67,0.010928,0.002891,0.039771,0.080755,0.002072,0.002759,0.018556,0.446463,0.408246,0.014236,0.047830,0.169214,
36.049580,63,0.005660,0.003568,0.090899,0.376427,0.003961,0.002017,0.015744,0.441818,0.273698,0.024133,0.057352,0.087296,
36.348846,56,0.025664,0.005304,0.066189,0.280442,0.005570,0.001249,0.010736,0.202382,0.329928,0.041831,0.106386,0.366728,
