time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
3.698312,61,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.249693,72,1.634393,0.000000,0.000000,0.000000,0.062861,0.000000,0.000000,0.251445,0.000000,0.000000,0.000000,0.000000
5.448641,88,0.079459,0.000000,0.000000,0.000000,1.625032,0.000000,0.000000,0.000000,0.062501,0.000000,0.000000,0.250005
5.748603,94,0.000000,0.000000,0.064329,0.000000,0.863580,0.257316,0.000000,0.000000,0.000000,0.000000,1.672554,0.132858
6.049032,86,0.000000,0.000000,1.555641,0.000000,0.381275,0.149542,0.059954,0.000000,0.000000,0.239815,0.972026,0.063546
6.347964,92,0.059954,0.000000,1.896931,0.239815,0.182363,0.071526,0.059954,0.000000,1.555641,0.384557,0.429154,0.000000
8.298465,99,0.000000,1.625000,0.000000,1.625000,0.250000,0.062500,0.000000,0.062500,0.250000,1.625000,0.250000,0.000000
8.498104,79,0.000000,1.066162,0.266461,1.066162,0.164025,0.000000,0.000000,1.731996,0.164025,1.066162,0.164025,0.066615
9.100613,88,0.000000,0.250158,0.080748,1.618738,1.618738,0.000000,0.000000,0.546750,0.062259,0.250158,0.249037,0.249037
10.998147,99,0.062500,1.625000,0.000000,1.625000,0.250000,0.062500,0.000000,0.062500,1.625000,1.625000,0.250000,0.000000
11.298985,88,0.000000,0.959546,0.000000,1.915651,1.555641,0.000000,0.000000,0.059954,0.959546,0.959546,0.387437,0.239815
11.498971,97,0.065870,2.080674,0.000000,1.287460,1.097363,0.066615,0.266461,0.000000,1.847352,1.712632,0.255995,1.767590
11.749214,72,1.731996,1.282665,0.000000,0.712140,0.538323,0.000000,0.168825,0.266461,1.176563,1.091716,0.000000,1.102671
11.948767,84,2.297401,0.707556,0.000000,0.420512,0.527857,0.000000,0.099689,0.445917,0.694749,1.550298,0.000000,0.651116
12.299240,87,1.149725,0.257478,0.000000,1.672554,0.219472,0.000000,0.000000,0.272525,0.256153,0.833617,0.257316,0.257478
12.398005,91,0.791695,0.187702,0.287037,1.290571,1.865741,0.000000,0.000000,1.865741,0.258495,0.560960,0.198549,0.546498
13.248225,86,0.055597,1.624450,1.624450,0.178807,0.236466,0.062479,0.062479,0.236466,0.249915,0.306047,0.000000,0.000000
13.348469,82,0.000000,1.316547,1.316547,0.086900,0.172384,0.287037,0.050636,0.172384,0.202546,0.202546,1.865741,0.000000
14.549202,88,0.000000,0.058163,0.058163,0.000000,1.625032,0.000000,0.000000,0.000000,0.062501,0.000000,0.071888,0.250005
17.900139,73,0.000000,0.064611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.048023,93,0.000000,0.071759,0.000000,1.865741,0.287037,0.000000,0.000000,0.071759,0.000000,1.865741,0.287037,0.000000
18.248941,79,0.000000,0.000000,0.266461,1.015031,0.169492,0.000000,0.000000,1.731996,0.000000,1.004198,0.169492,0.066615
18.548941,81,0.000000,0.059954,0.151943,1.597869,0.239815,0.000000,0.000000,0.987626,0.000000,1.597869,0.239815,0.000000
18.798492,72,1.555641,0.000000,0.080748,0.997820,0.151943,0.000000,0.000000,0.562809,0.000000,0.997820,0.151943,0.000000
19.050035,79,0.987626,0.000000,0.239815,0.484491,0.080748,0.000000,0.000000,1.555641,0.000000,0.484491,0.080748,0.059954
19.248600,84,2.090878,0.000000,0.168825,0.286087,0.066615,0.000000,0.000000,1.279411,0.000000,0.286087,0.000000,0.000000
19.498529,93,1.288087,0.066615,0.089721,0.152038,0.266461,0.000000,0.000000,0.707148,0.000000,1.833355,0.000000,0.000000
19.749708,72,1.615175,0.000000,0.000000,0.053866,0.201562,0.000000,0.000000,0.430539,0.000000,0.972457,0.000000,0.000000
20.299149,79,0.535170,0.000000,0.249037,0.000000,0.000000,0.000000,0.000000,1.618738,0.000000,0.239440,0.000000,0.062259
20.648434,83,0.208557,0.000000,0.132633,0.064329,0.000000,0.000000,0.257316,0.862113,0.000000,0.068639,0.000000,1.672554
23.398571,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.051473,0.000000,0.000000,0.000000,0.000000,0.308837,0.000000
23.648802,72,1.555641,0.000000,0.000000,0.000000,0.059954,0.000000,0.000000,0.239815,0.000000,0.000000,0.164128,0.000000
23.899967,81,0.987626,0.059954,0.000000,0.000000,0.239815,0.000000,0.000000,0.151943,0.000000,1.555641,0.058150,0.000000
25.099188,88,0.000000,0.000000,0.000000,0.000000,1.625032,0.000000,0.000000,0.000000,0.062501,0.082101,0.000000,0.250005
25.149357,91,0.000000,0.000000,0.333333,0.000000,1.625014,0.000000,0.000000,2.166667,0.062501,0.066502,0.000000,0.333336
25.398428,91,0.000000,0.000000,0.188325,0.000000,1.066167,0.000000,0.000000,1.224112,0.000000,0.000000,0.000000,0.164026
25.599056,96,1.547068,0.000000,0.111204,0.000000,0.645716,0.000000,0.000000,0.925558,0.000000,0.000000,0.000000,0.096856
25.798941,97,1.136362,1.731996,0.065665,0.266461,0.495230,0.066615,0.266461,0.568814,1.865226,1.731996,0.000000,1.731996
26.048777,97,0.620316,0.918358,0.000000,0.251445,0.373022,0.000000,0.251445,0.209382,1.649813,1.634393,0.000000,1.634393
26.398727,82,0.239966,0.364944,0.064329,0.133202,0.185537,0.257316,0.133202,0.060088,0.865810,0.865810,1.672554,0.865810
28.198519,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.249256,92,0.075000,1.527778,0.000000,0.300000,0.300000,0.075000,0.000000,0.000000,1.527778,1.527778,0.000000,0.000000
29.348701,86,0.000000,0.169599,1.625072,0.000000,0.000000,0.000000,0.062503,0.000000,0.169599,0.419611,0.000000,0.000000
29.598240,84,1.555641,0.060088,0.959518,1.555641,0.059954,0.000000,0.000000,0.239815,0.060088,0.207706,0.239815,0.000000
29.848402,93,1.045363,0.066615,0.737163,1.045363,0.266461,0.000000,0.000000,1.731996,0.000000,1.731996,0.160825,0.066615
29.948362,84,1.533262,0.132896,0.574726,0.762069,0.531584,0.000000,0.000000,1.505298,0.000000,2.283076,0.117241,0.057896
30.148890,80,1.120892,0.000000,0.339370,0.673713,0.325073,0.000000,0.000000,0.888864,1.547068,1.545864,0.069230,0.000000
30.598221,81,0.361700,0.062128,0.000000,0.199788,0.248513,0.000000,0.000000,0.286087,0.671011,1.615334,0.000000,0.000000
30.998262,80,0.153600,0.000000,0.253252,0.253252,0.108044,0.000000,0.000000,1.646135,1.646135,0.702283,0.000000,0.063313
31.249207,89,0.239815,0.059954,0.250285,0.250285,0.239815,1.555641,0.000000,1.626855,1.626855,1.615595,0.000000,0.062571
31.647987,95,0.250285,0.062571,0.180916,0.180916,0.250285,1.746835,0.245123,0.777627,0.777627,1.689427,1.593298,1.593298
31.849133,86,0.182342,0.000000,1.547068,0.070643,0.182342,1.274725,0.180670,0.423859,0.423859,1.352388,1.174353,1.174353
32.098297,93,0.096904,0.059954,1.183870,0.000000,0.336719,0.677441,0.096015,1.705812,0.225256,1.943258,0.576092,0.636046
33.049316,97,0.000000,1.624756,0.076517,0.000000,0.000000,0.062491,0.000000,0.208557,0.249962,0.208557,0.000000,0.000000
35.798824,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.051473,0.000000,0.000000,0.000000,0.000000,0.308837,0.000000
36.099308,86,0.000000,0.000000,1.555641,0.000000,0.000000,0.000000,0.059954,0.000000,0.000000,0.239815,0.098477,0.000000
36.398628,86,0.000000,0.000000,0.940826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.144743,0.000000,0.000000
36.502926,81,0.000000,0.075000,0.685862,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,1.527778,0.000000,0.000000
36.799389,86,1.555641,0.000000,1.555641,0.000000,0.212497,0.000000,0.059954,0.239815,0.000000,1.077071,0.000000,0.000000
36.999386,90,1.097363,0.266461,1.097363,1.731996,0.090075,0.000000,1.731996,0.235440,0.000000,0.663217,0.333076,0.000000
37.699291,77,0.389324,0.054862,0.208557,0.328450,0.000000,1.626855,0.328450,0.000000,0.000000,0.127271,0.054862,0.000000
37.998234,86,0.214199,0.000000,1.555641,0.157097,0.000000,0.960033,0.217050,0.000000,0.000000,0.239815,0.000000,0.000000
38.348804,78,0.063579,0.257316,0.846744,0.000000,0.000000,0.381473,1.672554,0.000000,0.000000,0.130268,0.064329,0.000000
39.449047,97,0.000000,1.624891,0.000000,0.000000,0.000000,0.062496,0.166263,0.000000,0.249983,0.000000,0.000000,0.000000
39.899376,84,1.646135,0.699488,0.000000,0.000000,0.063313,0.000000,0.000000,0.253252,0.107614,0.000000,0.000000,0.000000
40.299423,89,0.893354,0.250150,0.000000,0.000000,0.000000,1.646135,0.000000,0.106684,0.000000,0.063313,0.000000,0.000000
40.749409,81,0.319205,0.120106,0.000000,0.000000,0.247832,0.576092,0.000000,0.000000,0.000000,1.610910,0.000000,0.000000
41.149204,89,0.302768,0.000000,0.000000,0.000000,0.119113,1.593298,0.000000,0.000000,0.000000,0.835518,0.000000,0.000000
41.599018,81,0.098115,0.061958,0.000000,0.000000,0.247832,0.588689,0.000000,0.000000,0.000000,1.610910,0.000000,0.000000
