time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
15.096087,60,0.214928,0.603541,0.272964,0.148271,0.149521,0.197634,0.233325,0.313923,0.309075,0.219894,0.257916,0.307220,
15.745744,75,0.027697,0.076457,0.035621,0.391310,0.314659,0.025548,0.030124,0.109250,0.365933,0.029994,0.131016,0.360435,
16.544704,71,0.188776,0.013596,0.012439,0.127338,0.176651,0.019322,0.124542,0.033904,0.030659,0.007281,0.016188,0.746446,
17.296003,66,0.193854,0.007065,0.001274,0.012934,0.016765,0.108510,0.699978,0.015207,0.012452,0.034424,0.050545,0.230180,
17.898954,63,0.243518,0.180255,0.443531,0.596679,0.185602,0.168263,0.266179,0.335967,0.374829,0.391556,0.331434,0.284116,
18.495594,63,0.038404,0.036006,0.451577,0.868610,0.079728,0.045507,0.128695,0.082775,0.058188,0.088584,0.247891,0.044783,
19.095381,78,0.192514,0.204540,0.068488,0.130461,0.021899,0.192551,0.731278,0.032650,0.009994,0.013902,0.040316,0.012848,
19.645996,83,0.047085,0.055330,0.477131,0.042159,0.005486,0.103214,0.296702,0.006117,0.006127,0.281693,0.130930,0.361773,
20.195459,71,0.033192,0.014678,0.220894,0.244270,0.001770,0.018844,0.116398,0.177637,0.001918,0.068881,0.103298,0.533004,
20.845436,72,0.423687,0.178155,0.037707,0.032587,0.005759,0.008968,0.135312,0.330218,0.068426,0.018509,0.033603,0.150935,
21.346405,66,0.113495,0.042308,0.007440,0.008178,0.003762,0.020335,0.381308,0.079373,0.265840,0.370175,0.014480,0.038392,
22.047857,63,0.025267,0.050965,0.221887,0.416234,0.004275,0.008505,0.085460,0.268869,0.082286,0.068522,0.119342,0.187378,
22.546150,58,0.006905,0.015266,0.065045,0.118257,0.005221,0.005852,0.054943,0.233032,0.093931,0.287162,0.474495,0.053882,
24.845514,61,0.230032,0.138922,0.277524,0.331156,0.333153,0.612241,0.575847,0.312976,0.333903,0.345097,0.354782,0.165506,
25.346270,69,0.368197,0.031394,0.062509,0.067963,0.074525,0.124577,0.122478,0.297256,0.103530,0.396657,0.096683,0.057000,
25.898979,72,0.489035,0.045642,0.167457,0.021168,0.014186,0.023010,0.025429,0.096462,0.286225,0.227750,0.043012,0.036343,
26.496407,73,0.101544,0.452478,0.038196,0.004778,0.002178,0.004608,0.031579,0.273873,0.134612,0.041415,0.019182,0.186653,
27.047853,69,0.019285,0.093922,0.008147,0.001325,0.007152,0.004320,0.005621,0.048919,0.153788,0.820912,0.158349,0.034860,
27.696375,73,0.026823,0.381259,0.025334,0.084374,0.004608,0.014441,0.295031,0.073420,0.081874,0.133305,0.074972,0.217491,
28.195446,72,0.314272,0.139232,0.011379,0.017570,0.001348,0.005868,0.061639,0.190818,0.060111,0.039250,0.400889,0.089684,
