Second,Note Count
2,1
5,1
9,1
13,1
14,1
16,1
20,1
21,3
22,2
23,1
28,1
29,2
31,1
34,1
36,1
39,1
41,2
42,1
43,1
45,2
46,1
47,1
50,3
52,1
53,1
55,2
56,2
57,2
59,1
60,1
61,1
63,1
