File Name,Average Note Distance (seconds)
impro08-01-audioinfluencer.csv,1.487954724137931
impro08-02-audioinfluencer.csv,2.1762999473684213
impro08-03-audioinfluencer.csv,0.2360519613733906
impro08-04-audioinfluencer.csv,0.8274237924528303
impro08-05-audioinfluencer.csv,1.483302041666667
impro08-06-audioinfluencer.csv,0.6551348076923077
impro08-07-audioinfluencer.csv,0.9067744745762711
impro08-08-audioinfluencer.csv,0.2859419346405228
impro08-09-audioinfluencer.csv,0.9913832586206897
impro08-10-audioinfluencer.csv,0.8593682500000001
impro08-11-audioinfluencer.csv,1.1499701794871795
impro08-12-audioinfluencer.csv,0.6118568135593221
impro08-13-audioinfluencer.csv,0.7308305616438358
impro08-14-audioinfluencer.csv,0.8888056268656718
impro08-15-audioinfluencer.csv,0.3563272469879518
impro08-16-audioinfluencer.csv,1.241835693877551
impro08-17-audioinfluencer.csv,0.7947740597014925
impro08-18-audioinfluencer.csv,0.7890335068493152
