File Name,Lowest MIDI,Lowest Note,Highest MIDI,Highest Note,Note Difference,Average MIDI Pitch,Average Note Pitch,Pitch Std Dev,Lowest Velocity,Highest Velocity,Velocity Range,Average Velocity,Velocity Std Dev,Pitch Entropy,Intensity Entropy,Duration Entropy,Note Density,Average Note Distance,Note Time Std Dev,Average Duration,Duration Std Dev
impro08-01-audioinfluencer.mid,52,E3,72,C5,20,62.25,D4,6.077475979854983,25,88,63,70.0,14.012239547726022,3.819114154689793,4.461320140211007,4.648955904159992,0.8342856742929725,1.2328767714285713,0.70557536115145,1.1986301944444444,0.70557536115145
impro08-02-audioinfluencer.mid,51,D#3,70,A#4,19,58.4,A#3,6.184871185315614,55,93,38,73.2,9.881401988744203,3.346439344671015,3.821928094887362,4.1219280948873624,0.4836794579810605,2.1762999473684213,1.120551028673667,2.06748495,1.120551028673667
impro08-03-audioinfluencer.mid,46,A#2,85,C#6,39,64.76415094339623,F4,6.313382892007197,2,84,82,46.613207547169814,21.134446962971463,3.6706490759018378,6.073140033332726,5.7205883362655365,3.854537955717068,0.2606640142180095,0.1732792041432987,0.2594344669811321,0.1732792041432987
impro08-04-audioinfluencer.mid,48,C3,74,D5,26,60.860759493670884,C#4,6.014372054557807,20,89,69,70.27848101265823,12.766077554387442,3.8900901283195926,4.978830944847267,5.010882450868019,1.801454165727079,0.562223858974359,0.16459408618035212,0.5551071012658229,0.16459408618035212
impro08-05-audioinfluencer.mid,48,C3,71,B4,23,54.806451612903224,G3,5.940927844698502,41,87,46,72.2258064516129,10.604117682672001,3.4098639561634165,4.15565155225257,4.260332600569877,0.8708048869233168,1.1866416333333334,0.713419633823412,1.148362870967742,0.713419633823412
impro08-06-audioinfluencer.mid,46,A#2,79,G5,33,61.594339622641506,D4,6.122212954848135,29,87,58,64.72641509433963,11.036332222745816,4.181535055047912,5.087227973447774,4.757000685124565,2.074343086366155,0.4866715714285714,0.21289446707909274,0.48208033018867924,0.21289446707909274
impro08-07-audioinfluencer.mid,50,D3,75,D#5,25,60.93617021276596,C#4,6.581939238880197,1,85,84,54.5531914893617,14.086392617851946,3.7700292137855684,4.570234330262948,4.612787521752309,0.878509697644252,1.1630368260869566,0.514496841225889,1.1382913617021275,0.514496841225889
impro08-08-audioinfluencer.mid,56,G#3,77,F5,21,68.86324786324786,A4,3.574107033174288,10,88,78,69.52991452991454,15.765289595409108,2.8612933757785766,4.986795220730656,5.133257995712283,2.674339751230631,0.3771475517241379,0.19482110302495978,0.37392406837606834,0.19482110302495978
impro08-09-audioinfluencer.mid,45,A2,69,A4,24,55.142857142857146,G3,7.090495911791521,27,81,54,59.82142857142857,16.391175519792196,3.4956029237290127,4.307354922057605,4.423251796980337,0.4869545823895762,2.1296381111111113,0.9724311994540586,2.0535796071428574,0.9724311994540586
impro08-10-audioinfluencer.mid,50,D3,72,C5,22,62.81481481481482,D#4,5.896785545708761,21,72,51,44.18518518518518,15.05639919420167,3.454168410357404,4.32859953904025,4.356558335416675,0.4909129468071458,2.115368,1.2312806945273376,2.037021037037037,1.2312806945273376
impro08-11-audioinfluencer.mid,49,C#3,67,G4,18,55.673469387755105,G#3,3.1975756122284844,11,90,79,57.244897959183675,13.747015755314706,1.869303607521865,4.833798364390914,5.272773364479219,1.092558988764859,0.9343507708333334,1.2852138668090891,0.9152823877551021,1.2852138668090891
impro08-12-audioinfluencer.mid,53,F3,76,E5,23,66.09183673469387,F#4,6.15116573428122,4,90,86,75.3265306122449,13.220396230788744,3.7501204426771735,4.551150183294856,5.387384017841379,2.714715129982777,0.37216032989690717,0.33288446885933887,0.368362775510204,0.33288446885933887
impro08-13-audioinfluencer.mid,44,G#2,58,A#3,14,49.56666666666667,D3,3.430927624974927,18,69,51,41.2,14.497086508722342,3.1068905956085184,4.640223928941852,4.389898095464287,0.562317622822493,1.8396769310344827,0.921392713374833,1.7783543666666666,0.921392713374833
impro08-14-audioinfluencer.mid,48,C3,75,D#5,27,62.2,D4,7.354021529276428,20,90,70,55.88,13.54906427976275,3.988438191111385,4.918562939644917,4.6765656302427185,0.8396308868431636,1.2153056530612245,0.7360584829104894,1.1909995400000002,0.7360584829104894
impro08-15-audioinfluencer.mid,48,C3,76,E5,28,56.2906976744186,G#3,6.078177395081229,1,82,81,59.325581395348834,13.605074612642088,3.0513877292991536,5.171858323434863,5.534594747611961,2.907845490547871,0.3459083216374269,0.4510207177881736,0.34389722674418605,0.4510207177881736
impro08-16-audioinfluencer.mid,48,C3,79,G5,31,64.31818181818181,E4,10.538462725527673,2,92,90,59.20454545454545,19.829012741440543,3.96228836907077,4.75217217593812,4.879664004902593,0.7230901705439391,1.4151150930232559,0.5476598463241923,1.3829533863636365,0.5476598463241923
impro08-17-audioinfluencer.mid,46,A#2,77,F5,31,61.279661016949156,C#4,6.21809544758035,2,86,84,68.6864406779661,14.17334633025333,4.238570673865626,4.838028013097216,5.632643423206179,2.215968184105341,0.45512702564102564,0.35573553785060136,0.45127001694915253,0.35573553785060136
impro08-18-audioinfluencer.mid,44,G#2,83,B5,39,59.37714285714286,B3,10.148639162335542,17,95,78,61.98285714285714,17.38128015526464,4.621164228908604,5.569384330532116,6.127280594637742,3.0382236662484567,0.3310312988505747,0.24381753304933906,0.3291396914285714,0.24381753304933906
