Second,Note Count
3,1
4,1
5,1
6,1
7,1
8,2
9,2
10,1
13,2
14,1
15,2
16,1
17,2
18,1
19,1
20,2
21,1
22,2
24,1
25,2
26,2
27,1
28,1
30,1
32,1
33,2
34,1
35,1
36,1
38,1
39,1
40,1
41,1
43,1
46,1
47,1
48,1
49,1
54,1
55,1
57,1
58,1
