Second,Note Count
3,1
4,2
5,1
7,1
8,2
9,1
10,1
12,1
13,2
14,1
16,1
17,2
18,1
20,1
21,2
22,1
24,1
25,1
26,1
27,2
29,1
30,1
31,2
32,1
33,2
34,2
35,2
36,1
37,1
38,1
39,1
40,1
41,2
46,1
48,1
50,1
52,1
54,1
56,1
57,1
58,1
59,1
60,1
