time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.598961,60,0.280112,0.267720,0.227750,0.270109,0.281242,0.203069,0.211305,0.503667,0.798152,0.358351,0.346240,0.425907,
4.748461,45,0.126992,0.237570,0.146586,0.216232,0.285375,0.229940,0.179715,0.375817,0.732166,0.436143,0.255217,0.131693,
5.848692,45,0.119635,0.209553,0.068796,0.128732,0.185933,0.168426,0.168880,0.257184,0.788749,0.571570,0.243185,0.112576,
6.800713,45,0.208249,0.251310,0.065457,0.104774,0.327151,0.155926,0.066392,0.280959,0.757452,0.696448,0.268835,0.143855,
7.349437,45,0.096085,0.195666,0.028822,0.066111,0.168693,0.110822,0.046032,0.260799,0.855215,0.471471,0.181642,0.087616,
7.898694,45,0.149228,0.189213,0.076714,0.125451,0.215814,0.141205,0.092557,0.312515,0.807578,0.561191,0.271807,0.128435,
8.449600,45,0.176211,0.241445,0.041738,0.077230,0.347859,0.191277,0.059522,0.329299,0.815203,0.509777,0.229789,0.129458,
9.098368,45,0.136274,0.146920,0.061927,0.158111,0.245534,0.148721,0.090327,0.348314,0.809726,0.588889,0.244540,0.137836,
10.203778,46,0.079878,0.084885,0.065515,0.062120,0.158771,0.205034,0.114503,0.336469,0.747704,0.291581,0.335436,0.178600,
11.148393,46,0.150985,0.099238,0.123451,0.105152,0.210337,0.363883,0.159830,0.335377,0.643425,0.347065,0.556000,0.323518,
11.698356,46,0.129581,0.070719,0.093986,0.089809,0.142279,0.303499,0.120376,0.285716,0.752411,0.406767,0.460494,0.299107,
12.248716,46,0.126524,0.068466,0.085163,0.077970,0.134077,0.330987,0.165084,0.287389,0.652627,0.381922,0.475238,0.284540,
12.799070,46,0.141651,0.123785,0.081960,0.059664,0.095254,0.258513,0.099999,0.244676,0.749346,0.364651,0.401563,0.237170,
13.449597,46,0.253901,0.331163,0.239374,0.202863,0.274464,0.309457,0.232807,0.247986,0.669732,0.514228,0.505732,0.315772,
14.099539,52,0.278868,0.256502,0.177116,0.291714,0.454117,0.233221,0.163919,0.302518,0.692024,0.337074,0.389850,0.288646,
14.948408,52,0.218594,0.425276,0.115527,0.216170,0.651003,0.418877,0.102944,0.279356,0.666984,0.237405,0.169312,0.186257,
15.699348,52,0.392680,0.398367,0.258199,0.234266,0.493278,0.310310,0.273750,0.461198,0.646818,0.391488,0.234860,0.254663,
16.448435,52,0.195357,0.178667,0.165650,0.191717,0.438194,0.332528,0.122529,0.372187,0.738569,0.220276,0.176062,0.171618,
16.999275,60,0.528528,0.141982,0.131177,0.135933,0.387678,0.181295,0.098427,0.356879,0.339739,0.171908,0.136712,0.211293,
17.799782,52,0.110762,0.119695,0.154094,0.216303,0.654552,0.235896,0.073736,0.289602,0.577782,0.149432,0.089465,0.239867,
18.548599,52,0.245368,0.224095,0.138625,0.164126,0.397009,0.186879,0.081197,0.297795,0.645909,0.128944,0.122226,0.165926,
19.450666,60,0.613580,0.400401,0.563869,0.404104,0.327172,0.309811,0.303326,0.498666,0.389959,0.362739,0.295291,0.298557,
20.048702,60,0.790140,0.236194,0.253930,0.255895,0.281687,0.216588,0.169791,0.443830,0.167845,0.168556,0.148572,0.260531,
20.599722,58,0.272882,0.142865,0.107827,0.199752,0.140981,0.083869,0.127664,0.215318,0.808773,0.484186,0.161337,0.089823,
21.399040,48,0.436342,0.278790,0.098587,0.089949,0.166647,0.308198,0.152470,0.348195,0.625173,0.251662,0.185248,0.209535,
22.000713,60,0.775390,0.214240,0.121503,0.084535,0.205206,0.309148,0.147247,0.393006,0.236619,0.198712,0.171004,0.147069,
22.598616,48,0.485077,0.142633,0.097112,0.210258,0.243971,0.604317,0.212473,0.246083,0.424342,0.300663,0.160681,0.098128,
23.549269,48,0.425312,0.341557,0.319968,0.513481,0.575354,0.573453,0.380484,0.327192,0.426248,0.318875,0.360675,0.284310,
24.348595,53,0.534942,0.394137,0.174120,0.208701,0.342119,0.505087,0.197441,0.362795,0.598554,0.255119,0.242284,0.335222,
24.998543,56,0.743676,0.160909,0.129380,0.161029,0.264333,0.314020,0.128700,0.408370,0.234377,0.123324,0.127157,0.165596,
25.599157,48,0.728659,0.296331,0.170094,0.147301,0.240434,0.283133,0.088033,0.289446,0.350326,0.198012,0.165281,0.247117,
26.149050,56,0.344428,0.169374,0.147088,0.184952,0.289248,0.450727,0.133224,0.159297,0.622002,0.280366,0.172080,0.134237,
26.848381,46,0.771797,0.307687,0.152878,0.138054,0.185150,0.294711,0.128868,0.196559,0.254130,0.415792,0.216244,0.340952,
27.451004,56,0.870731,0.184102,0.163909,0.223850,0.255686,0.264111,0.116269,0.324217,0.281171,0.197779,0.124632,0.167719,
28.099733,46,0.294557,0.109104,0.134514,0.127061,0.238647,0.526560,0.129879,0.161311,0.300444,0.393637,0.599905,0.305983,
28.699661,60,0.385273,0.449532,0.354835,0.637649,0.278946,0.224837,0.160539,0.335326,0.548549,0.289283,0.608858,0.563188,
29.248314,48,0.812958,0.414353,0.325553,0.320619,0.368518,0.305638,0.233169,0.486313,0.387283,0.348271,0.396818,0.423802,
29.848562,65,0.324171,0.193972,0.237642,0.125831,0.216030,0.669468,0.210580,0.242902,0.164258,0.112595,0.105781,0.184664,
31.302073,64,0.563001,0.446560,0.294002,0.243978,0.367308,0.282188,0.248639,0.249961,0.274242,0.322430,0.364154,0.380642,
31.849663,56,0.407945,0.236748,0.280811,0.429689,0.312749,0.249487,0.200312,0.342910,0.485221,0.284464,0.227899,0.194982,
32.398602,53,0.449218,0.314703,0.155483,0.189350,0.298514,0.480895,0.146986,0.289028,0.638140,0.236172,0.226811,0.289039,
32.899525,57,0.732844,0.169000,0.138595,0.125889,0.418391,0.392795,0.108744,0.354010,0.315430,0.190309,0.157976,0.165888,
33.849178,48,0.699376,0.314706,0.120299,0.084910,0.539124,0.326152,0.064531,0.233282,0.281803,0.147776,0.122709,0.185221,
35.798481,65,0.305981,0.314614,0.465342,0.203477,0.323667,0.363718,0.248536,0.289568,0.333391,0.132977,0.158966,0.139472,
