time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
4.099483,53,0.635278,0.595465,0.747717,0.451103,0.690349,0.655651,0.538957,0.602389,0.579456,0.225056,0.245418,0.324065,
13.199306,53,0.000766,0.062029,0.001520,0.000199,0.002436,0.160385,0.999926,0.115531,0.000512,0.000107,0.006903,0.000153,
17.649855,52,0.708023,0.416118,0.663339,0.668593,0.583769,0.467523,0.405536,0.477776,0.410712,0.527574,0.671255,0.720047,
20.899063,50,0.003678,0.103325,0.954905,0.425439,0.003776,0.000065,0.003818,0.000452,0.002422,0.186471,0.003534,0.000545,
24.999165,49,0.566915,0.512058,0.520762,0.472445,0.566464,0.560358,0.470522,0.460115,0.479577,0.484224,0.551518,0.535201,
28.898779,52,0.267639,0.340054,0.218369,0.349111,0.652710,0.532787,0.324159,0.331654,0.327764,0.251330,0.207653,0.272792,
36.098480,43,0.035960,0.275642,0.044209,0.044370,0.081556,0.380981,0.944549,0.556459,0.101622,0.088670,0.157656,0.031027,
37.348736,48,0.976976,0.367496,0.044278,0.006580,0.047604,0.010187,0.026521,0.193509,0.014694,0.007853,0.070610,0.219867,
38.749577,49,0.257041,0.987809,0.411690,0.065105,0.008950,0.104325,0.043414,0.051082,0.315449,0.030682,0.020558,0.105100,
40.099045,58,0.040044,0.029915,0.038339,0.002724,0.001901,0.241509,0.008772,0.005482,0.087496,0.024278,0.973407,0.143638,
44.599918,63,0.431056,0.369035,0.624473,0.518804,0.473037,0.553224,0.693866,0.516617,0.379299,0.272776,0.343584,0.397891,
46.549904,69,0.001735,0.012141,0.001739,0.001393,0.003087,0.001532,0.003987,0.008225,0.080121,0.998358,0.004334,0.003328,
51.649387,62,0.196115,0.149726,0.277716,0.187722,0.151082,0.125171,0.219538,0.116582,0.122774,0.219780,0.235930,0.855539,
52.898560,71,0.004667,0.002854,0.005269,0.003683,0.002883,0.002821,0.040206,0.002239,0.002419,0.004235,0.049405,0.997337,
54.599968,70,0.586850,0.398012,0.303765,0.342558,0.520199,0.528065,0.329660,0.445205,0.169302,0.265227,0.292467,0.399782,
55.199570,69,0.173240,0.112118,0.244688,0.089709,0.101009,0.100396,0.136374,0.092680,0.050377,0.342776,0.478584,0.589361,
55.749062,71,0.035691,0.020824,0.112974,0.034318,0.017799,0.019454,0.117419,0.016494,0.009782,0.098469,0.286318,0.786168,
56.549660,71,0.051607,0.030788,0.234695,0.007982,0.002121,0.006057,0.070158,0.002325,0.001846,0.055397,0.298288,0.656316,
57.199364,70,0.059997,0.040825,0.521214,0.021664,0.017371,0.014756,0.047326,0.018703,0.017935,0.086058,0.327056,0.352479,
58.049213,70,0.286959,0.180137,0.679563,0.205414,0.139904,0.107065,0.137882,0.159989,0.128540,0.173375,0.399134,0.500810,
59.098694,74,0.017482,0.110650,0.826411,0.012079,0.006521,0.005051,0.011251,0.006309,0.012276,0.183498,0.122512,0.108633,
60.598526,70,0.719341,0.376178,0.344893,0.395145,0.179472,0.199581,0.366960,0.540073,0.496403,0.426014,0.725571,0.617618,
61.249069,46,0.201780,0.462873,0.524438,0.089316,0.046932,0.215685,0.162324,0.113025,0.150620,0.294259,0.488489,0.264974,
61.799667,70,0.086927,0.443731,0.406424,0.054603,0.030279,0.217077,0.179134,0.032286,0.041628,0.111706,0.327649,0.359153,
