time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
5.999441,78,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.598884,39,0.000000,1.618738,0.000000,1.618738,0.249037,0.062259,0.000000,0.062259,0.249037,1.618738,0.249037,0.000000
7.149775,33,0.062259,0.659377,0.000000,0.597118,0.336057,0.000000,1.618738,0.000000,1.618738,1.966819,0.087020,0.000000
8.748990,58,0.312500,0.000000,0.062500,0.250000,0.000000,1.750001,0.000000,0.000000,1.625001,0.062500,1.625001,0.000000
9.298445,36,1.721563,0.251445,0.000000,0.338615,0.062861,0.610187,1.634393,0.251445,2.031689,0.000000,0.523018,0.000000
9.898397,56,0.735315,0.320978,0.000000,0.320978,1.629175,1.629175,2.051187,0.070335,2.051187,0.062661,0.151290,0.250642
11.598487,27,0.000000,0.000000,0.000000,1.624999,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000
12.148455,43,0.000000,0.000000,0.251445,0.523018,0.000000,0.000000,0.000000,1.634393,0.000000,0.000000,0.087170,0.062861
12.751069,55,0.062259,0.249037,0.327691,0.337666,1.618738,0.000000,1.618738,1.933355,1.680997,0.000000,0.062259,0.311296
13.749173,24,1.625163,0.000000,0.000000,0.062506,0.182833,0.000000,0.310970,0.432859,0.182833,0.000000,0.000000,1.625163
14.354120,22,0.470737,0.062259,0.062259,0.000000,0.249037,0.249037,0.078456,0.078456,0.000000,1.618738,1.618738,0.470737
15.153520,32,0.114869,0.250127,0.062500,1.750888,0.000000,0.250001,1.625825,0.062532,1.625825,0.278667,1.812664,0.052337
15.649998,27,0.000000,0.087140,0.000000,0.609981,0.000000,0.087169,0.522841,0.000000,0.522841,0.058299,0.610156,0.000000
17.598850,44,0.062500,0.250000,0.000000,0.250000,0.000000,0.000000,1.625000,0.000000,1.625000,0.000000,0.062500,0.000000
18.149424,49,0.062500,2.640174,0.000000,0.250000,0.000000,0.125723,0.523018,0.000000,1.751445,0.000000,0.000000,0.000000
18.899187,45,0.062500,0.575197,0.000000,1.748858,0.249810,0.000000,0.064611,0.062452,1.625000,1.623763,0.249810,0.000000
19.498808,48,1.629175,0.166766,0.000000,1.625006,0.312662,0.000000,0.000000,0.250642,0.423644,1.625006,0.250001,0.000000
20.048208,26,0.469910,0.000000,1.618738,0.470715,0.078452,0.249037,0.062259,0.078318,0.079766,0.470715,1.697190,0.000000
21.898840,44,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,1.625000,0.000000,0.000000,0.000000
22.498507,37,1.618738,1.618738,0.000000,0.078453,0.062259,0.062259,0.000000,0.249037,0.562847,0.000000,0.000000,0.000000
23.249535,27,0.309630,0.309630,0.000000,1.623763,0.000000,0.000000,0.000000,0.062452,0.109755,0.000000,0.249810,0.000000
23.749153,24,1.610910,0.064777,0.000000,0.580934,0.061958,0.000000,0.000000,0.247832,0.000000,0.000000,0.096822,0.000000
24.948902,41,0.338280,0.000000,0.000000,0.062498,1.624952,1.624952,0.249993,0.000000,0.062498,0.062498,0.000000,1.749948
25.601418,49,0.133267,1.629175,0.000000,0.250642,0.423639,0.486299,0.070606,0.000000,1.754496,0.000000,0.000000,0.494245
27.149427,38,0.000000,0.000000,1.624998,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000
27.849392,38,1.626855,1.626855,1.625000,0.000000,0.312857,0.062571,0.062500,0.250285,0.250285,1.876855,0.000000,0.000000
