time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
7.499445,51,0.224558,0.111977,0.168947,0.145345,0.167918,0.905925,0.143449,0.188621,0.114533,0.178727,0.244512,0.285907,
17.948788,65,0.064413,0.023400,0.034759,0.116418,0.973033,0.598661,0.031235,0.025037,0.197222,0.019100,0.048932,0.095744,
24.449066,68,0.782034,0.651459,0.568347,0.376999,0.312201,0.221285,0.383314,0.330786,0.291881,0.357940,0.501783,0.664995,
28.199593,63,0.000032,0.000247,0.020195,0.999996,0.042841,0.000002,0.000009,0.000490,0.000002,0.000004,0.000834,0.000007,
33.949757,65,0.421242,0.472518,0.462788,0.243451,0.322545,0.480443,0.676177,0.467864,0.331944,0.287508,0.292487,0.426344,
37.399628,70,0.000094,0.000588,0.004854,0.000402,0.000343,0.014978,0.000101,0.000140,0.000266,0.047329,0.999988,0.000770,
38.098286,65,0.002328,0.000107,0.001791,0.000322,0.017244,0.861402,0.020573,0.001584,0.007325,0.027486,0.142458,0.000489,
38.649300,63,0.002440,0.002475,0.037705,0.711533,0.045003,0.280296,0.009449,0.003349,0.001487,0.005087,0.033880,0.000151,
39.498859,65,0.016321,0.000515,0.006224,0.096468,0.034417,0.907972,0.015572,0.000649,0.000152,0.004217,0.003415,0.000084,
40.149284,66,0.003906,0.031717,0.000857,0.012231,0.007845,0.224189,0.798383,0.011031,0.000029,0.001159,0.001800,0.000013,
43.099525,62,0.309426,0.330100,0.626050,0.601630,0.600730,0.466539,0.530423,0.378076,0.265469,0.496377,0.355004,0.253708,
44.148540,52,0.222976,0.150587,0.259289,0.317122,0.683172,0.201654,0.162054,0.129331,0.514652,0.187070,0.286696,0.694572,
44.649414,44,0.120999,0.123067,0.153664,0.089774,0.197822,0.301392,0.422336,0.158761,0.207804,0.075959,0.637629,0.314041,
45.348553,63,0.020838,0.024347,0.065475,0.893214,0.042750,0.049595,0.061748,0.043589,0.025367,0.010808,0.119172,0.044866,
48.399834,62,0.455858,0.540034,0.724503,0.218298,0.229977,0.183855,0.412557,0.567101,0.240981,0.197720,0.198127,0.220603,
49.548485,52,0.420845,0.368078,0.496446,0.362453,0.676740,0.197180,0.359543,0.142570,0.826764,0.145039,0.249794,0.759820,
50.698540,64,0.027537,0.042155,0.074966,0.079846,0.945817,0.029483,0.034740,0.012568,0.056641,0.016649,0.016747,0.142145,
53.198490,66,0.298451,0.378768,0.266910,0.068623,0.067635,0.115500,0.467895,0.636076,0.183688,0.188795,0.379969,0.387897,
53.798611,68,0.067421,0.086799,0.062571,0.065846,0.037132,0.027156,0.086642,0.117846,0.528439,0.434519,0.086740,0.095156,
54.398563,63,0.042718,0.031297,0.070605,0.561137,0.119526,0.284338,0.093562,0.069933,0.131503,0.089239,0.054324,0.027508,
55.048355,56,0.109908,0.333140,0.055636,0.263210,0.107320,0.152068,0.067814,0.043917,0.507943,0.110109,0.040384,0.035858,
55.648445,53,0.388992,0.109996,0.075290,0.057649,0.117124,0.394687,0.059370,0.114032,0.208029,0.082720,0.398897,0.120826,
56.148521,53,0.282553,0.396638,0.208934,0.068165,0.242583,0.596009,0.068974,0.057649,0.146636,0.086092,0.112314,0.056520,
57.149361,53,0.249042,0.533518,0.113336,0.157629,0.286096,0.544996,0.476816,0.303942,0.330091,0.263000,0.360547,0.128453,
57.749603,54,0.398463,0.251502,0.049118,0.086509,0.078037,0.213498,0.575135,0.258183,0.143723,0.153655,0.417292,0.401457,
59.449051,50,0.551042,0.550772,0.438367,0.350643,0.581695,0.470110,0.455266,0.383108,0.545097,0.338746,0.449514,0.574141,
60.049072,60,0.449128,0.437814,0.429846,0.355678,0.433677,0.457165,0.270563,0.254130,0.452834,0.266434,0.528353,0.548041,
60.599586,70,0.260186,0.196438,0.219930,0.237480,0.163259,0.130623,0.084601,0.297157,0.250925,0.248193,0.469557,0.161547,
61.199059,65,0.051978,0.031248,0.039840,0.068439,0.034149,0.299086,0.033521,0.078324,0.371568,0.167989,0.331494,0.026493,
62.798283,64,0.400422,0.241778,0.449226,0.194639,0.312589,0.128515,0.328030,0.578856,0.343944,0.254050,0.456114,0.392476,
63.398941,64,0.106067,0.063128,0.113257,0.137022,0.336505,0.651350,0.115062,0.123163,0.071277,0.095332,0.099716,0.114874,
64.199272,65,0.047501,0.006291,0.013794,0.037287,0.406229,0.684978,0.021662,0.013715,0.008931,0.075337,0.009297,0.030266,
64.798286,65,0.013295,0.000947,0.002013,0.013994,0.325744,0.754245,0.023297,0.002249,0.002194,0.018382,0.001349,0.007468,
66.749298,64,0.145024,0.051307,0.094653,0.320259,0.431965,0.444163,0.375043,0.228013,0.117552,0.207695,0.285889,0.167428,
67.948601,49,0.251060,0.261261,0.222919,0.177412,0.270149,0.235160,0.261068,0.302216,0.382311,0.534172,0.532003,0.439682,
