time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.799059,46,0.273793,0.241535,0.709243,0.416079,0.271447,0.437421,0.469974,0.366562,0.532740,0.463344,0.346991,0.295912,
6.449001,62,0.200254,0.265730,0.919252,0.340709,0.181647,0.138243,0.193153,0.238831,0.155431,0.315800,0.311809,0.194746,
7.548954,63,0.041090,0.040459,0.129946,0.960276,0.128155,0.040525,0.042333,0.033187,0.041314,0.040915,0.062380,0.069414,
8.849467,62,0.156488,0.198348,0.903492,0.219767,0.144728,0.166884,0.195038,0.114548,0.076648,0.095388,0.169990,0.243982,
9.749449,62,0.035565,0.119298,0.845342,0.296080,0.041728,0.026478,0.030725,0.028916,0.016960,0.070471,0.044710,0.038615,
11.148660,63,0.010435,0.025765,0.076617,0.967258,0.024859,0.028146,0.008510,0.035186,0.001417,0.002540,0.077200,0.002871,
11.899426,62,0.460535,0.386485,0.751536,0.498985,0.240555,0.288114,0.435182,0.543661,0.391816,0.261271,0.356699,0.326614,
12.548704,63,0.114465,0.116552,0.258764,0.902275,0.064194,0.049288,0.085281,0.119498,0.058375,0.060991,0.104464,0.058059,
13.350801,62,0.044454,0.151409,0.835718,0.133931,0.058482,0.071852,0.091705,0.030976,0.070543,0.334975,0.030955,0.048165,
13.949508,63,0.234846,0.198799,0.444143,0.407449,0.290088,0.159547,0.198473,0.322515,0.343524,0.271937,0.399429,0.390889,
14.498354,62,0.096730,0.197628,0.848590,0.106502,0.079297,0.058958,0.102826,0.080394,0.109399,0.338040,0.118725,0.124853,
15.148165,62,0.030293,0.115893,0.721070,0.348967,0.031727,0.011734,0.042811,0.020788,0.019602,0.267311,0.032836,0.028102,
15.799157,63,0.074408,0.075732,0.282854,0.703289,0.098463,0.123744,0.048131,0.112413,0.068962,0.104976,0.080930,0.066225,
16.448526,62,0.291724,0.351364,0.706995,0.603814,0.212939,0.177024,0.252202,0.377526,0.251944,0.287092,0.210266,0.261012,
16.998192,63,0.148469,0.136113,0.257444,0.909596,0.073001,0.045584,0.081782,0.164942,0.053323,0.068838,0.122472,0.071899,
17.499447,62,0.288690,0.386199,0.631592,0.503442,0.286733,0.276502,0.196427,0.241497,0.213848,0.410439,0.172691,0.234605,
18.399408,63,0.143082,0.163720,0.199157,0.851452,0.133813,0.134070,0.056486,0.122632,0.081561,0.068422,0.130947,0.066257,
19.100670,62,0.309783,0.236461,0.600634,0.394439,0.179360,0.203733,0.277543,0.369743,0.352673,0.222461,0.234538,0.237327,
19.648796,56,0.138714,0.144149,0.243190,0.857986,0.076101,0.062876,0.099997,0.191880,0.071084,0.075979,0.114313,0.053281,
20.499113,62,0.345175,0.270105,0.705265,0.372714,0.287566,0.154665,0.246690,0.278673,0.354709,0.292771,0.256540,0.321099,
20.998352,56,0.176979,0.173391,0.299062,0.848942,0.118540,0.062186,0.093235,0.260718,0.080965,0.097057,0.151316,0.078189,
21.749138,63,0.114209,0.095980,0.394930,0.675898,0.107185,0.065353,0.161011,0.110180,0.030063,0.171809,0.064090,0.034537,
22.399158,63,0.154282,0.097418,0.243595,0.876400,0.112869,0.129823,0.104537,0.121444,0.027080,0.051854,0.102499,0.036350,
23.049881,62,0.303712,0.254291,0.668920,0.487280,0.127590,0.080441,0.099912,0.141287,0.361059,0.176721,0.134608,0.201570,
23.648478,65,0.107539,0.053035,0.153583,0.123916,0.095185,0.821739,0.045788,0.060072,0.064066,0.050798,0.023723,0.048037,
24.748920,62,0.394956,0.335437,0.773965,0.389918,0.264383,0.353518,0.369519,0.411910,0.278818,0.378096,0.290628,0.352988,
25.398178,63,0.132041,0.117152,0.220274,0.900949,0.063620,0.071777,0.078499,0.165006,0.042422,0.074940,0.122846,0.059529,
26.149145,62,0.494067,0.343406,0.604139,0.499247,0.218473,0.164293,0.216946,0.304557,0.376155,0.322495,0.228259,0.271790,
26.699060,49,0.426835,0.573728,0.783607,0.476140,0.335325,0.352671,0.276308,0.422643,0.361517,0.314542,0.172992,0.399924,
27.348688,63,0.159479,0.183747,0.374098,0.773049,0.150275,0.137933,0.092848,0.185239,0.116078,0.130145,0.102243,0.099897,
28.149027,62,0.345820,0.321973,0.771281,0.496866,0.203455,0.135819,0.167205,0.330488,0.373588,0.274327,0.219872,0.279495,
28.948723,62,0.219757,0.229951,0.743991,0.387823,0.190459,0.202776,0.233991,0.152542,0.157181,0.266159,0.094555,0.121879,
29.448633,62,0.235338,0.108020,0.389324,0.541679,0.258425,0.565267,0.165943,0.120016,0.051610,0.177865,0.087944,0.049205,
30.000090,62,0.179175,0.198060,0.747686,0.247822,0.225850,0.259887,0.163789,0.081475,0.133210,0.299071,0.054246,0.090757,
30.848694,56,0.359654,0.468692,0.545675,0.352061,0.285680,0.243569,0.235152,0.323282,0.501158,0.432515,0.367795,0.335646,
31.498730,62,0.265688,0.221941,0.801061,0.323647,0.253714,0.200860,0.261487,0.108129,0.148007,0.359533,0.090833,0.106232,
32.549683,62,0.327584,0.314626,0.705997,0.489871,0.286318,0.231221,0.227207,0.348667,0.325996,0.281324,0.248713,0.281449,
33.149574,63,0.133060,0.110938,0.508554,0.278205,0.162526,0.580709,0.140925,0.268524,0.065523,0.172492,0.062811,0.077073,
34.002499,63,0.416292,0.361204,0.500508,0.729925,0.279644,0.242861,0.179627,0.221223,0.315386,0.234107,0.174468,0.252465,
34.598461,62,0.184653,0.252763,0.925179,0.253652,0.193484,0.161044,0.202201,0.097850,0.127867,0.372893,0.060076,0.113451,
35.199600,46,0.403227,0.344264,0.750278,0.461668,0.468293,0.413629,0.266662,0.214141,0.264019,0.377588,0.267612,0.368793,
36.298473,63,0.382746,0.445704,0.489940,0.580700,0.234751,0.277934,0.447218,0.441251,0.217575,0.243132,0.314328,0.232917,
37.448517,63,0.352548,0.373775,0.526026,0.793448,0.294398,0.243409,0.279024,0.406070,0.389133,0.314737,0.389164,0.364586,
38.049713,62,0.147874,0.269861,0.919675,0.196592,0.175038,0.140475,0.319199,0.100282,0.110194,0.484874,0.078330,0.143943,
38.799683,62,0.151108,0.225543,0.812482,0.098416,0.164244,0.190111,0.243600,0.068988,0.163445,0.626532,0.034834,0.110568,
39.849045,62,0.359497,0.270667,0.684389,0.442349,0.220063,0.206361,0.144571,0.197055,0.371803,0.308380,0.291983,0.377801,
40.498470,69,0.141629,0.155485,0.448960,0.304105,0.142858,0.199769,0.260799,0.073850,0.142471,0.319606,0.163833,0.483459,
41.049885,62,0.223365,0.214246,0.707244,0.242263,0.287783,0.246990,0.299695,0.137403,0.195450,0.442598,0.097515,0.218454,
41.649273,56,0.092469,0.132198,0.666734,0.083085,0.145645,0.398315,0.164197,0.035978,0.062119,0.317468,0.019463,0.074577,
42.398472,63,0.378463,0.235368,0.546190,0.482071,0.237847,0.138100,0.237564,0.412342,0.368464,0.217649,0.271476,0.253271,
42.948975,63,0.514647,0.101221,0.226429,0.560415,0.178273,0.097223,0.158439,0.370356,0.459936,0.074021,0.082083,0.138577,
43.699188,63,0.138418,0.086817,0.429389,0.638582,0.123455,0.084083,0.115305,0.120249,0.101541,0.142852,0.076304,0.061843,
44.448811,62,0.388997,0.291045,0.643322,0.623966,0.267974,0.154859,0.170444,0.221461,0.336235,0.285612,0.240471,0.432713,
45.349262,53,0.401240,0.265773,0.638099,0.384282,0.422235,0.432886,0.336819,0.554165,0.430824,0.444266,0.225670,0.366065,
46.049660,62,0.272051,0.305669,0.750607,0.506083,0.345817,0.254659,0.311100,0.287101,0.438335,0.397453,0.285686,0.313293,
46.598557,53,0.219057,0.301018,0.438448,0.712444,0.404381,0.332161,0.276649,0.274452,0.261322,0.216111,0.162918,0.281591,
47.299225,62,0.086409,0.209310,0.881871,0.145611,0.132841,0.109534,0.233146,0.051253,0.132854,0.516784,0.030474,0.070972,
47.948788,62,0.342345,0.323798,0.843492,0.517210,0.277114,0.259251,0.319694,0.329144,0.417872,0.440670,0.289458,0.341945,
48.550026,56,0.635706,0.434265,0.543524,0.426526,0.539481,0.285724,0.323698,0.288613,0.350442,0.622127,0.377519,0.596013,
49.149296,65,0.312342,0.186421,0.302179,0.163639,0.233424,0.762700,0.255277,0.104494,0.135556,0.245030,0.158600,0.178109,
49.699326,49,0.381847,0.626985,0.498900,0.401287,0.428379,0.453574,0.289564,0.536516,0.330699,0.356722,0.531802,0.366643,
50.249279,58,0.422392,0.351344,0.416921,0.271303,0.260606,0.654405,0.194781,0.175806,0.222938,0.220995,0.669722,0.347888,
50.748173,61,0.377583,0.366736,0.237208,0.431752,0.489803,0.443420,0.190565,0.199859,0.431988,0.355220,0.407746,0.204222,
51.849670,66,0.700304,0.496264,0.381124,0.327709,0.307622,0.287349,0.334600,0.363419,0.303476,0.170723,0.354755,0.492130,
52.348598,56,0.304578,0.159737,0.498596,0.100815,0.114157,0.254104,0.175408,0.739802,0.115242,0.072499,0.094452,0.224057,
53.598213,65,0.404088,0.368650,0.358062,0.270711,0.211932,0.664886,0.365820,0.518675,0.331012,0.231910,0.367925,0.421417,
54.099266,67,0.161889,0.194485,0.104886,0.114257,0.182275,0.143020,0.108671,0.150136,0.212720,0.795629,0.109645,0.132909,
54.898945,62,0.335703,0.271357,0.607186,0.247275,0.113703,0.118179,0.245772,0.267223,0.376128,0.272219,0.112072,0.186527,
