time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
5.349012,102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.349140,23,0.000000,0.062506,0.000000,0.062506,0.250025,0.000000,0.250025,0.000000,0.000000,1.625163,0.000000,1.625163
7.348607,48,1.624756,0.062491,0.000000,1.749737,0.312453,0.000000,0.000000,0.249962,1.624756,1.827392,0.249962,0.202637
8.799112,57,0.302332,1.687507,0.000000,0.052331,0.250001,1.625006,0.000000,0.000000,0.302332,1.677338,0.000000,0.000000
10.949918,45,0.182250,0.000000,0.000000,1.184625,0.182250,1.184625,0.000000,0.000000,0.000000,1.184625,0.182250,0.000000
11.499259,48,1.618738,0.062369,0.000000,1.621606,0.311737,0.308837,0.000000,0.249037,0.000000,1.621606,0.249478,0.000000
12.599154,56,0.226343,0.000000,0.000000,1.859201,0.000000,0.000000,0.000000,0.062496,1.624891,0.163976,0.249983,0.000000
14.148999,45,0.062500,0.062500,0.000000,0.250000,0.250000,0.000000,0.000000,0.000000,1.624998,1.624998,0.000000,0.000000
14.901796,48,1.623763,0.062500,0.000000,0.250000,0.312452,0.000000,0.000000,0.249810,1.625000,1.625000,0.000000,0.000000
15.949437,45,0.164212,0.000000,0.249983,1.624891,0.000000,0.000000,0.000000,1.624891,0.164128,0.164128,0.249983,0.062496
16.949472,49,1.624756,1.624756,0.000000,0.202622,0.062491,0.062491,0.000000,0.452584,0.249962,0.000000,0.000000,0.000000
17.451820,29,2.031741,0.523070,0.000000,0.000000,0.314306,1.634393,0.000000,0.338623,0.087178,1.697255,0.000000,0.000000
18.499823,29,1.750001,0.062500,1.624891,0.000000,0.312500,1.625001,0.062496,0.250000,0.000000,1.812485,0.000000,0.000000
19.649010,57,0.338622,1.687450,0.088633,0.000000,0.249993,1.713581,0.000000,0.000000,0.249993,1.713581,0.000000,0.000000
20.249161,60,1.618738,0.470710,0.000000,1.680997,0.140711,0.470710,0.249037,0.249037,0.078452,0.470710,0.249037,1.618738
21.448446,44,1.687450,0.000000,0.000000,0.338470,1.624952,0.000000,0.000000,0.249993,1.624952,0.000000,0.000000,0.249993
22.099085,28,1.645067,0.062661,1.629175,0.070606,1.645067,0.000000,0.062661,0.321249,0.423639,1.754496,0.000000,0.321249
23.098919,57,0.432078,0.062506,0.182053,0.000000,1.932228,1.625163,0.000000,0.000000,0.062506,1.807216,0.000000,0.250025
23.798986,57,0.063549,0.062500,0.249572,0.000000,0.631297,0.381297,0.000000,1.622217,0.000000,1.625000,0.000000,0.125942
24.649063,33,0.000000,0.125063,0.000000,1.625825,1.750888,0.000000,0.000000,0.277741,0.062532,2.779222,0.250127,0.250127
26.049112,50,0.000000,0.062500,1.625006,0.052317,0.302318,0.000000,0.062500,0.000000,0.000000,1.854641,0.000000,0.000000
27.399025,45,0.062501,0.250002,0.064611,0.250002,0.000000,0.000000,1.625014,0.000000,1.625014,0.064611,0.062501,0.000000
28.649679,26,1.625032,0.000000,1.625032,0.000000,0.062501,0.000000,0.142268,0.250005,0.079767,0.250005,0.000000,0.000000
29.749359,50,0.164130,0.249983,1.789021,0.000000,0.000000,0.000000,1.687387,0.000000,0.000000,0.249983,0.062496,0.000000
30.999273,28,0.000000,0.062499,0.071793,0.062499,1.624979,0.000000,0.249997,0.000000,0.062499,1.624979,0.000000,1.749977
31.998598,45,0.249962,0.062491,0.000000,0.000000,1.884821,1.624756,0.000000,0.000000,0.062491,1.827382,0.000000,0.452589
33.198761,38,0.000000,0.000000,1.624952,0.000000,0.088623,0.088623,0.062498,0.000000,0.000000,0.338616,0.000000,0.000000
33.999825,38,0.000000,1.625825,1.625000,0.000000,0.250127,0.062532,0.062500,0.000000,0.250127,1.875825,0.000000,0.000000
34.601513,51,1.618738,0.719859,0.470716,1.618738,0.140729,0.000000,1.743256,0.311296,0.078470,0.549275,0.249037,1.618738
35.150097,38,1.966145,0.167304,2.614884,0.471925,0.062259,0.000000,0.550579,0.327691,0.000000,0.586723,0.078654,0.471925
36.248833,21,0.163847,0.062496,0.273079,0.000000,0.249983,0.000000,0.000000,0.000000,0.000000,1.624891,0.000000,0.000000
36.800270,45,0.062861,0.062861,0.000000,1.760116,0.338612,0.000000,0.000000,0.062861,1.634393,2.157395,0.251445,0.000000
37.498756,38,0.000000,0.000000,1.626855,0.398801,0.056972,0.000000,0.062571,0.000000,0.341829,0.549959,0.056972,0.000000
38.098721,50,0.000000,0.000000,1.911385,0.057926,0.000000,0.000000,0.062660,0.000000,0.057926,0.379121,0.000000,0.000000
38.749023,52,1.629175,0.000000,0.551350,0.000000,1.629175,0.250642,0.000000,0.250642,0.062661,0.070688,1.629175,0.250642
39.349213,40,0.422919,1.629175,0.134532,1.629175,1.644827,0.321129,0.000000,0.070486,0.313303,0.000000,1.754496,0.321129
40.948906,40,0.000000,1.625000,0.062500,1.625000,0.000000,0.312500,0.000000,0.062500,0.250000,0.000000,1.750000,0.000000
41.449032,43,0.000000,0.523018,0.251445,0.523018,1.634393,0.087170,0.000000,1.634393,0.150031,0.000000,0.610187,0.314306
41.998829,41,1.760116,0.098477,0.087394,0.098477,1.625072,1.634393,0.000000,0.601019,0.062503,0.062861,0.098477,0.250011
42.599117,30,0.492347,0.250642,0.062661,0.062661,0.423632,0.422012,1.629175,0.159192,0.000000,1.629175,1.691835,1.699780
43.948986,37,0.000000,1.625014,0.000000,0.000000,0.000000,0.062501,0.064685,0.000000,0.250002,0.064685,0.064685,0.064685
44.500767,28,1.634393,0.523020,1.634393,0.000000,1.634393,0.000000,0.062861,0.251445,0.087170,1.760116,0.000000,0.251445
45.149200,41,0.629382,0.079767,0.629382,0.311965,1.875440,1.622217,0.249572,1.622217,1.684610,0.505505,0.000000,1.747005
47.999516,45,0.000000,0.000000,0.000000,0.250158,0.000000,0.000000,0.000000,0.000000,0.000000,0.250158,0.000000,0.000000
48.550316,54,0.000000,0.251445,0.251445,0.000000,0.000000,0.000000,1.634393,1.634393,0.000000,0.000000,0.062861,0.062861
51.549530,38,0.000000,0.000000,0.337713,0.000000,0.202628,0.000000,0.202628,0.202628,0.000000,0.202628,0.000000,0.000000
57.450325,39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.001053,39,0.000000,0.000000,0.000000,2.614884,0.000000,0.000000,0.000000,0.124518,0.000000,0.000000,0.498073,0.000000
58.749954,27,0.000000,0.000000,0.062452,0.516050,0.000000,0.249810,0.000000,0.000000,0.000000,0.000000,1.675368,0.000000
