time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.848698,49,0.298637,0.449455,0.357155,0.325828,0.493042,0.427530,0.330424,0.306997,0.310950,0.303919,0.634267,0.458582,
9.349691,54,0.000004,0.015661,0.000492,0.000000,0.000000,0.071579,1.000000,0.236146,0.000110,0.000000,0.000004,0.000000,
10.899157,55,0.000067,0.000351,0.095584,0.001868,0.000045,0.001749,0.081278,0.992339,0.178325,0.000075,0.000084,0.018788,
12.098589,48,0.969621,0.411288,0.009816,0.000928,0.002099,0.001155,0.005034,0.049063,0.006875,0.000234,0.001518,0.193359,
15.949075,50,0.420186,0.836339,0.808042,0.167155,0.129966,0.188636,0.391047,0.279700,0.163052,0.211900,0.329509,0.363730,
16.098516,52,0.315491,0.606875,0.635804,0.286006,0.411735,0.188802,0.336623,0.264288,0.157595,0.181304,0.287241,0.294074,
16.399355,64,0.178077,0.306572,0.268757,0.290719,0.455319,0.111448,0.296085,0.124085,0.091559,0.153048,0.174833,0.537926,
16.799290,52,0.104266,0.146621,0.109086,0.321435,0.662342,0.092400,0.176627,0.051306,0.072367,0.096823,0.076889,0.462459,
16.998962,48,0.325175,0.223324,0.093801,0.284275,0.604808,0.084739,0.095972,0.069549,0.057885,0.063059,0.055206,0.389717,
17.498547,50,0.202821,0.272842,0.699862,0.222678,0.125208,0.017696,0.052459,0.023224,0.013755,0.142208,0.031416,0.117091,
19.899546,54,0.003243,0.266419,0.007263,0.000531,0.001492,0.086711,0.999248,0.201119,0.004014,0.000832,0.073957,0.002332,
20.898384,55,0.000911,0.018027,0.166654,0.002965,0.000566,0.016978,0.134620,0.953728,0.157356,0.000988,0.004709,0.141862,
22.499649,48,0.990521,0.415961,0.008309,0.000218,0.001930,0.000322,0.001640,0.031473,0.003072,0.000044,0.001644,0.198102,
25.749302,50,0.545093,0.519122,0.751056,0.202181,0.147591,0.194228,0.504416,0.411245,0.352125,0.300145,0.444563,0.702643,
25.898514,52,0.382065,0.441989,0.595794,0.384172,0.402218,0.224775,0.452068,0.318019,0.255267,0.227344,0.344835,0.539121,
26.199223,64,0.190243,0.280616,0.272555,0.384009,0.493558,0.124737,0.328245,0.158465,0.156647,0.203811,0.199005,0.634384,
26.398746,56,0.223370,0.205309,0.177797,0.343445,0.491695,0.102087,0.298609,0.097843,0.167524,0.233550,0.146323,0.627402,
26.548920,50,0.341535,0.208275,0.203572,0.370670,0.445387,0.330429,0.343893,0.186278,0.279200,0.258322,0.160974,0.466402,
27.298441,48,0.897884,0.401009,0.084086,0.049880,0.079340,0.041381,0.042067,0.137483,0.034512,0.041868,0.047781,0.235778,
27.948792,49,0.471873,0.883066,0.188981,0.021223,0.020314,0.082112,0.032967,0.044260,0.243460,0.037288,0.035146,0.113606,
28.399763,47,0.368091,0.358596,0.088485,0.064489,0.006144,0.037457,0.210538,0.019169,0.109309,0.037576,0.199688,0.664972,
29.699598,54,0.016125,0.155844,0.005696,0.006131,0.011848,0.140113,0.982372,0.136240,0.013579,0.004735,0.093127,0.028261,
31.098593,45,0.001089,0.017554,0.000893,0.002910,0.146240,0.010948,0.018858,0.016918,0.286254,0.982492,0.433680,0.016749,
31.599598,54,0.006274,0.164475,0.004172,0.002257,0.036820,0.085342,0.699982,0.131339,0.103826,0.317397,0.163293,0.016278,
32.449444,55,0.020027,0.037955,0.148300,0.001006,0.009086,0.056798,0.192868,0.916110,0.101030,0.056904,0.025086,0.730088,
33.649357,48,0.968108,0.380216,0.011013,0.000516,0.004859,0.002309,0.007584,0.071469,0.005846,0.001799,0.003671,0.232016,
35.949036,50,0.385755,0.448414,0.656440,0.306955,0.242963,0.372941,0.605391,0.348624,0.353712,0.240243,0.613292,0.734445,
36.099796,52,0.303416,0.391941,0.537669,0.474699,0.485532,0.365401,0.499740,0.285017,0.272186,0.194406,0.461849,0.553082,
36.348518,59,0.438361,0.422489,0.308482,0.422797,0.500578,0.241352,0.271381,0.228634,0.475910,0.127595,0.391781,0.411150,
36.599098,59,0.248488,0.258497,0.162731,0.369449,0.600958,0.139093,0.211946,0.132710,0.278276,0.105193,0.242035,0.470162,
36.749115,53,0.357386,0.227450,0.137110,0.405650,0.410229,0.121385,0.261469,0.141908,0.358165,0.172729,0.216257,0.571502,
37.049389,48,0.611808,0.459058,0.261700,0.252688,0.334135,0.250770,0.203007,0.210659,0.262976,0.155478,0.237400,0.417638,
37.648457,47,0.345395,0.113712,0.081276,0.174599,0.067650,0.055201,0.377264,0.074035,0.062101,0.091559,0.365589,0.884410,
37.949272,54,0.267117,0.224854,0.066643,0.101360,0.038754,0.078962,0.642739,0.136308,0.038651,0.053655,0.362498,0.513547,
38.899338,45,0.017198,0.040322,0.301027,0.025616,0.101962,0.071730,0.373618,0.725364,0.408708,0.257153,0.145656,0.187204,
41.198845,48,0.998984,0.465623,0.008812,0.000025,0.000111,0.000070,0.000431,0.005254,0.000850,0.000239,0.000859,0.177605,
41.398643,49,0.873259,0.588809,0.062757,0.000890,0.000060,0.000038,0.000234,0.003917,0.000828,0.000442,0.002390,0.152061,
41.549633,48,0.685520,0.736552,0.155682,0.003321,0.000050,0.000024,0.000146,0.002698,0.005072,0.000542,0.002005,0.106253,
41.748913,48,0.730328,0.722104,0.128296,0.002577,0.000027,0.000012,0.000080,0.004816,0.007213,0.000873,0.003102,0.118152,
41.950680,48,0.648649,0.825565,0.158301,0.003805,0.001207,0.006364,0.000266,0.015099,0.064189,0.003995,0.005229,0.099215,
42.148582,49,0.731775,0.761866,0.123147,0.003327,0.022839,0.010852,0.003096,0.094497,0.090773,0.005297,0.023180,0.139319,
42.349270,49,0.724996,0.796506,0.126710,0.004200,0.024384,0.019934,0.003619,0.106293,0.133379,0.008316,0.028123,0.140079,
42.549080,48,0.770734,0.813794,0.114215,0.003856,0.029137,0.025707,0.006417,0.117816,0.148541,0.010220,0.040273,0.146785,
42.799038,49,0.771358,0.797167,0.107628,0.003727,0.036389,0.028673,0.005969,0.139180,0.146021,0.009646,0.040176,0.154798,
42.999084,49,0.763394,0.784171,0.112360,0.004274,0.043722,0.040352,0.005928,0.153828,0.174984,0.011013,0.042860,0.162674,
43.249050,48,0.714591,0.859111,0.129176,0.004354,0.037318,0.042866,0.004823,0.128667,0.202333,0.010371,0.032720,0.130677,
43.448963,49,0.776397,0.803857,0.105335,0.003901,0.031112,0.026008,0.003110,0.119938,0.135195,0.007140,0.023624,0.139064,
43.599190,49,0.708864,0.849216,0.139664,0.004860,0.020194,0.022025,0.002134,0.086099,0.140602,0.008073,0.016883,0.117274,
43.799160,49,0.788432,0.795458,0.106048,0.004041,0.018933,0.015545,0.001929,0.089086,0.104172,0.005841,0.014889,0.138109,
43.949268,48,0.721745,0.836996,0.130370,0.004210,0.016803,0.026667,0.001595,0.077510,0.136896,0.007163,0.013361,0.119498,
44.148815,49,0.827703,0.758221,0.088248,0.003196,0.024248,0.014804,0.001355,0.097924,0.087983,0.004440,0.014860,0.141081,
44.299156,49,0.695322,0.834118,0.148372,0.004808,0.016493,0.015680,0.001035,0.071309,0.110336,0.007366,0.011276,0.110642,
44.499416,49,0.718873,0.840398,0.130989,0.004128,0.013085,0.010561,0.000776,0.072825,0.081946,0.005068,0.008860,0.112568,
44.698418,49,0.684219,0.849830,0.153759,0.005019,0.009855,0.009363,0.000718,0.079023,0.115325,0.008437,0.006968,0.104895,
44.850178,49,0.666232,0.863300,0.153076,0.005197,0.008303,0.008922,0.000630,0.076934,0.103836,0.007773,0.006688,0.099912,
45.099018,49,0.689826,0.843213,0.155066,0.005463,0.007649,0.008506,0.000494,0.085255,0.106040,0.010035,0.006061,0.102840,
45.249432,49,0.613143,0.896704,0.186773,0.006261,0.005548,0.008396,0.000394,0.065960,0.107052,0.010393,0.005417,0.085714,
45.449032,49,0.609689,0.900081,0.198736,0.007111,0.004969,0.006891,0.000287,0.057874,0.096785,0.010745,0.004821,0.084432,
45.649200,48,0.581300,0.924877,0.183635,0.006769,0.007663,0.017328,0.000872,0.053119,0.108268,0.009655,0.008541,0.079465,
45.849525,49,0.655023,0.869518,0.150384,0.005106,0.017521,0.019130,0.001289,0.079368,0.101533,0.008010,0.019022,0.104204,
46.048386,49,0.632093,0.877634,0.152513,0.005706,0.018143,0.031451,0.001407,0.077688,0.123746,0.009671,0.019283,0.100622,
46.299458,48,0.649816,0.886603,0.147023,0.004479,0.021059,0.037651,0.002088,0.083760,0.140887,0.010074,0.026776,0.111135,
46.499397,49,0.726812,0.816697,0.118093,0.003559,0.029238,0.032788,0.002662,0.108140,0.124437,0.009537,0.035025,0.135213,
46.699596,49,0.745906,0.827033,0.115870,0.003826,0.028929,0.039974,0.004530,0.109421,0.134040,0.014871,0.042374,0.148213,
46.948494,48,0.793781,0.805410,0.114834,0.005674,0.028641,0.037726,0.010454,0.110130,0.126559,0.024208,0.066028,0.165097,
47.149250,49,0.829243,0.741769,0.109630,0.006909,0.037893,0.033416,0.011525,0.140480,0.115470,0.023873,0.086095,0.181129,
47.348907,49,0.861795,0.729351,0.115499,0.013749,0.047356,0.037951,0.022922,0.152850,0.114453,0.031909,0.103846,0.199989,
47.599136,48,0.872362,0.742984,0.123968,0.019466,0.049409,0.041007,0.037301,0.142080,0.116687,0.037355,0.109711,0.190981,
47.849068,49,0.893641,0.714470,0.118997,0.018681,0.049377,0.035108,0.040221,0.141568,0.101433,0.036548,0.107681,0.194256,
48.049137,49,0.909139,0.645361,0.117485,0.020269,0.052348,0.032679,0.039241,0.158646,0.089017,0.041998,0.118520,0.229353,
48.299408,48,0.830899,0.767973,0.129213,0.019701,0.042673,0.043124,0.036636,0.122815,0.128489,0.036099,0.102095,0.185599,
48.549107,49,0.858648,0.736307,0.123253,0.015851,0.050518,0.040215,0.030276,0.151345,0.124555,0.031911,0.105360,0.195043,
48.749271,49,0.840977,0.714126,0.126327,0.016488,0.050925,0.046571,0.030163,0.160363,0.131018,0.034303,0.111795,0.211048,
48.948612,49,0.879144,0.677905,0.101476,0.010468,0.049335,0.032745,0.019586,0.169311,0.104987,0.033111,0.102868,0.208515,
49.148640,49,0.806633,0.727518,0.116542,0.007665,0.036619,0.031342,0.011277,0.130697,0.131561,0.022338,0.062941,0.170448,
49.399071,48,0.656192,0.854574,0.165187,0.006453,0.019093,0.020133,0.005247,0.073521,0.108189,0.012880,0.032321,0.114734,
49.598480,48,0.690106,0.827117,0.145705,0.005044,0.017750,0.016361,0.003233,0.075919,0.094113,0.008956,0.021356,0.121047,
49.800522,48,0.618936,0.884499,0.174996,0.005937,0.010858,0.016598,0.001892,0.051099,0.099673,0.007903,0.014266,0.095648,
50.048676,49,0.660489,0.819115,0.152548,0.004291,0.008312,0.009873,0.001006,0.050019,0.072733,0.005095,0.008683,0.106217,
50.248573,48,0.659613,0.833353,0.148373,0.006115,0.004879,0.006146,0.000629,0.039358,0.061274,0.004907,0.007186,0.099304,
50.448406,49,0.666388,0.800050,0.143207,0.004198,0.004737,0.005149,0.000465,0.043896,0.060041,0.003906,0.005668,0.105017,
50.698906,48,0.674942,0.781128,0.140615,0.005389,0.002517,0.002581,0.000277,0.036446,0.049393,0.003592,0.004525,0.105469,
51.148579,54,0.327513,0.428709,0.058801,0.013782,0.020514,0.071286,0.625843,0.135491,0.048817,0.004876,0.235205,0.075180,
51.499084,55,0.165045,0.276948,0.176079,0.046801,0.044336,0.155045,0.444063,0.428215,0.077180,0.045241,0.207624,0.533076,
51.948734,48,0.724598,0.297712,0.140357,0.032154,0.085431,0.070844,0.138432,0.387041,0.034454,0.038876,0.175111,0.451563,
52.649841,50,0.214917,0.370876,0.854963,0.125754,0.024256,0.024184,0.152261,0.073419,0.016950,0.239901,0.068389,0.118585,
52.848457,52,0.145516,0.319020,0.756914,0.263365,0.210791,0.039467,0.128154,0.048021,0.034680,0.208597,0.055524,0.115540,
53.001389,47,0.179037,0.261220,0.538586,0.363497,0.446167,0.060233,0.128420,0.040765,0.056887,0.152495,0.083619,0.240407,
53.300365,45,0.145334,0.127186,0.206299,0.171946,0.361586,0.035205,0.138190,0.041699,0.154906,0.464427,0.318806,0.349933,
55.498203,44,0.443141,0.519169,0.426985,0.365609,0.337062,0.538197,0.409801,0.382592,0.461307,0.499046,0.752970,0.630302,
55.698647,53,0.354051,0.414860,0.329745,0.288170,0.528788,0.732881,0.365725,0.287370,0.306686,0.353039,0.529479,0.480680,
55.898380,44,0.339968,0.254068,0.220228,0.379038,0.433507,0.626155,0.275905,0.325331,0.452255,0.391516,0.344764,0.298666,
56.249676,49,0.277752,0.303792,0.262573,0.210671,0.416584,0.292343,0.212563,0.401792,0.484433,0.528744,0.304899,0.262487,
57.049156,48,0.920135,0.350209,0.055191,0.018720,0.078243,0.030771,0.023150,0.231105,0.057161,0.054350,0.090542,0.270920,
57.248779,49,0.860346,0.503567,0.059666,0.010438,0.054822,0.018071,0.013517,0.177899,0.055175,0.030259,0.064703,0.217958,
57.449211,48,0.849751,0.613518,0.084308,0.012073,0.054847,0.028766,0.028845,0.172490,0.097232,0.031745,0.090264,0.204725,
57.748482,48,0.862868,0.657103,0.083566,0.007590,0.039218,0.021210,0.023458,0.157787,0.095596,0.022212,0.067076,0.198410,
57.948486,48,0.863477,0.630449,0.081951,0.004756,0.033750,0.016450,0.016317,0.164100,0.092849,0.020975,0.059421,0.202475,
58.249115,48,0.826338,0.685223,0.092356,0.004143,0.019038,0.025518,0.013113,0.107530,0.126331,0.020333,0.039819,0.178288,
58.448750,48,0.838161,0.649284,0.073102,0.003842,0.018245,0.014312,0.009176,0.116964,0.083732,0.015578,0.052445,0.194484,
58.648895,48,0.801842,0.750271,0.087084,0.002889,0.013471,0.012560,0.009298,0.090789,0.095675,0.014466,0.039229,0.152406,
58.798397,49,0.847413,0.707135,0.074378,0.002373,0.012255,0.009707,0.007176,0.089508,0.083268,0.010704,0.033176,0.172079,
59.098610,48,0.745573,0.834787,0.103795,0.003690,0.006994,0.007206,0.005699,0.065700,0.086824,0.008783,0.023260,0.116829,
59.299690,49,0.801942,0.738227,0.086936,0.002405,0.010983,0.005473,0.005425,0.099215,0.077061,0.009187,0.033089,0.150461,
59.499626,49,0.808465,0.762828,0.091498,0.004020,0.010852,0.009110,0.008318,0.088726,0.095514,0.019181,0.033305,0.145328,
59.649712,49,0.832209,0.745954,0.083279,0.003261,0.011546,0.006333,0.006398,0.090807,0.078644,0.014488,0.037302,0.156644,
59.849133,49,0.797782,0.781007,0.093519,0.003182,0.010575,0.010573,0.006304,0.074265,0.084953,0.013297,0.029638,0.142271,
59.998676,49,0.733575,0.823056,0.105132,0.002437,0.009704,0.008009,0.004525,0.059703,0.084730,0.008950,0.024209,0.118058,
60.199364,49,0.761717,0.827517,0.099031,0.003574,0.010005,0.008193,0.004583,0.060102,0.069690,0.010192,0.024578,0.125719,
60.398956,48,0.839307,0.763071,0.085036,0.002922,0.011531,0.007684,0.006885,0.062934,0.076554,0.015882,0.029856,0.147968,
60.598984,48,0.846717,0.759476,0.084622,0.002764,0.015937,0.010944,0.009400,0.083573,0.093651,0.023379,0.040529,0.148157,
61.898460,49,0.502100,0.635147,0.371634,0.210481,0.178614,0.230949,0.371440,0.500327,0.394961,0.410812,0.713055,0.523927,
62.149227,54,0.262925,0.531523,0.206272,0.134555,0.145231,0.229454,0.673484,0.356448,0.238404,0.242756,0.681050,0.282637,
62.748734,55,0.128196,0.200325,0.224095,0.081587,0.074897,0.143961,0.293249,0.519896,0.084093,0.139687,0.224412,0.826140,
62.899246,50,0.102266,0.161748,0.218826,0.072125,0.060554,0.142197,0.247864,0.561030,0.085648,0.152426,0.155930,0.891838,
63.099731,55,0.098906,0.191274,0.520744,0.304455,0.136414,0.123168,0.214780,0.354082,0.065225,0.178633,0.175718,0.564144,
63.298458,68,0.216078,0.244238,0.383108,0.255522,0.120934,0.123697,0.286042,0.402641,0.179365,0.151543,0.215901,0.709534,
