Duration (s),Frequency
0.1171875,5
0.021354166666666563,1
0.031770833333333304,2
0.05364583333333339,1
0.3145833333333332,1
0.6557291666666667,1
0.016145833333333304,2
0.3624999999999998,1
0.03229166666666661,1
0.026562499999999822,3
0.4427083333333335,1
0.07447916666666687,1
0.1546875000000001,1
1.0453124999999996,1
0.44791666666666696,1
0.021354166666666785,11
0.4265625000000002,1
0.048437500000000355,1
0.4421875000000002,2
0.549479166666667,1
0.07500000000000018,2
0.27708333333333357,4
0.1708333333333334,3
0.06354166666666661,1
0.4854166666666666,1
0.11770833333333286,3
0.015625,6
0.11197916666666607,3
0.01614583333333286,12
0.1281250000000007,1
0.08541666666666714,9
0.047916666666667496,4
0.09114583333333393,1
0.02656250000000071,15
0.3838541666666675,2
0.13854166666666679,1
0.08020833333333321,3
0.15989583333333357,1
0.032291666666667496,1
0.09583333333333321,3
0.03177083333333286,10
0.06406250000000036,6
0.0692708333333325,7
0.037499999999999645,4
0.09062499999999929,4
0.053645833333332504,1
0.036979166666666785,4
0.4588541666666668,1
0.5281249999999993,1
0.05885416666666643,4
0.04218750000000071,1
0.04270833333333357,22
0.10104166666666714,3
0.07447916666666643,4
0.3255208333333339,1
0.07499999999999929,4
0.10677083333333393,3
0.5171875000000004,1
0.02708333333333357,3
0.053124999999999645,2
0.1015625,5
0.17604166666666643,1
0.07968750000000036,1
0.4479166666666661,1
0.07968749999999858,13
0.05364583333333428,8
0.16510416666666572,2
0.4375,1
0.06406249999999858,13
0.591666666666665,1
0.06927083333333428,14
0.650520833333335,1
0.533333333333335,1
0.05312500000000142,10
0.03229166666666572,9
0.02135416666666501,9
0.3359375,1
0.45833333333333215,1
0.2828124999999986,2
0.09583333333333499,2
0.05833333333333357,2
0.03750000000000142,21
0.12291666666666501,1
0.21875,1
0.04791666666666572,20
0.10677083333333215,1
0.04843749999999858,4
0.197395833333335,1
0.15468750000000142,3
0.3682291666666657,1
0.09635416666666785,1
0.08489583333333428,1
0.14895833333333286,1
0.298958333333335,1
0.2453125000000007,2
0.10624999999999929,1
0.5869791666666657,1
0.11197916666666785,1
0.138541666666665,2
0.18697916666666714,4
0.5708333333333329,1
0.29322916666666643,1
0.03697916666666501,3
0.16562499999999858,3
0.19166666666666643,1
0.08020833333333499,2
0.33072916666666785,1
0.20260416666666714,1
0.026562499999997158,8
0.04270833333333002,5
0.2562500000000014,1
0.47968749999999716,1
0.13854166666666856,1
1.0244791666666657,1
0.02135416666666856,2
0.31458333333333144,1
0.14374999999999716,2
0.07447916666666998,3
0.03697916666666856,2
0.09062500000000284,3
0.10625000000000284,1
0.30416666666666714,1
0.13333333333333286,1
0.18124999999999858,1
0.65625,1
0.18645833333333428,1
0.8640625000000028,1
0.1119791666666643,2
0.9437500000000014,2
0.14947916666666572,1
2.0479166666666657,1
0.05885416666666998,1
0.6026041666666657,1
0.13906250000000142,3
0.41093750000000284,2
0.61302083333333,1
0.74635416666667,1
0.5442708333333357,1
0.43177083333333144,1
2.5333333333333314,1
