Duration (s),Frequency
2.869270833333333,1
0.047916666666667496,1
1.119791666666666,1
0.037499999999999645,1
0.9812499999999993,1
0.9760416666666671,1
1.0828124999999993,1
0.02656250000000071,3
1.2640624999999996,1
0.07968750000000036,1
0.02708333333333357,2
0.07447916666666643,1
1.6531249999999993,1
0.15468750000000142,4
2.133333333333333,1
0.04791666666666572,14
0.1171875,9
0.6130208333333336,1
0.3578125000000014,1
0.04218750000000071,4
0.3734375000000014,1
0.05364583333333428,11
0.4156249999999986,1
0.03750000000000142,7
0.416145833333335,1
0.5385416666666671,1
0.1921874999999993,1
0.37864583333333357,1
0.10677083333333215,1
0.05885416666666643,1
0.06354166666666572,1
0.1015625,8
0.240104166666665,1
0.3895833333333343,1
0.154166666666665,1
0.06979166666666714,1
0.09062499999999929,1
0.213020833333335,1
0.11770833333333286,1
0.25052083333333286,1
0.3468750000000007,1
0.14427083333333357,2
0.03697916666666501,1
0.15989583333333357,2
0.08541666666666714,14
0.27708333333333357,1
0.17604166666666643,1
0.3999999999999986,1
0.08020833333333499,1
0.3093749999999993,2
0.1437500000000007,3
0.2718750000000014,3
0.13333333333333286,1
0.2937499999999993,2
0.20260416666666714,1
1.7119791666666657,1
0.2723958333333343,2
0.04270833333333357,2
0.05312500000000142,11
0.22395833333333215,1
0.6770833333333357,1
0.12812499999999716,5
0.34687499999999716,1
1.2427083333333329,1
0.10104166666666714,1
0.05885416666666998,7
0.1223958333333357,6
0.03229166666666572,12
0.04270833333333002,10
0.03697916666666856,3
1.6000000000000014,1
1.5682291666666686,1
0.06406249999999858,11
0.234375,1
0.06927083333333428,14
0.18697916666666714,2
0.16041666666666998,1
0.1119791666666643,4
0.1276041666666643,2
0.12291666666666856,4
0.4906250000000014,1
0.18124999999999858,3
1.30104166666667,1
0.027083333333330017,3
0.03177083333333286,5
0.2135416666666643,2
0.07968749999999858,6
0.1067708333333357,2
0.0963541666666643,2
0.09062500000000284,6
0.09583333333333144,5
0.14374999999999716,2
0.59739583333333,2
0.5812499999999972,2
0.026562499999997158,15
0.7093750000000014,2
0.07447916666666998,6
0.15989583333333002,4
0.07500000000000284,2
0.16510416666666572,3
0.21875,3
0.10625000000000284,2
0.5437500000000028,2
0.4322916666666643,1
0.30416666666666714,2
0.3890625000000014,2
0.42135416666666714,1
1.9786458333333314,1
0.16562499999999858,2
0.19166666666666998,2
0.3036458333333343,2
0.04843749999999858,2
0.08489583333333428,1
0.08020833333333144,3
0.13854166666666856,3
0.26093749999999716,1
0.14947916666666572,2
0.2828124999999986,1
0.6614583333333357,1
0.41041666666667,1
0.05833333333333002,1
1.0296875000000014,1
