Duration (s),Frequency
0.04791666666666661,2
1.5255208333333328,1
0.026562499999999822,1
0.05833333333333357,6
0.10677083333333304,1
0.07447916666666643,13
0.11770833333333375,2
0.234375,4
0.9760416666666663,2
0.9067708333333329,2
0.24531249999999982,1
0.03229166666666661,1
0.7036458333333329,2
0.6989583333333336,2
0.14895833333333286,3
0.17604166666666643,5
0.09635416666666607,2
0.10624999999999929,7
0.11197916666666607,4
0.14427083333333357,5
0.37343749999999964,2
0.08541666666666714,20
0.12291666666666679,3
0.02291666666666714,1
0.1161458333333325,1
0.29843750000000036,2
0.08020833333333321,1
0.03177083333333286,6
0.033333333333333215,2
0.03593749999999929,1
0.053645833333332504,3
0.1651041666666675,1
0.22447916666666679,2
0.0692708333333325,2
0.037499999999999645,2
0.01197916666666643,9
0.07343750000000071,1
0.053124999999999645,1
0.032291666666667496,3
0.18489583333333393,2
0.16562500000000036,2
0.2078124999999993,2
0.07968750000000036,2
0.04270833333333357,8
1.0776041666666671,1
0.1437500000000007,2
0.12239583333333393,1
0.13854166666666679,2
0.1171875,7
0.10104166666666714,8
0.1015625,4
0.047916666666667496,2
0.07499999999999929,6
0.2453125000000007,2
0.06406250000000036,1
0.23854166666666643,1
0.09635416666666785,2
0.197395833333335,2
0.22395833333333215,1
0.02656250000000071,3
0.05885416666666643,5
0.04791666666666572,13
0.09062499999999929,5
0.3838541666666657,1
0.1281250000000007,4
0.06927083333333428,15
0.11770833333333286,1
0.06406249999999858,11
0.02760416666666643,1
0.04166666666666785,3
0.05312500000000142,12
0.03750000000000142,13
0.03697916666666501,3
0.08958333333333357,1
0.27708333333333357,1
0.03333333333333499,5
0.20156250000000142,1
0.16510416666666572,2
0.203125,2
0.07968749999999858,3
0.04843749999999858,5
0.06354166666666572,9
0.5223958333333343,1
0.08020833333333499,3
0.046875,1
0.006770833333334281,1
0.08906250000000071,2
0.3093749999999993,1
0.13906250000000142,1
0.2937499999999993,1
0.09583333333333499,1
0.06979166666666714,4
0.20260416666666714,2
0.05364583333333428,8
0.19166666666666643,2
0.10677083333333215,6
0.14947916666666572,7
0.17031250000000142,2
0.240104166666665,2
0.07864583333333286,1
0.41041666666666643,1
1.3817708333333343,1
0.04114583333333499,2
0.3578125000000014,1
0.45833333333333215,1
0.09114583333333215,2
0.15989583333333357,1
0.372916666666665,1
0.02135416666666501,2
0.11197916666666785,2
0.13333333333333286,5
0.03749999999999787,2
0.07500000000000284,6
0.011979166666669983,14
0.0625,3
0.1223958333333357,4
0.09531249999999858,2
0.08020833333333144,8
0.1484375,1
0.09583333333333144,6
0.15416666666666856,1
0.09062500000000284,7
0.03697916666666856,2
0.07447916666666998,9
0.04270833333333002,10
0.0416666666666643,1
0.04218749999999716,6
0.1067708333333357,5
0.18541666666666856,1
0.24531249999999716,1
0.08489583333333428,3
0.14427083333333002,2
0.1119791666666643,1
0.027083333333330017,1
0.2718750000000014,1
0.73072916666667,1
0.05885416666666998,5
0.06302083333333286,1
0.026562499999997158,6
0.1588541666666643,1
0.8213541666666657,1
0.012500000000002842,2
0.0572916666666643,2
0.2239583333333357,2
0.11249999999999716,1
0.13854166666666856,4
0.14374999999999716,1
0.03229166666666572,1
0.19739583333333144,2
0.05833333333333002,1
0.5390625,1
0.19218750000000284,1
0.04114583333333144,1
0.3682291666666657,1
0.18124999999999858,1
0.46927083333333286,2
0.12812499999999716,2
0.0963541666666643,2
0.19166666666666998,1
0.5708333333333329,1
0.27708333333333,1
1.82447916666667,2
1.34375,1
0.35729166666666856,2
0.24010416666666856,2
0.12291666666666856,1
0.08958333333333002,2
0.03333333333333144,1
0.03593750000000284,1
0.07395833333333002,1
0.3526041666666657,1
