Time (s),Frequency
2.7901041666666666,1
3.1979166666666665,2
3.275,2
3.341666666666667,2
3.4619791666666666,1
3.6885416666666666,1
3.8354166666666667,2
3.8619791666666665,2
4.0859375,1
4.197916666666667,1
4.488541666666667,1
4.611458333333334,1
4.9390625,1
6.7046875,1
6.75,1
6.811458333333333,1
6.95,1
7.080729166666667,1
7.1953125,2
7.243229166666667,1
7.392708333333333,1
7.526041666666667,1
7.717708333333333,1
7.947395833333333,1
8.15,1
8.216666666666667,2
8.307291666666666,1
8.456770833333334,1
8.7203125,2
8.851041666666667,2
8.883333333333335,1
8.912500000000001,1
8.9953125,2
9.045833333333334,2
9.203125000000002,1
9.355208333333335,1
9.464583333333335,2
9.58697916666667,2
9.76041666666667,1
11.384375000000002,1
11.427083333333336,1
11.485937500000002,1
12.160416666666668,1
12.352604166666667,1
12.9765625,1
13.027083333333334,1
13.080729166666666,1
13.102083333333333,1
13.560416666666667,2
13.75,1
13.859375,1
14.678125,1
15.640625,1
15.680729166666667,2
15.733854166666667,1
15.779166666666667,1
15.853645833333333,1
15.907291666666666,1
16.088541666666664,1
16.179166666666664,1
16.3765625,1
16.5046875,1
16.765625,2
16.9125,1
16.931250000000002,1
17.078125000000004,1
17.18177083333334,1
17.386979166666674,2
17.443229166666672,2
17.579166666666673,2
17.675000000000008,2
17.741666666666674,2
17.77395833333334,1
19.814062500000006,1
19.85104166666667,2
19.94739583333334,2
20.059375000000006,2
20.275000000000006,1
20.429687500000007,1
21.005729166666672,1
21.05677083333334,1
22.040625000000006,1
22.075000000000006,1
22.214062500000008,1
22.280729166666674,1
22.45677083333334,1
22.47500000000001,1
23.03802083333334,1
23.69895833333334,1
23.859375000000007,2
24.04583333333334,1
24.11770833333334,1
24.365625000000005,1
24.39270833333334,1
24.45364583333334,2
24.504687500000006,2
25.120312500000008,1
25.57656250000001,1
26.005729166666676,2
26.056770833333342,2
26.186979166666674,2
26.25364583333334,2
26.371354166666674,2
26.512500000000006,1
26.557812500000008,1
26.69895833333334,1
26.723437500000006,1
26.904687500000005,1
26.957812500000006,1
27.595312500000006,1
28.240625000000005,1
28.43229166666667,1
28.469791666666673,1
28.702083333333338,2
29.614062500000003,1
29.752604166666668,1
29.936458333333334,1
30.091145833333336,1
30.302083333333336,2
30.845833333333335,1
30.872395833333336,1
31.573958333333337,1
31.685937500000005,1
31.965625000000006,1
32.16041666666667,1
32.18697916666667,2
32.73645833333333,2
33.28854166666667,2
33.571354166666666,1
33.614062499999996,1
33.83541666666666,1
33.86979166666666,1
34.443229166666654,1
34.51510416666665,1
34.77395833333332,1
34.82708333333332,1
35.12031249999999,1
35.14739583333332,1
35.195312499999986,2
35.909895833333316,2
35.923437499999984,1
36.800520833333316,1
36.87812499999998,2
37.94739583333332,1
37.973958333333314,1
38.208333333333314,1
38.24843749999998,1
38.53906249999998,2
38.84583333333331,1
38.87239583333331,1
39.23541666666664,2
39.2911458333333,2
39.315104166666636,2
40.205729166666636,2
40.211458333333304,1
41.08333333333331,1
41.38437499999998,1
41.53906249999998,1
46.061979166666646,1
46.098958333333314,1
47.44062499999998,1
48.093749999999986,1
49.32864583333332,1
49.414062499999986,1
50.715104166666656,1
51.84322916666665,1
53.90468749999999,2
53.97395833333332,1
54.051041666666656,1
55.60833333333332,1
55.669791666666654,1
56.57916666666665,2
56.61145833333332,2
57.67812499999999,2
57.720312499999984,2
59.091145833333314,2
60.09374999999998,2
60.11770833333331,2
60.141666666666644,2
60.208333333333314,2
61.82447916666665,1
