time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.098267,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.698000,98,0.000000,0.000000,1.618738,0.000000,0.000000,0.000000,0.062259,0.000000,0.000000,0.249037,0.000000,0.000000
2.898197,97,0.066615,1.731996,1.068902,0.266461,0.000000,0.066615,0.000000,0.000000,1.998457,0.164446,0.000000,0.000000
3.749215,92,0.062532,0.286087,0.098730,0.250127,0.000000,0.000000,0.000000,0.000000,1.816549,0.000000,0.000000,0.000000
4.047454,84,1.555641,0.091223,0.000000,0.147656,0.059954,0.000000,0.000000,0.239815,1.050986,0.000000,0.000000,0.000000
4.297373,77,0.987626,0.000000,0.000000,0.000000,0.000000,1.555641,0.000000,0.151943,0.470822,0.059954,0.000000,0.000000
6.047729,107,1.625001,0.000000,0.000000,0.250000,1.625001,0.000000,0.250000,0.250000,1.500001,0.000000,0.000000,1.500001
6.950967,79,0.250158,0.000000,0.249915,0.000000,0.250158,0.000000,0.000000,1.624450,0.250158,0.000000,0.000000,0.250158
7.898537,77,0.250056,0.000000,0.000000,0.000000,0.000000,1.625367,0.000000,0.225108,0.000000,0.062514,0.000000,0.000000
8.197990,86,1.555641,0.000000,1.555641,0.000000,0.059954,0.959642,0.059954,0.311594,0.000000,0.239815,0.000000,0.000000
8.699245,72,1.676925,0.000000,0.569793,0.000000,0.061958,0.277981,0.000000,0.342798,0.000000,0.094966,0.000000,0.000000
9.098589,74,0.788264,0.000000,1.593298,0.000000,0.000000,0.071797,0.061281,0.119113,0.000000,0.245123,0.000000,0.000000
9.597770,91,0.224274,0.000000,0.823924,0.000000,1.610910,0.000000,0.000000,1.610910,0.061958,0.096015,0.000000,0.309790
9.898436,89,0.311328,0.000000,0.422597,1.555641,0.955848,1.555641,0.000000,0.955848,0.000000,0.059954,0.239815,0.147054
9.999208,82,0.272744,0.075000,0.275871,1.433968,0.728808,1.433968,0.000000,0.698365,0.000000,1.582930,1.598388,0.107202
10.448140,75,0.076922,0.000000,0.000000,1.673353,0.260720,0.461533,0.000000,0.212829,0.000000,0.665962,0.641203,0.000000
