time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
2.500182,53,0.621171,0.417196,0.455226,0.860980,0.376068,0.393920,0.332269,0.341597,0.341681,0.424975,0.457496,0.589973,
3.399318,71,0.210607,0.042127,0.091323,0.119760,0.066578,0.069201,0.067988,0.076866,0.056876,0.063608,0.049537,0.905499,
3.898759,74,0.054762,0.223579,0.796661,0.024512,0.013535,0.014328,0.014243,0.015671,0.023698,0.069501,0.010324,0.214875,
4.449425,74,0.009720,0.708305,0.708144,0.004354,0.002402,0.004362,0.002602,0.002781,0.270955,0.149541,0.001832,0.038133,
5.199033,73,0.001545,0.939993,0.443492,0.000394,0.000235,0.002643,0.000242,0.000293,0.323265,0.090082,0.000165,0.003435,
5.949704,70,0.002060,0.103993,0.222987,0.000273,0.000034,0.214810,0.003270,0.000563,0.054614,0.010087,0.895375,0.014098,
6.848863,75,0.000243,0.006694,0.076687,0.934834,0.002232,0.014903,0.001418,0.003631,0.003473,0.015974,0.524904,0.002479,
7.749799,68,0.078717,0.001713,0.013032,0.139617,0.000190,0.010146,0.011184,0.046291,0.933657,0.005863,0.038916,0.010781,
9.348881,76,0.000791,0.000121,0.003627,0.026785,0.989875,0.004822,0.000157,0.001423,0.021710,0.001653,0.001600,0.067944,
10.049267,74,0.000143,0.000588,0.887411,0.078539,0.119768,0.001682,0.010068,0.000219,0.002627,0.181548,0.012232,0.008098,
11.098976,76,0.000073,0.000102,0.036780,0.013413,0.966108,0.006556,0.000586,0.000033,0.000497,0.007361,0.000830,0.013664,
11.599620,79,0.001256,0.001436,0.786058,0.113955,0.244018,0.027676,0.017795,0.005689,0.000929,0.315014,0.034276,0.009108,
12.149768,78,0.000971,0.026330,0.170001,0.029352,0.047287,0.019939,0.789501,0.393096,0.001373,0.056626,0.008423,0.003610,
12.650018,76,0.000207,0.021568,0.040566,0.056269,0.150713,0.010450,0.822619,0.356072,0.000949,0.011509,0.004199,0.011790,
14.599537,73,0.455764,0.484026,0.593045,0.516474,0.389394,0.445866,0.456381,0.417668,0.471642,0.513528,0.331762,0.590738,
15.349165,71,0.086849,0.045251,0.055390,0.119497,0.036632,0.042030,0.647446,0.070488,0.044055,0.051037,0.032497,0.961861,
16.499636,75,0.016989,0.019602,0.037836,0.969887,0.054361,0.010253,0.031274,0.021149,0.064358,0.017999,0.186054,0.044858,
17.399481,68,0.019416,0.001323,0.083987,0.692704,0.013002,0.014151,0.010757,0.102170,0.817379,0.071934,0.039688,0.025943,
18.449272,71,0.002979,0.000338,0.008879,0.038070,0.001584,0.011702,0.043399,0.003687,0.048196,0.017596,0.189185,0.943260,
19.099607,68,0.009434,0.001518,0.001734,0.021563,0.011793,0.003496,0.005752,0.000610,0.822959,0.322270,0.064640,0.256831,
19.599932,68,0.002175,0.000396,0.000860,0.014722,0.010992,0.001245,0.001171,0.000175,0.963276,0.471477,0.047967,0.127242,
20.099178,71,0.015258,0.002789,0.000751,0.005308,0.004341,0.003391,0.004376,0.000149,0.426709,0.288510,0.049890,0.658983,
22.149488,68,0.525618,0.442400,0.722303,0.464491,0.412899,0.457556,0.434019,0.411481,0.583108,0.658335,0.639082,0.414277,
22.749540,74,0.086981,0.538314,0.749112,0.129121,0.093077,0.070366,0.063991,0.062983,0.120049,0.188132,0.154561,0.066565,
23.300055,74,0.015444,0.691146,0.632511,0.214325,0.052482,0.015067,0.011702,0.011178,0.074248,0.062546,0.029990,0.011913,
23.998777,74,0.001648,0.432981,0.912462,0.022935,0.005601,0.002468,0.001482,0.001193,0.041306,0.058208,0.003201,0.001271,
24.550020,76,0.000294,0.127622,0.273253,0.703739,0.340980,0.001043,0.000443,0.019709,0.013357,0.019201,0.011510,0.005679,
25.849518,71,0.004080,0.002324,0.006884,0.071692,0.032868,0.003370,0.218706,0.001371,0.000844,0.001780,0.031632,0.954126,
28.399960,71,0.050594,0.001472,0.000056,0.001307,0.000082,0.002028,0.037305,0.002555,0.000118,0.021123,0.010526,0.999311,
29.549175,74,0.006174,0.027390,0.970390,0.034448,0.006233,0.001900,0.001984,0.001373,0.015952,0.119915,0.009287,0.037034,
30.099674,74,0.001207,0.010756,0.930836,0.421656,0.029895,0.013121,0.000352,0.000244,0.003084,0.040741,0.011288,0.006809,
31.149414,71,0.003862,0.001082,0.039902,0.015840,0.001042,0.001480,0.287345,0.000690,0.000188,0.001995,0.007420,0.959969,
34.800091,69,0.168022,0.078471,0.101198,0.157013,0.495979,0.212891,0.424945,0.336318,0.167520,0.547016,0.213012,0.225129,
36.698818,66,0.000667,0.131214,0.040134,0.000377,0.002195,0.002189,0.997670,0.301596,0.000404,0.001358,0.034755,0.001869,
37.199543,66,0.000441,0.113646,0.022842,0.000115,0.002984,0.014284,0.999526,0.156263,0.000101,0.000283,0.009493,0.000428,
38.548748,66,0.010504,0.117638,0.020932,0.000221,0.051642,0.029398,0.988122,0.169339,0.000401,0.001419,0.017766,0.000584,
39.049961,66,0.003529,0.110491,0.020790,0.000056,0.032923,0.026791,0.996353,0.163738,0.000224,0.000321,0.008238,0.000292,
39.749100,66,0.010123,0.194225,0.025707,0.000018,0.039767,0.077550,0.983365,0.157747,0.000341,0.001126,0.022423,0.000434,
40.549080,66,0.001868,0.092946,0.022589,0.000009,0.009014,0.017083,0.998691,0.222462,0.000051,0.000100,0.004446,0.000122,
