time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
4.645233,49,0.157754,0.185998,0.287797,0.487499,0.441909,0.423737,0.334058,0.383219,0.332522,0.347725,0.356805,0.366675,
5.694190,67,0.005750,0.009318,0.270749,0.027872,0.015588,0.015833,0.022929,0.978496,0.176395,0.012186,0.012610,0.021472,
6.545777,65,0.248268,0.005655,0.021020,0.003259,0.032549,0.930994,0.048469,0.072479,0.018628,0.024974,0.000921,0.024030,
7.394699,61,0.039843,0.928693,0.042099,0.005577,0.009399,0.190942,0.004217,0.006857,0.318952,0.007121,0.001563,0.037680,
8.144094,59,0.116498,0.181634,0.010830,0.706416,0.029054,0.032817,0.545907,0.044209,0.041488,0.173678,0.009286,0.905165,
9.644487,57,0.382345,0.343279,0.349307,0.380607,0.963306,0.526975,0.246699,0.358279,0.264967,0.407196,0.295614,0.366821,
16.095125,52,0.274316,0.195343,0.190115,0.466587,0.461045,0.459966,0.364882,0.417401,0.263425,0.370447,0.425777,0.390876,
17.544834,67,0.019926,0.009292,0.191395,0.028639,0.009291,0.070039,0.014511,0.971727,0.172752,0.010175,0.006444,0.007232,
18.646152,65,0.136917,0.009398,0.006731,0.001909,0.008877,0.971688,0.126968,0.030101,0.005807,0.005821,0.000275,0.002812,
19.894894,61,0.028833,0.980364,0.213565,0.001630,0.005744,0.033817,0.003783,0.005209,0.165170,0.016200,0.000424,0.005717,
21.045246,59,0.390293,0.031145,0.006906,0.139914,0.003911,0.001893,0.246723,0.046301,0.005566,0.006328,0.006648,0.972222,
30.044548,57,0.022952,0.968892,0.115976,0.030257,0.024911,0.098883,0.025218,0.010755,0.339423,0.040714,0.015716,0.041542,
30.994030,63,0.001338,0.070519,0.007892,0.951375,0.120045,0.006970,0.001501,0.133027,0.019506,0.002153,0.296689,0.034055,
32.494804,65,0.063232,0.016444,0.000095,0.009826,0.001532,0.990559,0.393798,0.001412,0.000179,0.003638,0.003045,0.000350,
33.094463,65,0.034046,0.021557,0.000014,0.001472,0.000263,0.904202,0.764884,0.000259,0.000027,0.002673,0.000910,0.000052,
33.644279,57,0.009213,0.054391,0.004099,0.004439,0.087137,0.280046,0.296275,0.011453,0.001561,0.667590,0.102576,0.003926,
