time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
1.949163,46,0.459347,0.494244,0.632902,0.575214,0.374736,0.491960,0.664364,0.594297,0.486281,0.386547,0.328245,0.582997,
2.448030,67,0.199981,0.168085,0.334972,0.208750,0.171679,0.263703,0.283297,0.776830,0.382922,0.132284,0.164039,0.311615,
2.798037,76,0.243978,0.103000,0.125354,0.152888,0.551710,0.136677,0.141370,0.394826,0.194572,0.057244,0.069073,0.292995,
3.049067,68,0.149654,0.056592,0.064493,0.375338,0.283636,0.069487,0.073451,0.194485,0.630689,0.088495,0.034073,0.141374,
3.449119,76,0.068449,0.032170,0.069153,0.271518,0.639187,0.047048,0.036226,0.140409,0.369584,0.088924,0.025985,0.167920,
3.598122,68,0.156137,0.138932,0.084411,0.401074,0.423377,0.033500,0.032446,0.198781,0.546481,0.099932,0.024179,0.147492,
3.749169,71,0.209928,0.190102,0.088299,0.267051,0.296896,0.036013,0.039272,0.215383,0.407518,0.121910,0.182416,0.388238,
3.949242,69,0.153324,0.108423,0.050938,0.412158,0.235342,0.030571,0.025941,0.118542,0.687156,0.203994,0.117024,0.208544,
4.099020,68,0.109664,0.067517,0.032560,0.394889,0.175273,0.019254,0.016241,0.076334,0.805374,0.264676,0.073747,0.130388,
4.498493,68,0.205903,0.208101,0.024445,0.371218,0.154871,0.019892,0.024048,0.176740,0.616348,0.317195,0.090949,0.121656,
4.649176,71,0.234707,0.283503,0.068772,0.244664,0.105322,0.083835,0.109890,0.179535,0.435569,0.226229,0.306300,0.380111,
4.949158,75,0.245457,0.405277,0.129437,0.387339,0.321225,0.255302,0.165168,0.159988,0.290284,0.202503,0.218993,0.291719,
5.499231,75,0.088580,0.109376,0.064488,0.761726,0.147463,0.101012,0.111866,0.100549,0.252704,0.123069,0.235352,0.177854,
5.649196,77,0.089197,0.075320,0.057688,0.499914,0.124149,0.397150,0.159436,0.066940,0.184233,0.095424,0.426302,0.216878,
5.848851,78,0.122330,0.066502,0.035558,0.284343,0.145842,0.615991,0.303980,0.048484,0.143650,0.180339,0.305619,0.137685,
6.299192,68,0.160462,0.286243,0.117254,0.246672,0.096265,0.175312,0.084917,0.114348,0.491692,0.247245,0.112909,0.101579,
7.198681,83,0.010188,0.016783,0.006833,0.014319,0.005616,0.010419,0.007072,0.006663,0.028544,0.014972,0.032966,0.947602,
7.498791,77,0.039772,0.008367,0.003472,0.008093,0.044933,0.351661,0.013716,0.005715,0.032422,0.261519,0.015202,0.429850,
7.648102,73,0.035303,0.368413,0.030043,0.007438,0.033612,0.245711,0.012578,0.007847,0.091546,0.170373,0.011362,0.271099,
7.848387,79,0.024442,0.238972,0.061152,0.163785,0.042012,0.135514,0.016120,0.334429,0.070495,0.096814,0.012332,0.145866,
8.199108,77,0.093639,0.086048,0.023443,0.089441,0.032062,0.573360,0.104994,0.121492,0.025523,0.035954,0.006899,0.196289,
8.448523,69,0.176410,0.286288,0.020933,0.086206,0.304822,0.295592,0.054493,0.129776,0.230399,0.337745,0.013085,0.095462,
8.698709,72,0.410877,0.152037,0.050360,0.083592,0.194497,0.363107,0.093688,0.330826,0.250481,0.254088,0.017169,0.051296,
8.848172,74,0.342132,0.166711,0.289946,0.066487,0.177651,0.334906,0.076094,0.283232,0.228779,0.318442,0.158607,0.068549,
9.198117,67,0.125536,0.092005,0.173320,0.099779,0.170801,0.143966,0.071389,0.655147,0.407744,0.208975,0.140458,0.163883,
9.397971,69,0.069598,0.072621,0.101362,0.059011,0.387479,0.088774,0.040132,0.347827,0.229913,0.584617,0.106230,0.090400,
9.648125,71,0.063652,0.036164,0.047106,0.028564,0.211629,0.048744,0.035076,0.161598,0.111736,0.559876,0.110979,0.344819,
10.348651,72,0.521073,0.315141,0.365730,0.267920,0.494455,0.434303,0.172225,0.225088,0.222334,0.358900,0.141330,0.350550,
11.198595,69,0.163540,0.124453,0.121459,0.174819,0.256381,0.124916,0.182701,0.156262,0.237234,0.657584,0.136875,0.288313,
11.448248,73,0.140346,0.322332,0.199144,0.317233,0.274096,0.333745,0.244060,0.130644,0.238323,0.449238,0.345771,0.170122,
12.297757,61,0.424869,0.543754,0.554307,0.466327,0.460224,0.375350,0.428142,0.361640,0.423139,0.514658,0.519154,0.591172,
12.799128,81,0.088252,0.111641,0.113019,0.094822,0.142010,0.084374,0.087501,0.073632,0.087746,0.886037,0.221130,0.132824,
12.948318,75,0.055004,0.071071,0.073383,0.394954,0.104603,0.053308,0.054548,0.057841,0.055548,0.605941,0.243545,0.087143,
13.248088,65,0.142775,0.045804,0.044305,0.227280,0.047579,0.369880,0.230633,0.044178,0.027210,0.303490,0.118289,0.280583,
13.447865,60,0.479898,0.351525,0.175636,0.203271,0.369531,0.362002,0.255241,0.308722,0.224223,0.237760,0.297511,0.265860,
13.748941,55,0.328748,0.242289,0.462722,0.320231,0.379466,0.292550,0.253011,0.594441,0.274089,0.321061,0.345552,0.485824,
13.998075,81,0.180768,0.122519,0.216663,0.255121,0.372817,0.243144,0.179355,0.277910,0.136497,0.528639,0.326742,0.251209,
14.248434,71,0.105591,0.059717,0.103455,0.374766,0.227382,0.164666,0.273748,0.133111,0.062242,0.237676,0.180971,0.460396,
14.447863,65,0.225585,0.067539,0.064826,0.218200,0.160667,0.503142,0.256244,0.103043,0.046362,0.198992,0.118024,0.301720,
14.648272,55,0.484526,0.330422,0.238481,0.166906,0.373038,0.346666,0.222127,0.349144,0.134554,0.171679,0.229232,0.264053,
14.899071,55,0.256245,0.224407,0.393368,0.117912,0.284039,0.275568,0.190700,0.494945,0.210732,0.222000,0.422326,0.275632,
15.098992,81,0.140921,0.120337,0.211572,0.079549,0.184618,0.160112,0.110558,0.275160,0.249089,0.587267,0.285766,0.160569,
15.248001,79,0.094568,0.077815,0.133513,0.054182,0.126248,0.111014,0.426951,0.301387,0.200345,0.405042,0.183698,0.110543,
15.598856,70,0.085486,0.125070,0.134582,0.118544,0.138811,0.367674,0.284649,0.150404,0.128718,0.274677,0.511297,0.327888,
15.947964,55,0.158680,0.319249,0.586377,0.153619,0.191620,0.269662,0.210191,0.412623,0.127999,0.210655,0.329725,0.407836,
16.248568,82,0.094192,0.134428,0.279405,0.133552,0.118161,0.158216,0.117304,0.303832,0.193679,0.203840,0.407800,0.605453,
16.599115,71,0.061578,0.073412,0.150166,0.285930,0.067653,0.122198,0.252034,0.218593,0.140907,0.091158,0.185142,0.609875,
16.749018,65,0.137247,0.103112,0.129164,0.212339,0.087154,0.430324,0.350338,0.206340,0.130258,0.078056,0.143223,0.403278,
16.949356,60,0.475523,0.413184,0.184094,0.192686,0.315213,0.346077,0.330925,0.366577,0.230072,0.121801,0.287813,0.299145,
17.347918,55,0.187296,0.231994,0.640656,0.105622,0.272271,0.241204,0.241543,0.726927,0.163206,0.136126,0.231773,0.381607,
17.748198,55,0.064386,0.077432,0.733225,0.063697,0.099542,0.159494,0.086773,0.873003,0.108581,0.069037,0.078777,0.332305,
17.948332,56,0.114391,0.116799,0.610544,0.179170,0.129956,0.184671,0.153857,0.921973,0.334138,0.119985,0.130583,0.290047,
