time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
1.948663,89,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.348606,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.298618,26,0.000000,0.000000,0.202628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.898716,57,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.499672,35,0.000000,0.000000,0.000000,0.062661,0.000000,0.000000,0.250642,0.000000,0.000000,0.000000,0.000000,1.629175
21.048468,43,0.000000,0.000000,1.749998,0.000000,0.000000,0.000000,0.062500,1.624998,0.000000,0.250000,0.000000,0.062500
22.249424,30,0.249993,1.749948,0.151127,0.000000,0.000000,1.624952,1.624952,0.088629,0.249993,0.062498,1.687450,0.000000
26.299507,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.349365,45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.099743,45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.649212,57,0.000000,0.314306,0.251445,0.000000,0.251445,0.000000,1.634393,1.634393,0.000000,1.634393,0.062861,0.062861
37.148464,57,0.000000,0.159600,0.249983,0.000000,0.249983,0.000000,0.582624,1.624891,0.000000,1.624891,0.000000,0.062496
37.749516,57,0.000000,0.167104,0.250000,0.000000,0.250000,0.000000,0.679923,1.625000,0.000000,1.625000,0.000000,0.062500
38.399429,57,0.000000,0.156643,0.250000,0.000000,0.250000,0.000000,0.564859,1.625000,0.000000,1.625000,0.000000,0.062500
38.899448,57,0.000000,0.178726,0.250000,0.000000,0.250000,0.000000,0.755470,1.625000,0.000000,1.625000,0.000000,0.062500
39.698513,57,0.000000,0.131130,0.250000,0.000000,0.250000,0.000000,0.411782,1.625000,0.000000,1.625000,0.000000,0.062500
40.299126,57,0.000000,0.178726,0.250000,0.000000,0.250000,0.000000,0.755470,1.625000,0.000000,1.625000,0.000000,0.062500
41.048569,57,0.000000,0.131130,0.250000,0.000000,0.250000,0.000000,0.411782,1.625000,0.000000,1.625000,0.000000,0.062500
42.749622,57,0.000000,0.062500,0.250000,0.000000,0.250000,0.000000,0.000000,1.625000,0.000000,1.625000,0.000000,0.062500
43.498779,35,0.000000,0.000000,0.051473,0.062452,0.051473,0.000000,0.249810,0.308837,0.000000,0.308837,0.000000,1.623763
43.998924,32,0.061958,0.000000,0.061958,1.734826,0.000000,0.247832,0.096822,0.061958,1.610910,0.064611,1.734826,0.580934
44.699402,28,1.629175,0.062661,1.629175,0.492347,1.629175,0.070335,0.062661,0.250642,0.484672,1.754496,0.492347,0.339242
49.349190,41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.052650,47,0.000000,0.062500,0.062500,0.062500,0.250000,0.250000,0.250000,0.000000,0.000000,1.625001,1.625001,1.625001
51.598469,24,1.634393,0.062861,0.000000,0.000000,0.401476,0.087170,0.087170,0.251445,0.000000,2.031688,0.523018,0.523018
52.999329,45,0.302470,0.062500,0.000000,1.625006,0.250001,1.625006,0.000000,0.062500,0.000000,1.677476,0.250001,0.000000
53.748955,44,1.686215,0.000000,1.623763,0.558646,0.062452,0.308836,0.062452,0.249810,1.623763,0.455700,0.051473,0.000000
54.698284,48,1.759909,0.000000,0.265221,0.062491,1.687246,0.249962,0.249962,0.249962,0.265221,0.000000,1.624756,1.624756
56.000782,44,1.687515,0.000000,1.625014,0.250002,0.127118,0.000000,0.062501,0.250002,1.625014,0.250002,0.064617,0.064617
