time,playingmode,timeout,timeoutenable,continuity,outputprobability,cut,timestretch,regionmaskenable,regionmasklow,regionmaskhigh
3.594118,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
3.645438,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
3.694639,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
3.745202,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
3.794258,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
3.844469,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
3.894725,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
3.943985,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
3.995689,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.044807,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.095234,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.144972,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.195234,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.245115,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.294332,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.344114,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.394850,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.443893,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.494771,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.544841,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.594473,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.645233,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.695140,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.744231,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.795388,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.845186,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.894726,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.945684,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
4.994269,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.044449,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.093219,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.145111,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.194621,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.244325,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.295291,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.345844,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.395004,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.444496,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.494816,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.544511,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.594847,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.644186,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.694190,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.744084,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.794823,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.844911,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.896333,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.945177,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
5.994629,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.044065,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.094055,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.145202,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.195263,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.244046,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.295479,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.344216,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.395487,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.444745,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.494341,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.545777,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.596016,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.644426,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.695377,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.744469,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.794308,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.846661,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.894087,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.944436,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
6.995227,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.046798,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.094757,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.144316,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.194694,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.244354,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.294905,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.344047,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.394699,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.445298,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.494864,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.544431,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.594953,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.645138,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.695260,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.745144,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.794807,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.844040,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.895351,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.944017,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
7.996815,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.045172,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.094120,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.144094,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.194883,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.244535,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.296945,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.344162,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.395214,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.444544,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.494664,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.544256,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.594930,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.644019,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.694956,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.745453,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.795361,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.844367,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.894320,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.946380,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
8.994143,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.043486,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.094202,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.145152,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.194331,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.245205,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.294994,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.345280,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.395061,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.445312,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.494356,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.545326,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.594162,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.644487,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.694454,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.745412,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.794063,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.844819,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.896901,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.945079,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
9.995164,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.044214,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.094353,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.144316,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.194858,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.244993,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.294137,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.344322,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.394363,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.445184,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.495090,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.545929,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.594881,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.644281,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.695117,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.745254,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.794158,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.844821,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.894726,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.944005,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
10.994526,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.045367,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.094820,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.144914,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.195909,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.245480,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.294497,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.347099,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.394873,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.445177,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.494254,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.544708,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.595150,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.645003,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.694715,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.744523,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.794546,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.844057,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.894148,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.944138,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
11.996128,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
12.044453,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.308385
12.094350,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.137763,0.137763
12.145102,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.137763,0.137763
12.194895,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.137763,0.137763
12.244850,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.294748,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.345312,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.394527,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.444114,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.494507,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.544052,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.594116,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.644773,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.694138,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.744961,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.794096,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.844674,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.894239,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.946243,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
12.994117,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.044278,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.094723,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.145988,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.195293,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.244008,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.295177,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.346083,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.394321,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.444271,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.495101,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.544807,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.594006,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.645227,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.695102,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.744143,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.795238,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.845203,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.896039,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.944084,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
13.995164,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
14.044994,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
14.095552,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
14.145171,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
14.194104,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
14.244132,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.137763
14.294180,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.058546,0.058546
14.344960,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.058546,0.058546
14.399396,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.058546,0.058546
14.444803,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.015891,0.058546
14.494607,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.546343,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.594227,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.645281,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.695127,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.744756,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.794998,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.845997,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.894165,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.944463,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
14.994247,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.045137,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.094102,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.144066,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.195971,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.245527,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.295094,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.345294,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.394047,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.444324,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.494392,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.544786,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.594315,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.644063,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.694109,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.744526,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.794754,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.844985,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.894129,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.944109,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
15.993996,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
16.044138,1,2.000000,1,1.500000,1.000000,0,1.000000,1,0.000000,0.058546
