time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.198908,47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.801546,95,0.000000,0.000000,0.000000,0.062661,0.000000,0.000000,0.250642,0.000000,0.000000,0.000000,0.000000,1.629175
3.354204,46,0.062861,0.251445,0.062861,0.251445,0.000000,0.251445,1.721414,0.000000,1.634393,0.000000,1.634393,0.522122
3.998977,41,0.249572,0.126103,0.000000,0.063710,0.249572,1.622217,0.382259,0.000000,0.382259,1.684610,0.382259,0.071667
4.549546,32,0.327579,0.000000,0.000000,0.249037,0.078542,1.651304,0.071974,0.000000,1.618738,0.533513,0.071974,0.000000
5.049420,45,0.150255,0.314306,0.000000,0.338839,0.251445,0.524361,1.634393,0.000000,1.983968,1.732983,0.062861,0.000000
5.649732,94,0.000000,1.634393,0.062861,1.634393,0.087394,0.413036,0.524361,0.062861,0.699749,0.524361,1.885838,0.000000
6.254928,64,0.000000,0.469910,0.000000,0.469910,1.618738,0.078318,0.079971,0.000000,0.220549,0.079971,0.548228,0.249037
6.898948,87,0.249572,0.071667,0.000000,1.693884,1.624851,1.622217,0.000000,0.062393,0.062393,0.062393,0.321239,0.313282
7.450539,57,1.697280,0.062259,0.000000,0.471253,0.720290,0.471253,0.000000,0.249037,0.000000,1.618738,0.078542,0.078542
7.949308,41,0.601019,0.062861,0.000000,0.098590,0.338839,1.732983,0.000000,0.087394,0.000000,2.033032,0.000000,0.000000
8.548809,101,0.416548,0.000000,0.000000,0.000000,1.697392,2.090663,0.000000,0.000000,0.062259,0.471925,0.000000,0.249037
9.148919,92,0.321431,0.250642,0.000000,0.250642,1.645431,2.133879,1.629175,0.000000,1.691835,0.142632,0.062661,0.321431
9.649185,28,0.087020,0.149882,0.000000,0.149882,2.030793,0.610979,0.773567,0.000000,0.584983,1.634393,0.000000,1.847136
10.198741,89,0.249037,0.000000,0.000000,0.000000,1.931375,1.717046,0.176459,0.000000,0.160569,0.531161,0.000000,0.796094
