Duration (s),Frequency
0.2937500000000002,1
0.039583333333333304,1
0.24531249999999982,1
0.41093749999999973,1
0.9171874999999998,1
0.6640625,2
0.037499999999999645,2
0.05572916666666661,1
0.20833333333333304,1
0.23177083333333304,1
0.3682291666666666,1
0.08489583333333339,2
0.024479166666666607,1
0.020833333333333037,1
0.6697916666666668,2
0.07447916666666643,1
0.7734375000000009,1
0.17604166666666643,3
0.10104166666666714,1
0.13854166666666679,1
0.37916666666666643,1
0.04218750000000071,1
0.35781249999999964,1
0.1572916666666675,1
0.23697916666666607,1
0.3177083333333339,1
0.060937499999999645,1
0.040104166666667496,1
0.3625000000000007,1
0.45364583333333286,1
0.17343750000000036,1
0.40781250000000036,1
0.3411458333333339,1
1.2750000000000004,1
0.11979166666666607,3
0.1494791666666675,1
0.09843749999999929,1
0.021354166666666785,1
0.03489583333333357,3
0.5307291666666671,1
0.8343749999999996,1
0.05052083333333357,2
0.01875000000000071,2
0.029687499999999645,2
0.018229166666666075,2
0.045312499999999645,2
0.07499999999999929,2
0.7255208333333325,2
0.03177083333333286,5
0.11458333333333215,2
0.02708333333333357,6
0.08802083333333499,3
0.06927083333333428,2
0.07760416666666714,2
0.34635416666666785,2
0.06406249999999858,2
0.1999999999999993,2
0.03697916666666501,2
0.05104166666666643,3
0.10364583333333499,2
0.9359375000000014,2
0.06666666666666643,2
1.1041666666666679,2
0.09062499999999929,3
0.03229166666666572,4
0.07187499999999858,3
6.255729166666665,2
0.16250000000000142,2
0.9494791666666664,1
1.4848958333333329,1
0.15468750000000142,1
0.7145833333333336,1
0.7036458333333329,1
0.02135416666666501,2
0.04531250000000142,2
0.16770833333333357,1
0.5786458333333329,3
0.8427083333333307,1
0.04270833333333002,2
1.0265624999999972,1
0.18906249999999858,1
2.304166666666667,2
0.9015624999999972,1
0.05312500000000142,3
0.03750000000000142,1
0.01614583333333286,1
0.6984374999999972,1
2.2135416666666643,1
0.03437499999999716,2
0.1041666666666643,1
0.24010416666666856,1
0.3973958333333343,1
0.10364583333333144,1
0.5869791666666657,1
0.3333333333333357,1
0.2906249999999986,3
0.02135416666666856,1
0.14635416666666856,1
0.8692708333333314,1
0.12031249999999716,1
0.7973958333333329,1
0.3359375,1
0.09322916666666714,1
0.5093749999999986,1
0.08020833333333144,1
1.1463541666666686,1
0.8536458333333314,2
1.4343750000000028,1
1.3255208333333357,1
0.010416666666664298,1
0.31458333333333144,1
0.5177083333333314,1
0.19739583333333144,1
0.48489583333333286,1
0.24843750000000142,1
0.4479166666666643,2
0.13072916666666856,1
0.5947916666666657,1
0.09583333333333144,1
0.35989583333333286,1
1.4187500000000028,1
0.27760416666667,2
1.1088541666666671,1
0.6322916666666671,1
1.6692708333333357,1
0.8187500000000014,1
0.026562499999997158,2
0.34947916666666856,2
0.02395833333333286,1
0.04010416666666572,1
0.06666666666666998,1
0.1145833333333357,1
1.1255208333333329,1
